url,source_workbook,shortlisted_cse,shortlisted_domain,fetch_status,final_landing_url,parking_provider,parking_reason,brand_model_top1,brand_model_confidence,domain_model_top1,domain_model_confidence,model_brand_agrees_with_shortlist,model_domain_agrees_with_shortlist,model_feature_status,model_input_error,model_usable,decision_code,reason_code,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong
https://camionline.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,camionline.com,nan,0,True,lexical_hit,0,False,False
https://airtelblackbox.com,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelblackbox.com,nan,0,True,lexical_hit,0,False,False
https://myvink.io,02-04-2026.csv,Vodafone Idea (VI),myvi.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myvink.io,nan,0,True,lexical_hit,0,False,False
https://uidai-login.com,02-04-2026.csv,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,uidai-login.com,nan,0,True,lexical_hit,0,False,False
https://bestidiva.com,02-04-2026.csv,BSE Ltd.,bseindia.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bestidiva.com,nan,0,True,lexical_hit,0,False,False
https://airtel-black.in,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtel-black.in,nan,0,True,lexical_hit,0,False,False
https://airtelinternet.com,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelinternet.com,nan,0,True,lexical_hit,0,False,False
https://icircce.com,02-04-2026.csv,ICICI Bank,icicidirect.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,icircce.com,nan,0,True,lexical_hit,0,False,False
https://kore-axis.org,02-04-2026.csv,Axis Bank,axismaxlife.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kore-axis.org,nan,0,True,lexical_hit,0,False,False
https://axis-panel.dev,02-04-2026.csv,Axis Bank,axismaxlife.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axis-panel.dev,nan,0,True,lexical_hit,0,False,False
https://xn--appeldelalibert-pnb.com,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,xn--appeldelalibert-pnb.com,nan,0,True,lexical_hit,0,False,False
https://aiimspathway.com,02-04-2026.csv,All India Institute of Medical Sciences (AIIMS),aiims.edu,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aiimspathway.com,nan,0,True,lexical_hit,0,False,False
https://casinoalien.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,casinoalien.com,nan,0,True,lexical_hit,0,False,False
https://airtelsteals.in,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelsteals.in,nan,0,True,lexical_hit,0,False,False
https://haksonline.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,haksonline.com,nan,0,True,lexical_hit,0,False,False
https://caminofl.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,caminofl.com,nan,0,True,lexical_hit,0,False,False
https://rebitadventure.com,02-04-2026.csv,Reserve Bank of India (RBI),rebit.org.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rebitadventure.com,nan,0,True,lexical_hit,0,False,False
https://xn--theunicorncraft-pnb.shop,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,skipped_not_registered_domain,rdap_not_found,False,skipped_not_registered_domain,rdap_not_found,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,xn--theunicorncraft-pnb.shop,nan,0,True,lexical_hit,0,False,False
https://airtel-black.com,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtel-black.com,nan,0,True,lexical_hit,0,False,False
https://axismail.co,02-04-2026.csv,Axis Bank,axismaxlife.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,skipped_not_registered_domain,rdap_not_found,False,skipped_not_registered_domain,rdap_not_found,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axismail.co,nan,0,True,lexical_hit,0,False,False
https://xn--theunicorncraft-pnb.com,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,xn--theunicorncraft-pnb.com,nan,0,True,lexical_hit,0,False,False
https://reliance-jio.in,02-04-2026.csv,Jio,jio.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,reliance-jio.in,nan,0,True,lexical_hit,0,False,False
https://mimocli.com,02-04-2026.csv,Indian Oil Corporation Limited (IOCL),iocl.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,mimocli.com,nan,0,True,lexical_hit,0,False,False
https://kore-axis.info,02-04-2026.csv,Axis Bank,axismaxlife.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kore-axis.info,nan,0,True,lexical_hit,0,False,False
https://sac-online.website,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sac-online.website,nan,0,True,lexical_hit,0,False,False
https://netpuw.com,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netpuw.com,nan,0,True,lexical_hit,0,False,False
https://airtelblackout.one,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelblackout.one,nan,0,True,lexical_hit,0,False,False
https://a10fintech.com,02-04-2026.csv,Kfintech,kfintech.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,a10fintech.com,nan,0,True,lexical_hit,0,False,False
https://cambonelli.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,cambonelli.com,nan,0,True,lexical_hit,0,False,False
https://canabarro.me,02-04-2026.csv,Canara Bank,canararobeco.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,skipped_not_registered_domain,rdap_not_found,False,skipped_not_registered_domain,rdap_not_found,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,canabarro.me,nan,0,True,lexical_hit,0,False,False
https://masilife.com,02-04-2026.csv,State Bank of India (SBI),sbilife.co.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,masilife.com,nan,0,True,lexical_hit,0,False,False
https://work-axis.com,02-04-2026.csv,Axis Bank,axismf.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,work-axis.com,nan,0,True,lexical_hit,0,False,False
https://agraniexpress.com,02-04-2026.csv,Air India,airindiaexpress.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,agraniexpress.com,nan,0,True,lexical_hit,0,False,False
https://axislead.com,02-04-2026.csv,Axis Bank,axismf.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axislead.com,nan,0,True,lexical_hit,0,False,False
https://rbi-houston.org,02-04-2026.csv,Reserve Bank of India (RBI),rbi.org.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rbi-houston.org,nan,0,True,lexical_hit,0,False,False
https://campions.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,campions.com,nan,0,True,lexical_hit,0,False,False
https://hruidai.com,02-04-2026.csv,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,hruidai.com,nan,0,True,lexical_hit,0,False,False
https://sacbronline.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sacbronline.com,nan,0,True,lexical_hit,0,False,False
https://blessindia.com,02-04-2026.csv,BSE Ltd.,bseindia.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,blessindia.com,nan,0,True,lexical_hit,0,False,False
https://seidrain.com,02-04-2026.csv,BSE Ltd.,bseindia.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,seidrain.com,nan,0,True,lexical_hit,0,False,False
https://campole.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,campole.com,nan,0,True,lexical_hit,0,False,False
https://bycindia.com,02-04-2026.csv,BSE Ltd.,bseindia.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bycindia.com,nan,0,True,lexical_hit,0,False,False
https://sbiwca.com,02-04-2026.csv,State Bank of India (SBI),sbicard.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbiwca.com,nan,0,True,lexical_hit,0,False,False
https://axis-financial.com,02-04-2026.csv,Axis Bank,axismf.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axis-financial.com,nan,0,True,lexical_hit,0,False,False
https://hdfcgkyy.com,02-04-2026.csv,HDFC Bank,hdfc.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,hdfcgkyy.com,nan,0,True,lexical_hit,0,False,False
https://axis-network.com,02-04-2026.csv,Axis Bank,axismf.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axis-network.com,nan,0,True,lexical_hit,0,False,False
https://peg-eci.org,02-04-2026.csv,Election Commision of India (ECI),eci.gov.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,peg-eci.org,nan,0,True,lexical_hit,0,False,False
https://herbsindia.com,02-04-2026.csv,BSE Ltd.,bseindia.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,herbsindia.com,nan,0,True,lexical_hit,0,False,False
https://airtelisp.com,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelisp.com,nan,0,True,lexical_hit,0,False,False
https://niftechs.com,02-04-2026.csv,Kfintech,kfintech.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,niftechs.com,nan,0,True,lexical_hit,0,False,False
https://nepln.com,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,nepln.com,nan,0,True,lexical_hit,0,False,False
https://kuberindia.com,02-04-2026.csv,BSE Ltd.,bseindia.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kuberindia.com,nan,0,True,lexical_hit,0,False,False
https://bcs-online.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bcs-online.com,nan,0,True,lexical_hit,0,False,False
https://jaison.com,02-04-2026.csv,Jio,jio.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,jaison.com,nan,0,True,lexical_hit,0,False,False
https://c3sonline.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,c3sonline.com,nan,0,True,lexical_hit,0,False,False
https://tamsonline.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,tamsonline.com,nan,0,True,lexical_hit,0,False,False
https://jiboyi.com,02-04-2026.csv,Jio,jio.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,jiboyi.com,nan,0,True,lexical_hit,0,False,False
https://aiimssociety.com,02-04-2026.csv,All India Institute of Medical Sciences (AIIMS),aiims.edu,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aiimssociety.com,nan,0,True,lexical_hit,0,False,False
https://jimot.com,02-04-2026.csv,Jio,jio.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,jimot.com,nan,0,True,lexical_hit,0,False,False
https://camsonrealty.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,camsonrealty.com,nan,0,True,lexical_hit,0,False,False
https://dcm-online.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,dcm-online.com,nan,0,True,lexical_hit,0,False,False
https://fsfintech.com,02-04-2026.csv,Kfintech,kfintech.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,fsfintech.com,nan,0,True,lexical_hit,0,False,False
https://fnstech.com,02-04-2026.csv,Kfintech,kfintech.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,fnstech.com,nan,0,True,lexical_hit,0,False,False
https://hdcnlife.com,02-04-2026.csv,HDFC Bank,hdfclife.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,hdcnlife.com,nan,0,True,lexical_hit,0,False,False
https://nikotech.com,02-04-2026.csv,Kfintech,kfintech.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,nikotech.com,nan,0,True,lexical_hit,0,False,False
https://aesyonline.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aesyonline.com,nan,0,True,lexical_hit,0,False,False
https://rbih.org,02-04-2026.csv,Reserve Bank of India (RBI),rbi.org.in,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rbih.org,nan,0,True,lexical_hit,0,False,False
https://jioujia.com,02-04-2026.csv,Jio,jio.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,jioujia.com,nan,0,True,lexical_hit,0,False,False
https://bseid.com,02-04-2026.csv,BSE Ltd.,bseindia.com,failed,,nan,nan,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,model_unavailable,strict_lexical_fetch_evidence_unavailable_suspected,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bseid.com,nan,0,True,lexical_hit,0,False,False
