url,source_workbook,shortlisted_cse,shortlisted_domain,fetch_status,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,classification,confidence_band,evidence_tier,lexical_score,hash_score,old_fuzzy_hit,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,typo_anchor,hash_anchor,generic_token_only_match,direct_brand_evidence_count,stage1_passthrough,tvc_brand_detected,tvc_detected_brand,tvc_brand_spoofed,tvc_match_surface,tvc_matched_alias,tvc_spoof_strong,ocr_text_len,registrar,hosting_isp,hosting_country,dns_records,brand_model_top1,brand_model_confidence,domain_model_top1,domain_model_confidence,model_brand_agrees_with_shortlist,model_domain_agrees_with_shortlist,model_feature_status,model_input_error,model_usable,decision_code,reason_code,classification_gate_reason,review_only_reason,survival_path,drop_path,non_lexical_corroboration_count,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deceptive_host_embedding,content_spoof_strong
https://camionline.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.93,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,"Sav.com, LLC",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,camionline.com,nan,0,True,lexical_hit,False,False
https://airtelblackbox.com,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8857,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,"GoDaddy.com, LLC",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelblackbox.com,nan,0,True,lexical_hit,False,False
https://myvink.io,02-04-2026.csv,Vodafone Idea (VI),myvi.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.9333,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,Squarespace Domains LLC,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myvink.io,nan,0,True,lexical_hit,False,False
https://uidai-login.com,02-04-2026.csv,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8909,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,Hosting Concepts B.V. d/b/a Registrar.eu,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,uidai-login.com,nan,0,True,lexical_hit,False,False
https://bestidiva.com,02-04-2026.csv,BSE Ltd.,bseindia.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.853,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,Porkbun LLC,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,bestidiva.com,nan,0,True,lexical_hit,False,False
https://airtel-black.in,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.9,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtel-black.in,nan,0,True,lexical_hit,False,False
https://airtelinternet.com,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8857,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,"GoDaddy.com, LLC",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelinternet.com,nan,0,True,lexical_hit,False,False
https://icircce.com,02-04-2026.csv,ICICI Bank,icicidirect.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8485,0.0,True,False,True,False,False,False,False,False,0,True,False,none,False,none,,False,0,Wix.com Ltd.,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,icircce.com,nan,0,True,lexical_hit,False,False
https://kore-axis.org,02-04-2026.csv,Axis Bank,axismaxlife.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.5354,0.0,False,True,True,False,False,False,False,False,0,True,False,none,False,none,,False,0,"Name.com, Inc.",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kore-axis.org,nan,0,True,lexical_hit,False,False
https://axis-panel.dev,02-04-2026.csv,Axis Bank,axismaxlife.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8387,0.0,True,True,True,False,False,False,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axis-panel.dev,nan,0,True,lexical_hit,False,False
https://xn--appeldelalibert-pnb.com,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.5302,0.0,False,True,True,False,False,False,False,False,0,True,False,none,False,none,,False,0,OVH sas,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,xn--appeldelalibert-pnb.com,nan,0,True,lexical_hit,False,False
https://aiimspathway.com,02-04-2026.csv,All India Institute of Medical Sciences (AIIMS),aiims.edu,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8833,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,Hosting Concepts B.V. d/b/a Registrar.eu,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aiimspathway.com,nan,0,True,lexical_hit,False,False
https://casinoalien.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8656,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,Gname 209 Inc,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,casinoalien.com,nan,0,True,lexical_hit,False,False
https://airtelsteals.in,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.9,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelsteals.in,nan,0,True,lexical_hit,False,False
https://haksonline.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8667,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,"NameCheap, Inc.",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,haksonline.com,nan,0,True,lexical_hit,False,False
https://caminofl.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8675,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,Porkbun LLC,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,caminofl.com,nan,0,True,lexical_hit,False,False
https://rebitadventure.com,02-04-2026.csv,Reserve Bank of India (RBI),rebit.org.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8714,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,Squarespace Domains II LLC,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rebitadventure.com,nan,0,True,lexical_hit,False,False
https://xn--theunicorncraft-pnb.shop,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.5302,0.0,False,True,True,False,False,False,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_not_registered_domain,rdap_not_found,False,not_registered_domain_suspected,not_registered_domain_suspected,not_registered_domain_suspected,,not_registered_domain,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,xn--theunicorncraft-pnb.shop,nan,0,True,lexical_hit,False,False
https://airtel-black.com,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.9,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,"NameCheap, Inc.",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtel-black.com,nan,0,True,lexical_hit,False,False
https://axismail.co,02-04-2026.csv,Axis Bank,axismaxlife.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.9205,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_not_registered_domain,rdap_not_found,False,not_registered_domain_suspected,not_registered_domain_suspected,not_registered_domain_suspected,,not_registered_domain,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axismail.co,nan,0,True,lexical_hit,False,False
https://xn--theunicorncraft-pnb.com,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.5302,0.0,False,True,True,False,False,False,False,False,0,True,False,none,False,none,,False,0,"GoDaddy.com, LLC",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,xn--theunicorncraft-pnb.com,nan,0,True,lexical_hit,False,False
https://reliance-jio.in,02-04-2026.csv,Jio,jio.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.4722,0.0,False,True,True,False,False,False,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,reliance-jio.in,nan,0,True,lexical_hit,False,False
https://mimocli.com,02-04-2026.csv,Indian Oil Corporation Limited (IOCL),iocl.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8571,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,Hosting Concepts B.V. d/b/a Registrar.eu,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,mimocli.com,nan,0,True,lexical_hit,False,False
https://kore-axis.info,02-04-2026.csv,Axis Bank,axismaxlife.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.5354,0.0,False,True,True,False,False,False,False,False,0,True,False,none,False,none,,False,0,"Name.com, Inc.",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kore-axis.info,nan,0,True,lexical_hit,False,False
https://sac-online.website,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8963,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sac-online.website,nan,0,True,lexical_hit,False,False
https://netpuw.com,02-04-2026.csv,Punjab National Bank (PNB),netpnb.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8667,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,"Hefei Juming Network Technology Co., Ltd",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netpuw.com,nan,0,True,lexical_hit,False,False
https://airtelblackout.one,02-04-2026.csv,Airtel,airtel.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8857,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,One.com A/S,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtelblackout.one,nan,0,True,lexical_hit,False,False
https://a10fintech.com,02-04-2026.csv,Kfintech,kfintech.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8583,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,Porkbun LLC,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,a10fintech.com,nan,0,True,lexical_hit,False,False
https://cambonelli.com,02-04-2026.csv,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.8775,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,Tucows Domains Inc.,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,cambonelli.com,nan,0,True,lexical_hit,False,False
https://canabarro.me,02-04-2026.csv,Canara Bank,canararobeco.com,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.9278,0.0,True,True,True,True,False,False,False,False,0,True,False,none,False,none,,False,0,NA,NA,NA,NA,NA,0.0,Unknown,0.0,False,False,skipped_not_registered_domain,rdap_not_found,False,not_registered_domain_suspected,not_registered_domain_suspected,not_registered_domain_suspected,,not_registered_domain,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,canabarro.me,nan,0,True,lexical_hit,False,False
https://masilife.com,02-04-2026.csv,State Bank of India (SBI),sbilife.co.in,failed,,nan,nan,nan,Suspected,Low,weak_evidence,0.869,0.0,True,True,True,True,False,True,False,False,0,True,False,none,False,none,,False,0,"GoDaddy.com, LLC",NA,NA,NA,NA,0.0,Unknown,0.0,False,False,model_unavailable,,False,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,strict_lexical_fetch_evidence_unavailable_suspected,,strict_lexical_fetch_evidence_unavailable_suspected,,1,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,masilife.com,nan,0,True,lexical_hit,False,False
