Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Banking/Financial,https://onlinsastelinfo.xyz,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:44:26.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",NA,NA,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns3018.verify.hn,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlinsastelinfo.xyz_11.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Telecom,https://aireklaam.ee,airtel.in,Airtel,Legitimate,2026-01-07 13:10:04+02:00,Zone Media OÜ,NA,NA,ns2.zone.ee;ns3.zonedata.net;ns.zone.eu,185.31.240.240,Zone Media OU,EE,NS:ns.zone.eu.;NS:ns2.zone.ee.;NS:ns3.zonedata.net.,PS-02_ISS_NLP_Evidences\Airtel_aireklaam.ee_12.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebigpromo.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T03:20:51Z,"Name.com, Inc.",NA,NA,NS1CNB.NAME.COM;NS2BKR.NAME.COM;NS3CNA.NAME.COM;NS4JPZ.NAME.COM,104.17.120.6,CLOUDFLARENET,NA,A:104.17.120.6;NS:ns2bkr.name.com.;NS:ns4jpz.name.com.;NS:ns3cna.name.com.;NS:ns1cnb.name.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebigpromo.com_13.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinemediator.us,onlinesbi.sbi,State Bank of India (SBI),Legitimate,NA,NA,NA,NA,NA,3.33.251.168,AMAZON-02,US,A:3.33.251.168;A:15.197.225.128;NS:ns50.domaincontrol.com.;NS:ns49.domaincontrol.com.,PS-02_ISS_NLP_Evidences\SBI_onlinemediator.us_14.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebusinesscourses.site,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T20:24:55.0Z,"HOSTINGER operations, UAB",NA,NA,ns1.dns-parking.com;ns2.dns-parking.com,147.79.69.114,Hostinger International Limited,FR,A:147.79.69.29;A:93.127.173.171;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebusinesscourses.site_15.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Government,https://voygrcloud.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Legitimate,2026-01-13T14:33:33Z,Porkbun LLC,NA,NA,ELINORE.NS.CLOUDFLARE.COM;GIANCARLO.NS.CLOUDFLARE.COM,104.21.85.119,CLOUDFLARENET,NA,A:172.67.205.151;A:104.21.85.119;NS:giancarlo.ns.cloudflare.com.;NS:elinore.ns.cloudflare.com.;MX:1 smtp.google.com.,PS-02_ISS_NLP_Evidences\NIC_voygrcloud.com_16.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Telecom,https://arratel.com,airtel.in,Airtel,Legitimate,2026-01-13T14:28:08Z,"Spaceship, Inc.",NA,NA,NS1.ATOM.COM;NS2.ATOM.COM,52.20.84.62,AMAZON-AES,US,A:52.20.84.62;NS:ns1.atom.com.;NS:ns2.atom.com.,PS-02_ISS_NLP_Evidences\Airtel_arratel.com_17.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://snbing.com,sbi.co.in,State Bank of India (SBI),Legitimate,2026-01-13T19:10:26Z,DropCatch.com 793 LLC,NA,NA,NS1.363.HK;NS2.363.HK;NS3.363.HK;NS4.363.HK;NS5.363.HK;NS6.363.HK,156.226.38.84,LUOGELANG FRANCE LIMITED,HK,A:156.226.38.84;NS:ns2.363.hk.;NS:ns3.363.hk.;NS:ns1.363.hk.;NS:ns4.363.hk.,PS-02_ISS_NLP_Evidences\SBI_snbing.com_18.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebingo.pl,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T18:02:36Z,Aftermarket.pl Limited,,NA,ns1.parkingcrew.net;ns2.parkingcrew.net,104.247.81.99,Team Internet AG,CA,A:104.247.81.99;NS:ns1.parkingcrew.net.;NS:ns2.parkingcrew.net.,PS-02_ISS_NLP_Evidences\SBI_onlinebingo.pl_19.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Government,http://mloncloud.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Suspected,2026-01-13T02:14:13Z,"NameCheap, Inc.",NA,NA,DNS1.REGISTRAR-SERVERS.COM;DNS2.REGISTRAR-SERVERS.COM,162.255.119.129,NAMECHEAP-NET,US,A:162.255.119.129;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.,PS-02_ISS_NLP_Evidences\NIC_mloncloud.com_20.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://netkupon.com,netpnb.com,Punjab National Bank (PNB),Suspected,2026-01-13T11:12:24Z,Atak Domain Bilgi Teknolojileri A.S.,NA,NA,NS1.VERCEL-DNS.COM;NS2.VERCEL-DNS.COM,216.198.79.1,AMAZON-02,US,A:64.29.17.65;A:216.198.79.65;NS:ns2.vercel-dns.com.;NS:ns1.vercel-dns.com.,PS-02_ISS_NLP_Evidences\PNB_netkupon.com_21.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://bobdianzi.com,bobibanking.com,Bank of Baroda (BoB),Legitimate,2026-01-13T12:04:01Z,Metaregistrar BV,NA,NA,A4.SHARE-DNS.COM;B4.SHARE-DNS.NET,154.208.183.247,GNET INC.,HK,A:154.208.183.247;NS:a.share-dns.com.;NS:b.share-dns.net.,PS-02_ISS_NLP_Evidences\BoB_bobdianzi.com_22.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinerestorationleads.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T17:24:07Z,Realtime Register B.V.,NA,NA,ANNALISE.NS.CLOUDFLARE.COM;DAX.NS.CLOUDFLARE.COM,172.67.143.228,CLOUDFLARENET,NA,A:104.21.71.73;A:172.67.143.228;NS:dax.ns.cloudflare.com.;NS:annalise.ns.cloudflare.com.;MX:5 alt2.aspmx.l.google.com.;MX:1 aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinerestorationleads.com_23.pdf,25-02-2026,14:19:56,NA,NA values are due to privacy issues.
