Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Banking/Financial,http://online-picture.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T11:59:12Z,Dynadot Inc,,,RODNEY.NS.CLOUDFLARE.COM;SUE.NS.CLOUDFLARE.COM,31.57.219.154,VIRTUO,FR,A:31.57.219.154;NS:rodney.ns.cloudflare.com.;NS:sue.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online-picture.com_11.pdf,26-02-2026,16:59:29,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://silime.net,sbilife.co.in,State Bank of India (SBI),Legitimate,2026-01-12T04:23:05Z,"eName Technology Co., Ltd.",,,NS1.ENAME.NET;NS2.ENAME.NET,43.133.77.136,"Tencent Building, Kejizhongyi Avenue",KR,A:43.133.77.136;NS:ns2.ename.net.;NS:ns1.ename.net.,PS-02_ISS_NLP_Evidences\SBI_silime.net_12.pdf,26-02-2026,16:59:30,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinerestorationleads.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T17:24:07Z,Realtime Register B.V.,,,ANNALISE.NS.CLOUDFLARE.COM;DAX.NS.CLOUDFLARE.COM,172.67.143.228,CLOUDFLARENET,,A:172.67.143.228;A:104.21.71.73;NS:dax.ns.cloudflare.com.;NS:annalise.ns.cloudflare.com.;MX:1 aspmx.l.google.com.;MX:10 alt3.aspmx.l.google.com.;MX:10 alt4.aspmx.l.google.com.;MX:5 alt2.aspmx.l.google.com.;MX:5 alt1.aspmx.l.google.com.,PS-02_ISS_NLP_Evidences\SBI_onlinerestorationleads.com_13.pdf,26-02-2026,16:59:31,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlieene.top,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13 10:28:59+00:00,"NameSilo, LLC",User #d8a0a143 Privacy,US,evan.ns.cloudflare.com;emely.ns.cloudflare.com,104.21.79.217,CLOUDFLARENET,,A:172.67.171.141;A:104.21.79.217;NS:emely.ns.cloudflare.com.;NS:evan.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_onlieene.top_14.pdf,26-02-2026,16:59:32,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlite.xyz,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:44:29.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns3019.verify.hn,13.248.169.48,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns6.afternic.com.;NS:ns5.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlite.xyz_15.pdf,26-02-2026,16:59:33,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlime.shop,onlinesbi.sbi,State Bank of India (SBI),Legitimate,,,,,,13.248.169.48,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns2.afternic.com.;NS:ns1.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlime.shop_16.pdf,26-02-2026,16:59:33,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://biea.xyz,sbiepay.sbi,State Bank of India (SBI),Legitimate,2026-01-13T07:06:36.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns101.verify.hn,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_biea.xyz_17.pdf,26-02-2026,16:59:34,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebestgames.xyz,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:43:45.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns3005.verify.hn,13.248.169.48,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns5.afternic.com.;NS:ns6.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlinebestgames.xyz_18.pdf,26-02-2026,16:59:36,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,online-cities.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T11:59:12Z,Dynadot Inc,,,RODNEY.NS.CLOUDFLARE.COM;SUE.NS.CLOUDFLARE.COM,31.57.219.154,VIRTUO,FR,A:31.57.219.154;NS:rodney.ns.cloudflare.com.;NS:sue.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online-cities.com_19.pdf,26-02-2026,16:59:36,,NA values are due to privacy issues.
ISS_NLP,Telecom,https://airslate-hf.xyz,airtel.in,Airtel,Legitimate,2026-01-13T10:47:23.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns1919.verify.hn,13.248.169.48,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns6.afternic.com.;NS:ns5.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\Airtel_airslate-hf.xyz_20.pdf,26-02-2026,16:59:36,,NA values are due to privacy issues.
ISS_NLP,Telecom,aircaster.net,airtel.in,Airtel,Legitimate,2026-01-12T08:27:40Z,Alibaba Cloud Computing Ltd. d/b/a HiChina (www.net.cn),,,DNS27.HICHINA.COM;DNS28.HICHINA.COM,,,,,PS-02_ISS_NLP_Evidences\Airtel_aircaster.net_21.pdf,26-02-2026,16:59:40,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinsastelinfo.xyz,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T11:44:26.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,ns5.afternic.com;ns6.afternic.com;verification-gakbzzzqmt6gkcplw4efpp.ns3018.verify.hn,76.223.54.146,AMAZON-02,US,A:76.223.54.146;A:13.248.169.48;NS:ns6.afternic.com.;NS:ns5.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlinsastelinfo.xyz_22.pdf,26-02-2026,16:59:41,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,snbing.com,sbi.co.in,State Bank of India (SBI),Legitimate,2026-01-13T19:10:26Z,DropCatch.com 793 LLC,,,NS1.363.HK;NS2.363.HK;NS3.363.HK;NS4.363.HK;NS5.363.HK;NS6.363.HK,156.226.38.84,LUOGELANG FRANCE LIMITED,HK,A:156.226.38.84;NS:ns3.363.hk.;NS:ns4.363.hk.;NS:ns1.363.hk.;NS:ns2.363.hk.,PS-02_ISS_NLP_Evidences\SBI_snbing.com_23.pdf,26-02-2026,16:59:43,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlineless.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T20:30:06Z,"GoDaddy.com, LLC",,,NS3.AFTERNIC.COM;NS4.AFTERNIC.COM,13.248.169.48,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns4.afternic.com.;NS:ns3.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_onlineless.com_24.pdf,26-02-2026,16:59:43,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlincess.com,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T08:53:59Z,"NameCheap, Inc.",,,DNS1.REGISTRAR-SERVERS.COM;DNS2.REGISTRAR-SERVERS.COM,198.54.120.13,NAMECHEAP-NET,US,A:198.54.120.13;NS:dns2.registrar-servers.com.;NS:dns1.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.,PS-02_ISS_NLP_Evidences\SBI_onlincess.com_25.pdf,26-02-2026,16:59:50,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinemediator.us,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13 04:01:39+00:00,"GoDaddy.com, LLC",Elena Coyne,,ns49.domaincontrol.com;ns50.domaincontrol.com,3.33.251.168,AMAZON-02,US,A:15.197.225.128;A:3.33.251.168;NS:ns50.domaincontrol.com.;NS:ns49.domaincontrol.com.,PS-02_ISS_NLP_Evidences\SBI_onlinemediator.us_26.pdf,26-02-2026,16:59:51,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebusinesscourses.site,onlinesbi.sbi,State Bank of India (SBI),Suspected,2026-01-13T20:24:55.0Z,"HOSTINGER operations, UAB",,,ns1.dns-parking.com;ns2.dns-parking.com,93.127.173.1,Hostinger International Limited,IN,A:93.127.173.1;A:147.79.69.193;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebusinesscourses.site_27.pdf,26-02-2026,16:59:52,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,joolbusiness.com,yonobusiness.sbi,State Bank of India (SBI),Suspected,2026-01-13T14:13:18Z,PDR Ltd. d/b/a PublicDomainRegistry.com,,,NS1.VERIFICATION-HOLD.SUSPENDED-DOMAIN.COM;NS2.VERIFICATION-HOLD.SUSPENDED-DOMAIN.COM,,,,,PS-02_ISS_NLP_Evidences\SBI_joolbusiness.com_28.pdf,26-02-2026,16:59:55,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinehandelsregister.org,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2020-01-13T12:01:30.821Z,InterNetX GmbH,,,a.ns14.net;b.ns14.net;c.ns14.net;d.ns14.net,92.51.180.40,Host Europe GmbH,DE,A:92.51.180.40;NS:a.ns14.net.;NS:d.ns14.net.;NS:b.ns14.net.;NS:c.ns14.net.;MX:10 mail.online-handelsregister.de.,PS-02_ISS_NLP_Evidences\SBI_onlinehandelsregister.org_29.pdf,26-02-2026,16:59:58,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://bobdianzi.com,bobibanking.com,Bank of Baroda (BoB),Legitimate,2026-01-13T12:04:01Z,Metaregistrar BV,,,A4.SHARE-DNS.COM;B4.SHARE-DNS.NET,154.208.183.247,GNET INC.,HK,A:154.208.183.247;NS:a.share-dns.com.;NS:b.share-dns.net.,PS-02_ISS_NLP_Evidences\BoB_bobdianzi.com_30.pdf,26-02-2026,16:59:59,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,online-handelsregister.net,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2020-01-12T11:10:24Z,InterNetX GmbH,,,A.NS14.NET;B.NS14.NET;C.NS14.NET;D.NS14.NET,92.51.180.40,Host Europe GmbH,DE,A:92.51.180.40;NS:a.ns14.net.;NS:c.ns14.net.;NS:d.ns14.net.;NS:b.ns14.net.;MX:10 mail.online-handelsregister.de.,PS-02_ISS_NLP_Evidences\SBI_online-handelsregister.net_31.pdf,26-02-2026,17:00:00,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,hdfcbankltd.info,hdfcbank.com,HDFC Bank,Suspected,2026-01-13T18:30:09.203Z,PDR Ltd. d/b/a PublicDomainRegistry.com,,,ns1.verification-hold.suspended-domain.com;ns2.verification-hold.suspended-domain.com,,,,,PS-02_ISS_NLP_Evidences\HDFC_hdfcbankltd.info_32.pdf,26-02-2026,17:00:05,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinebingo.pl,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T18:02:36Z,Aftermarket.pl Limited,,,ns1.parkingcrew.net;ns2.parkingcrew.net,104.247.81.99,Team Internet AG,CA,A:104.247.81.99;NS:ns1.parkingcrew.net.;NS:ns2.parkingcrew.net.,PS-02_ISS_NLP_Evidences\SBI_onlinebingo.pl_33.pdf,26-02-2026,17:00:05,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://onlinegospel.online,onlinesbi.sbi,State Bank of India (SBI),Suspected,2025-10-10T21:34:04.0Z,"NameSilo, LLC",,,ns1.cloudoon.com;ns3.cloudoon.org;ns2.cloudoon.net,141.94.102.188,OVH SAS,FR,A:141.94.102.188;NS:ns1.cloudoon.com.;NS:ns2.cloudoon.net.;NS:ns3.cloudoon.org.;MX:0 onlinegospel.online.,PS-02_ISS_NLP_Evidences\SBI_onlinegospel.online_34.pdf,26-02-2026,17:00:05,,NA values are due to privacy issues.
ISS_NLP,Telecom,https://aireklaam.ee,airtel.in,Airtel,Legitimate,2026-01-07 13:10:04+02:00,Zone Media OÜ,,,ns2.zone.ee;ns3.zonedata.net;ns.zone.eu,185.31.240.240,Zone Media OU,EE,A:185.31.240.240;NS:ns.zone.eu.;NS:ns3.zonedata.net.;NS:ns2.zone.ee.,PS-02_ISS_NLP_Evidences\Airtel_aireklaam.ee_35.pdf,26-02-2026,17:00:07,,NA values are due to privacy issues.
ISS_NLP,Government,http://mloncloud.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Suspected,2026-01-13T02:14:13Z,"NameCheap, Inc.",,,DNS1.REGISTRAR-SERVERS.COM;DNS2.REGISTRAR-SERVERS.COM,162.255.119.129,NAMECHEAP-NET,US,A:162.255.119.129;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.,PS-02_ISS_NLP_Evidences\NIC_mloncloud.com_36.pdf,26-02-2026,17:00:08,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,http://netkupon.com,netpnb.com,Punjab National Bank (PNB),Suspected,2026-01-13T11:12:24Z,Atak Domain Bilgi Teknolojileri A.S.,,,NS1.VERCEL-DNS.COM;NS2.VERCEL-DNS.COM,216.198.79.1,AMAZON-02,US,A:64.29.17.1;A:216.198.79.65;NS:ns2.vercel-dns.com.;NS:ns1.vercel-dns.com.,PS-02_ISS_NLP_Evidences\PNB_netkupon.com_37.pdf,26-02-2026,17:00:19,,NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebigpromo.com,onlinesbi.sbi,State Bank of India (SBI),Legitimate,2026-01-13T03:20:51Z,"Name.com, Inc.",,,NS1CNB.NAME.COM;NS2BKR.NAME.COM;NS3CNA.NAME.COM;NS4JPZ.NAME.COM,104.17.120.6,CLOUDFLARENET,,A:104.17.120.6;NS:ns1cnb.name.com.;NS:ns2bkr.name.com.;NS:ns4jpz.name.com.;NS:ns3cna.name.com.,PS-02_ISS_NLP_Evidences\SBI_onlinebigpromo.com_38.pdf,26-02-2026,17:00:22,,NA values are due to privacy issues.
ISS_NLP,Telecom,https://arratel.com,airtel.in,Airtel,Legitimate,2026-01-13T14:28:08Z,"Spaceship, Inc.",,,NS1.ATOM.COM;NS2.ATOM.COM,52.20.84.62,AMAZON-AES,US,A:52.20.84.62;NS:ns1.atom.com.;NS:ns2.atom.com.,PS-02_ISS_NLP_Evidences\Airtel_arratel.com_39.pdf,26-02-2026,17:00:22,,NA values are due to privacy issues.
ISS_NLP,Government,https://crocri.com,dc.crsorgi.gov.in,"Civil Registration System (CRS), MHA",Phishing,2026-01-13T21:27:19Z,"NameCheap, Inc.",,,NS1.WEBLIUM.COM;NS2.WEBLIUM.COM,35.187.82.108,GOOGLE-CLOUD-PLATFORM,BE,A:35.187.82.108;NS:ns4.weblium.com.;NS:ns1.weblium.com.;NS:ns3.weblium.com.;NS:ns2.weblium.com.;MX:50 mx3.zoho.eu.;MX:10 mx.zoho.eu.;MX:20 mx2.zoho.eu.,PS-02_ISS_NLP_Evidences\CRS_crocri.com_40.pdf,26-02-2026,17:00:22,,NA values are due to privacy issues.
ISS_NLP,Government,https://voygrcloud.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Legitimate,2026-01-13T14:33:33Z,Porkbun LLC,,,ELINORE.NS.CLOUDFLARE.COM;GIANCARLO.NS.CLOUDFLARE.COM,104.21.85.119,CLOUDFLARENET,,A:104.21.85.119;A:172.67.205.151;NS:elinore.ns.cloudflare.com.;NS:giancarlo.ns.cloudflare.com.;MX:1 smtp.google.com.,PS-02_ISS_NLP_Evidences\NIC_voygrcloud.com_41.pdf,26-02-2026,17:00:29,,NA values are due to privacy issues.
