Cooresponding CSE,Legitimate Domains,ip_address,url_length,num_dots,has_repeated_digits,num_special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamations,num_hashtags,num_percent,domain_length,num_hyphens_domain,has_special_chars_domain,num_special_chars_domain,num_subdomains,avg_subdomain_length,subdomain_length,subdomain_has_hyphen,subdomain_has_repeated_digits,path_length,has_query,has_fragment,has_anchor,entropy_url,entropy_domain,ssl_present,ssl_valid,ssl_days_to_expiry,ssl_issuer,url,ocr_text,laplacian_variance,brand_colors,avg_color_diff,logo_hash,logo_match_score,favicon_detected,favicon_url,favicon_size,favicon_hash,favicon_colors
HDFC Bank,hdfcbank.com,,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.625,3.625,0,0,-1,,hdfcbankltd.info,Fulkdbcr Jlc natbnkmuinb,147.09125651041666,"[[254, 254, 254], [41, 41, 41], [123, 123, 123]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
Airtel,airtel.in,192.64.119.237,15,1,False,4,0,2,0,0,0,0,0,0,0,7,0,False,0,0,0.0,0,False,False,0,False,False,False,2.5216406363433186,2.5216406363433186,0,0,-1,,ait.ink,Fulkdbcr Jlc Jnink,98.30135633680555,"[[254, 254, 254], [111, 111, 111], [30, 30, 30]]",-1.0,83030707070f3fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.17.120.6,26,1,False,4,0,2,0,0,0,0,0,0,0,18,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3921472236645345,3.3921472236645345,1,1,55,Google Trust Services,https://onlinebigpromo.com,"solecouturesale LOC IN Seaicn Women s Plus Size Dress Underv €8r Contact Us Clearance sale,Discounts up 79% New arrival Ashly Lace Demi Petite ush-UP; Dem Betty Lacc Small Cup Small Sizes Cup Small Sizes Sizes Rs 2,505.82 Elsie Lace BraContoured Push-Up Petite Demi- Cup, Small Rs 2,592,76 PS 770z9 / MTO CART BUY ITNOW Bras Lace Bra Marissa Lace Comfort Teresa Lace Bra, Petite Elsie Lace Contoured, Push-Up Small Sizes ~and style ~Demi-Cup; Small Sizes ~Petite, Demi-Cup; Small Sizes Elodie Lace Bra, Push-uD Vanessa Wire-Free Bra Petites Licht Vivienne Lace Bra, Petite; Push-UP Tavlor Wire-free Bra Petite Liahth Small Slzes Push-Up Wide Band Bralette Small Sizes Lined, wide Band, Bralette 5 2,549.29 Rs 2549,29 Acan-orlceaT (Saveps 1,05304 ~Vew More Women's Plus Size Dress Black Cardigan and Ity Dress Floral Size YDress Purc Women'$ Plus Size Party Dress aislev Print Dress Off Shoulder Short Sleeve Winter F, Color Spaghetti Straps Sleeveless Block V Neck 3/4 Lenath Sleeve 5 5 AttfF Rs 5 43366 utterfly Print 3 Sleeve Blue Dress Short Sleeve INeck Rainbow Lace Stitch White :Patchwork Ruffle Hem Butto Rs 5,433,66 Stripe Dress Shoulder Dress Detail Dress (SavcRs 2 ~Vew More Underwear Petite Lingerie; Vivienne Panty Petite Lingerie; Lucla Thong Marissa Bikini Petite Underwvear; Milana Thong Rc1,AT22 R: 1,811.27 Savers 77671 Araneesen LSavRs TeII Aranerse ~View More SHOP ALL Free shipping Customer senvice Pavment Securin Returns and Exchanges Over S50 exchange Subscribe today to hear first about our Company Info Service Center Quick Links About Us Shippina pollc; Contact Us Return policy Lcgin Customer Reviewvs Order ights Reserved Sizes Push-UP; Push-UP,",381.601409913436,"[[246, 244, 243], [52, 39, 39], [198, 145, 114]]",-1.0,ec6c6c6c6d078593,-1,True,https://onlinebigpromo.com/favicon.ico,-1,,[]
ICICI Bank,icicibank.com,,25,1,False,5,1,2,0,0,0,0,0,0,0,17,1,False,0,0,0.0,0,False,False,0,False,False,False,3.2195282822995477,3.2195282822995477,0,0,-1,,icici-bank.online,Fulkd DopcJlc bunconlint,141.17015190972222,"[[254, 254, 254], [109, 109, 109], [36, 36, 36]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
Bank of Baroda (BoB),bobibanking.com,154.212.173.51,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,2.8962915290459277,2.8962915290459277,1,1,85,Let's Encrypt,bobiqianbao.cn,Fulkdbcr Jlc boJuntuocn,135.36725260416668,"[[254, 254, 254], [130, 130, 130], [34, 34, 34]]",-1.0,87070707070f1f7f,-1,True,https://bobiqianbao.cn/favicon.ico,"(32, 32)",cb8c3cb3306de632,"[[227, 0, 0], [234, 179, 74], [133, 89, 33]]"
State Bank of India (SBI),onlinesbi.sbi,84.32.84.32,23,2,False,5,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.323231428797621,3.323231428797621,1,1,56,Let's Encrypt,http://onlisting.my.id,Fulkdbcr Jla onlconmyd,138.64485460069446,"[[254, 254, 254], [80, 80, 80], [196, 196, 196]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
National Informatics Centre (NIC),accounts.mgovcloud.in,104.21.85.119,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3248629576173565,3.3248629576173565,1,1,58,Google Trust Services,voygrcloud.com,Fulkd DopcJlc COIcilom,135.44842664930556,"[[254, 254, 254], [113, 113, 113], [43, 43, 43]]",-1.0,87070707070f1f7f,-1,True,https://framerusercontent.com/images/1W1epI31sSDVQMYyaI7cih2MHOI.png,"(32, 32)",e1d99624cb931dcc,"[[110, 243, 253], [3, 6, 7], [58, 130, 135]]"
State Bank of India (SBI),onlinesbi.sbi,104.247.81.99,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.039148671903071,3.039148671903071,1,1,82,Let's Encrypt,onlinebingo.pl,Fulkd Dopculu cnlingb nJJpE,137.17422960069445,"[[254, 254, 254], [153, 153, 153], [39, 39, 39]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),sbi.co.in,192.64.119.243,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.238901256602631,3.238901256602631,0,0,-1,,sbinnala.shop,FulkdDcr Jlc binmrbeep,135.68762586805556,"[[254, 254, 254], [130, 130, 130], [42, 42, 42]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,3.33.251.168,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.6168746059562227,3.6168746059562227,0,0,-1,,onlinemediator.us,Fulkd DopcJlc,152.43858506944446,"[[254, 254, 254], [30, 30, 30], [157, 157, 157]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,217.160.0.190,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.8553885422075336,2.8553885422075336,0,0,-1,,http://ownline.info,Fulkd DopcJlc enlinaino,122.26671875,"[[254, 254, 254], [48, 48, 48], [123, 123, 123]]",-1.0,87070707070f0fff,-1,True,http://ownline.info/favicon.ico,-1,,[]
State Bank of India (SBI),sbiepay.sbi,,15,1,False,4,0,2,0,0,0,0,0,0,0,7,0,False,0,0,0.0,0,False,False,0,False,False,False,2.807354922057604,2.807354922057604,0,0,-1,,biep.fr,FulkdDcr Jlc Daplu,99.4797243923611,"[[254, 254, 254], [30, 30, 30], [111, 111, 111]]",-1.0,83030707070f3fff,-1,False,,-1,,[]
Airtel,airtel.in,,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4182958340544896,3.4182958340544896,0,0,-1,,agitravel.sk,Fulkdbcr Jlc batuela,122.56475694444444,"[[254, 254, 254], [51, 51, 51], [132, 132, 132]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
HDFC Bank,hdfc.com,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.095795255000934,3.095795255000934,0,0,-1,,hdfdzc.asia,FulkdbcrJlc njunru,122.33784722222222,"[[254, 254, 254], [122, 122, 122], [37, 37, 37]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),sbi.co.in,,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0269868333592873,3.0269868333592873,0,0,-1,,stubie.events,Fulkd DCk Jlo {ubeeene,130.3880859375,"[[254, 254, 254], [113, 113, 113], [36, 36, 36]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
Bank of Baroda (BoB),bobibanking.com,154.208.183.247,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.238901256602631,3.238901256602631,1,1,59,Let's Encrypt,bobdianzi.com,Fulkdbcr Jlc @ddunzicom,129.5616015625,"[[254, 254, 254], [35, 35, 35], [118, 118, 118]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,35.187.82.108,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.4464393446710155,2.4464393446710155,1,1,61,Let's Encrypt,crocri.com,Fulkdbcr Jlo Clolloom,108.14886935763889,"[[254, 254, 254], [44, 44, 44], [118, 118, 118]]",-1.0,83070707070f1fff,-1,True,https://res2.weblium.site/res/6961e3b5d4ba2ccd44f0b64f/6966c0884b36d6efbf60324a_optimized,"(32, 32)",84ea230533fb4f1e,"[[179, 201, 207], [131, 117, 182], [118, 186, 157]]"
State Bank of India (SBI),onlinesbi.sbi,31.31.197.32,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.5,3.5,0,0,-1,,onlinemaster.pro,Fulkdbcr Jla onlinamtl no,145.9293728298611,"[[254, 254, 254], [32, 32, 32], [150, 150, 150]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,93.127.173.158,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2766108716544045,3.2766108716544045,1,1,56,Let's Encrypt,onlinebusinesscourses.site,Fulkdbcr Jla onlinabu narcuranue,191.44554904513888,"[[254, 254, 254], [137, 137, 137], [30, 30, 30]]",-1.0,87070f0f0f0f0f1f,-1,True,https://onlinebusinesscourses.site/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,93.127.173.205,31,1,False,6,2,2,0,0,0,0,0,0,0,23,2,False,0,0,0.0,0,False,False,0,False,False,False,3.414441303694973,3.414441303694973,0,0,-1,,online-casino-spiele.eu,Fulkd DopcJlc,169.13053819444445,"[[254, 254, 254], [142, 142, 142], [30, 30, 30]]",-1.0,8707070f0f0f1f1f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,15.197.148.33,35,1,False,4,0,2,0,0,0,0,0,0,0,27,0,False,0,0,0.0,0,False,False,0,False,False,False,3.9121138909722304,3.9121138909722304,1,1,165,"GoDaddy.com, Inc.",onlinebahissirketleri10.com,Fulkdbcr Jla onlinabuhtzltolkuilo con,193.1455251736111,"[[254, 254, 254], [91, 91, 91], [197, 197, 197]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[]
Punjab National Bank (PNB),netpnb.com,64.29.17.1,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2516291673878226,3.2516291673878226,1,1,78,Let's Encrypt,netkupon.com,Fulkd DopcJlc,130.60877604166666,"[[254, 254, 254], [119, 119, 119], [37, 37, 37]]",-1.0,87070707070f1f7f,-1,True,https://www.netkupon.com/netkupon_favicon.png,"(32, 32)",99f1941863c75a2f,"[[214, 168, 51], [238, 240, 236], [75, 91, 73]]"
State Bank of India (SBI),onlinesbi.sbi,84.32.84.32,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4316235658474303,3.4316235658474303,0,0,-1,,onlinelscstore.shop,Fulkd b@pculu cnlinLadiutho,157.3843576388889,"[[254, 254, 254], [76, 76, 76], [209, 209, 209]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),sbiepay.sbi,13.248.169.48,16,1,False,4,0,2,0,0,0,0,0,0,0,8,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0,3.0,1,1,164,"GoDaddy.com, Inc.",biea.xyz,Fulkdbcr Jla DcX,104.36234375,"[[254, 254, 254], [118, 118, 118], [30, 30, 30]]",-1.0,83030707070f3fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,13.248.169.48,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.576617644908665,3.576617644908665,1,1,164,"GoDaddy.com, Inc.",onlinsastelinfo.xyz,Fulkdbcr Jla onlinarelinbx,153.54940321180555,"[[254, 254, 254], [78, 78, 78], [196, 196, 196]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2639334294856344,3.2639334294856344,0,0,-1,,ponlinesitet.shop,Fulkdbcr Jlc pnlinausbrep,149.67015842013888,"[[254, 254, 254], [120, 120, 120], [42, 42, 42]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,15.197.148.33,35,1,True,4,0,2,0,0,0,0,0,0,0,27,0,False,0,0,0.0,0,False,False,0,False,False,False,3.838039816898156,3.838039816898156,1,1,165,"GoDaddy.com, Inc.",onlinebahissirketleri11.com,Fulkdbcr Jla onlinabuhtzltelkuilccn,192.151328125,"[[254, 254, 254], [88, 88, 88], [192, 192, 192]]",-1.0,87070f0f0f0f0f1f,-1,True,"data:,",-1,,[]
National Informatics Centre (NIC),accounts.mgovcloud.in,162.255.119.129,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,2.873140679513133,2.873140679513133,0,0,-1,,mloncloud.com,Fulkdbcr Jlc Akrebudom,136.95123914930556,"[[254, 254, 254], [41, 41, 41], [120, 120, 120]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,134.209.111.169,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.418295834054489,3.418295834054489,0,0,-1,,onlinerk.xyz,Fulkdbcr Jla onlinaltsn,121.93041449652777,"[[254, 254, 254], [30, 30, 30], [151, 151, 151]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),yonobusiness.sbi,,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4056390622295662,3.4056390622295662,0,0,-1,,joolbusiness.com,Fulkd DCr Jlo bolbuurazcor,145.98651475694444,"[[254, 254, 254], [83, 83, 83], [203, 203, 203]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.71.73,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.565448371820825,3.565448371820825,1,1,56,Google Trust Services,onlinerestorationleads.com,Fulkdbcr Jla onlinalostbrikediccm,191.7344683159722,"[[254, 254, 254], [136, 136, 136], [30, 30, 30]]",-1.0,87070f0f0f0f0f1f,-1,True,https://brownbullmarketing.com/wp-content/uploads/2024/10/cropped-Bull-32x32.png,"(32, 32)",eada8525945b6cca,"[[254, 253, 253], [206, 171, 136], [230, 212, 195]]"
Airtel,airtel.in,34.216.117.25,17,1,False,4,0,2,0,0,0,0,0,0,0,9,0,False,0,0,0.0,0,False,False,0,False,False,False,2.725480556997868,2.725480556997868,0,0,-1,,aiart.icu,Fulkdbcr Jlc Juitku,104.26327473958334,"[[254, 254, 254], [111, 111, 111], [40, 40, 40]]",-1.0,83030707070f3fff,-1,False,,-1,,[]
State Bank of India (SBI),sbi.co.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9139770731827523,2.9139770731827523,0,0,-1,,sbkyih.asia,Fulkdbcr Jlo IbbnnKu,123.75087673611111,"[[254, 254, 254], [41, 41, 41], [138, 138, 138]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,206.81.27.25,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2516291673878226,3.2516291673878226,0,0,-1,,onlinerk.com,Fulkdbcr Jla onlinalcor,126.0458029513889,"[[254, 254, 254], [41, 41, 41], [142, 142, 142]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,31.57.219.154,25,1,False,5,1,2,0,0,0,0,0,0,0,17,1,False,0,0,0.0,0,False,False,0,False,False,False,3.3371753411230776,3.3371753411230776,0,0,-1,,online-cities.com,Fulkd DopcJlc cileicem,142.57449652777777,"[[254, 254, 254], [86, 86, 86], [198, 198, 198]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,92.51.180.40,34,1,False,5,1,2,0,0,0,0,0,0,0,26,1,False,0,0,0.0,0,False,False,0,False,False,False,3.561607392201214,3.561607392201214,0,0,-1,,online-handelsregister.net,Fulkd DopcJlc -hunab'codelna,190.93491319444445,"[[254, 254, 254], [64, 64, 64], [155, 155, 155]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.039148671903071,3.039148671903071,0,0,-1,,onlinelicei.ru,Fulkd DopcJlc,127.79533420138888,"[[254, 254, 254], [30, 30, 30], [140, 140, 140]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
Airtel,airtel.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.277613436819116,3.277613436819116,0,0,-1,,airtm.cheap,Fulkd DCr Jla Jiltmchej-,122.17470486111111,"[[254, 254, 254], [41, 41, 41], [132, 132, 132]]",-1.0,87070707070f0fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,,30,1,False,4,0,2,0,0,0,0,0,0,0,22,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3176400059662177,3.3176400059662177,0,0,-1,,onlineaanbiedingen.com,Fulkdbcr Jla onlincunbeedinxnom,181.63835286458334,"[[254, 254, 254], [81, 81, 81], [197, 197, 197]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[]
State Bank of India (SBI),yonobusiness.sbi,,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.175123135113461,3.175123135113461,0,0,-1,,bonzobusiness.net,Fulkd D@pculu boniobuureans,152.4007052951389,"[[254, 254, 254], [52, 52, 52], [142, 142, 142]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
Airtel,airtel.in,185.31.240.240,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.792481250360578,2.792481250360578,1,1,50,Let's Encrypt,aireklaam.ee,Fulkd Dcr Jla Jilellunco,127.0529318576389,"[[254, 254, 254], [124, 124, 124], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,True,https://aireklaam.ee/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,15.197.148.33,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.8252517372886503,3.8252517372886503,1,1,165,"GoDaddy.com, Inc.",onlinebahissirketleri9.com,Fulkdbcr Jla onlinabhtzltolkudcm,189.95093098958333,"[[254, 254, 254], [91, 91, 91], [208, 208, 208]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[]
Punjab National Bank (PNB),netpnb.com,,16,1,False,4,0,2,0,0,0,0,0,0,0,8,0,False,0,0,0.0,0,False,False,0,False,False,False,2.75,2.75,0,0,-1,,ntpn.org,Fulkd DopcJlc,107.80750217013889,"[[254, 254, 254], [43, 43, 43], [118, 118, 118]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.182005814760214,3.182005814760214,0,0,-1,,onlinegyno.app,Fulkdbcr Jla onling) nobpe,139.57735026041667,"[[254, 254, 254], [148, 148, 148], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,195.201.128.179,23,1,False,4,0,2,0,0,0,0,0,0,0,15,0,False,0,0,0.0,0,False,False,0,False,False,False,3.006238928653389,3.006238928653389,0,0,-1,,onlinefilm.live,Fulkdbcr Jla onlinalilabre,135.79926215277777,"[[254, 254, 254], [30, 30, 30], [141, 141, 141]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,130.185.80.95,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.09306920777189,3.09306920777189,1,1,56,Let's Encrypt,onlinepixel.pt,Fulkdbcr Jla onlinapucITC,132.86047960069445,"[[254, 254, 254], [151, 151, 151], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,True,https://onlinepixel.pt/favicon.ico,-1,,[]
