Cooresponding CSE,Legitimate Domains,ip_address,url_length,num_dots,has_repeated_digits,num_special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamations,num_hashtags,num_percent,domain_length,num_hyphens_domain,has_special_chars_domain,num_special_chars_domain,num_subdomains,avg_subdomain_length,subdomain_length,subdomain_has_hyphen,subdomain_has_repeated_digits,path_length,has_query,has_fragment,has_anchor,entropy_url,entropy_domain,ssl_present,ssl_valid,ssl_days_to_expiry,ssl_issuer,url,ocr_text,laplacian_variance,brand_colors,avg_color_diff,logo_hash,logo_match_score,favicon_detected,favicon_url,favicon_size,favicon_hash,favicon_colors
Airtel,airtel.in,,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.418295834054489,3.418295834054489,0,0,-1,,agitravel.sk,Fulkdbcr Jlc batuela,122.56475694444444,"[[254, 254, 254], [51, 51, 51], [132, 132, 132]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,141.94.102.188,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9708400131019848,2.9708400131019848,1,1,58,Let's Encrypt,http://onlinegospel.online,"Online Gospel Sample Pagc Blog Hello world! Welcome t0 WordPress: This your first post Edit or celete iL; tnen start Junuivil_zo We respect your privacy Ccokieshe DUS Im Drove your experience; deivem personalizedcontent andanalze traific Youcan cnoose whicn cookies to allomov clickng Customize € ck Accept Ail[OconSeni Reject Alltoceclirenon Blog Events Essenlid CCOUCs About Customize Reject AlI Acceatam FAQs Pattcrns FOCCCA Ocoskuldmin Authors Tnemes Tvent Mcni -Fec Designed withitacss wting"" Shop",9701.13679788797,"[[254, 254, 254], [71, 80, 105], [174, 177, 179]]",-1.0,9ef0d00fc37f0721,-1,True,http://onlinegospel.online/favicon.ico,-1,,[]
Airtel,airtel.in,,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.085055102756477,3.085055102756477,0,0,-1,,aircaster.net,Fulkd DopcJlc,123.79039279513889,"[[254, 254, 254], [30, 30, 30], [114, 114, 114]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,35.187.82.108,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.4464393446710155,2.4464393446710155,1,1,64,Let's Encrypt,http://crocri.com,Fulkdbcr Jlo Clolloom,108.14886935763889,"[[254, 254, 254], [44, 44, 44], [118, 118, 118]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,217.160.0.190,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.855388542207534,2.855388542207534,0,0,-1,,ownline.info,Fulkd DopcJlc enlinaino,122.26671875,"[[254, 254, 254], [48, 48, 48], [123, 123, 123]]",-1.0,87070707070f0fff,-1,False,,-1,,[]
Airtel,airtel.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.277613436819116,3.277613436819116,0,0,-1,,airtm.cheap,Fulkd DCr Jla Jiltmchej-,122.17470486111111,"[[254, 254, 254], [41, 41, 41], [132, 132, 132]]",-1.0,87070707070f0fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.79.217,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.8553885422075336,2.8553885422075336,1,1,58,Google Trust Services,onlieene.top,Fulkd DopcJlc,125.77459635416666,"[[254, 254, 254], [124, 124, 124], [38, 38, 38]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.247.81.99,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.039148671903071,3.039148671903071,1,1,84,Let's Encrypt,http://onlinebingo.pl,"Ihis domain 3 Pa2 CAtHIO Iu 'lspol.nte. Floasv ,,C[ !{I""`(['U['1{4Iht Iov"" TEJe'fv' cho Lnk . Buy",51.159558627136754,"[[15, 27, 53], [244, 147, 0], [249, 225, 213]]",-1.0,999999d9d8d8c8cc,-1,True,http://onlinebingo.pl/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,31.57.219.154,26,1,False,5,1,2,0,0,0,0,0,0,0,18,1,False,0,0,0.0,0,False,False,0,False,False,False,3.6143694458867563,3.6143694458867563,0,0,-1,,online-picture.com,Fulkd DopcJlc plu Co,149.2325217013889,"[[254, 254, 254], [86, 86, 86], [196, 196, 196]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,76.223.54.146,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.7871439606981387,3.7871439606981387,1,1,166,"GoDaddy.com, Inc.",https://onlinebestgames.xyz,GoDaddy Excellent 4. 6 cutof 5 K Trustpilot The domain name Get this domain Own today for 5799 and make Iyouns onlinebestgames.xyz is for salel onlinebestoames XYZ 8799 Next Need help? Give us call 480.651.9741 Safe secure transucucns Fast CJsy transicrs Hassle free Daxments GoDaddy Cop aht 2026 Codert Cjetal 7C Compjri: LLC Riints Rerenco Co nolshar Fetton -omalon Rareealno,13345.03249407236,"[[153, 159, 167], [1, 17, 43], [254, 254, 254]]",-1.0,c2409dbfbe8de0c2,-1,False,,-1,,[]
Airtel,airtel.in,185.31.240.240,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.792481250360578,2.792481250360578,1,1,52,Let's Encrypt,https://aireklaam.ee,Your Domain AIREKLAAMEE is Registered NBI Your domain has been registered but has NOT yet been linked to . hosting service You need hostng somico get the most out of your domain: Tho domain Okot administrator can subscnbe Ouf Wod and cmai hosting services Pianl Ihe seed ol youf success ard Subscnbe = Hosling Service Contact Zone Helpdesk Zone Web Hosting Packages STARTER BUSINESS PRO The perfect choice for ycur Arellable solution for ycur cpremiun solution for hins| websie new growing onlne business high-Iralfic online stores ousincss Plenty space lor bolh Advanced lealute s and Iools The Zone+ AI Assistant cmail and website content Fot Orotossional builds your sile In just Povcicd somo cf the Extra backups and secure Mnulcs fastest web servers 0n Ine storage Ihal grows wilh you Send emails with world- mamct clas5 webmai service 9.95 € 16.90 € 30 € (montts} cost of frst year when paid (monil y cosl ol frsl year when paid (monil y cosl of Frsl year when paid atua Anmia ania View Delails View Delails View Delails,5096.663229483199,"[[250, 250, 250], [158, 83, 77], [28, 147, 242]]",-1.0,9f9a61e4a5e5e062,-1,True,https://aireklaam.ee/favicon.ico,-1,,[]
National Informatics Centre (NIC),accounts.mgovcloud.in,104.21.85.119,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3248629576173574,3.3248629576173574,1,1,60,Google Trust Services,http://voygrcloud.com,8voygr Homo Products Contact oatoots Request a demo Real-world place Continuousty valldate and enrichyour Iocatlondata with VOYGR Intelligence for Rcqunsta dctno a MAPS TAG PLACES VOYGR UNDERSTANDS Backed by Comtinato WE KNOW WHATIS MISSING in Vlad Baskakov in Yarik Markov CEO Co-[oVedo cio Co-Ioun Led Product Strategy al Goagle Maps ard shlpped Bullt and Iod ML and Search enalneering teams at Iocatlon-powered rldesharing experlences from Apple;Google Veta ~powering productlon Qmmon' ~suste 0tmmons Booka call: Get in touch Contact onalanm Fenaeedesdce Maps tag places VOYGR understands them: toundersuvoygrtech Real-world place Intelllgence for Home Prlvacy pollcy Produc Herins ol Service Contact Careors,1068.372522002835,"[[250, 253, 253], [8, 14, 14], [121, 224, 230]]",-1.0,bc8f0eba4302fa53,-1,True,https://framerusercontent.com/images/1W1epI31sSDVQMYyaI7cih2MHOI.png,"(32, 32)",e1d99624cb931dcc,"[[110, 243, 253], [3, 6, 7], [58, 130, 135]]"
State Bank of India (SBI),onlinesbi.sbi,,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.182005814760214,3.182005814760214,0,0,-1,,onlinegyno.app,Fulkdbcr Jla onling) nobpe,139.57735026041667,"[[254, 254, 254], [148, 148, 148], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,92.51.180.40,34,1,False,5,1,2,0,0,0,0,0,0,0,26,1,False,0,0,0.0,0,False,False,0,False,False,False,3.561607392201215,3.561607392201215,0,0,-1,,online-handelsregister.net,Fulkd DopcJlc -hunab'codelna,190.93491319444445,"[[254, 254, 254], [64, 64, 64], [155, 155, 155]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.71.73,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.565448371820825,3.565448371820825,1,1,58,Google Trust Services,onlinerestorationleads.com,Fulkdbcr Jla onlinalostbrikediccm,191.7344683159722,"[[254, 254, 254], [136, 136, 136], [30, 30, 30]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,3.33.243.145,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.625,3.625,1,1,169,"GoDaddy.com, Inc.",https://onlinetraffic.my,,0.0,"[[29, 42, 51], [29, 42, 51], [29, 42, 51]]",-1.0,8000000000000000,-1,True,"data:,",-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.21.29.59,29,1,False,4,0,2,0,0,0,0,0,0,0,21,0,False,0,0,0.0,0,False,False,0,False,False,False,3.535174565635903,3.535174565635903,1,1,58,Google Trust Services,onlinebistraining.com,Fulkdbapculu cnlinabatn,169.42041449652777,"[[254, 254, 254], [35, 35, 35], [154, 154, 154]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,31.57.219.154,25,1,False,5,1,2,0,0,0,0,0,0,0,17,1,False,0,0,0.0,0,False,False,0,False,False,False,3.337175341123077,3.337175341123077,0,0,-1,,online-cities.com,Fulkd DopcJlc cileicem,142.57449652777777,"[[254, 254, 254], [86, 86, 86], [198, 198, 198]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,91.108.106.147,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2766108716544053,3.2766108716544053,1,1,58,Let's Encrypt,http://onlinebusinesscourses.site,"Tedswoodworking Blog Hello world! Welcome t0 WordPress: This your first post Edit or celete iL; tnen start Jonuwy 1 2026 Tedswoodworking Blog Events About FAQs Pattcrns Authors Tnemes Tvent Mcni -Fec Designed withitacss wting"" Shop",770.3557593807551,"[[254, 254, 254], [61, 46, 49], [169, 169, 169]]",-1.0,9e3c170fc34707e1,-1,True,http://onlinebusinesscourses.site/favicon.ico,-1,,[]
