Cooresponding CSE,Legitimate Domains,ip_address,url_length,num_dots,has_repeated_digits,num_special_chars,num_hyphens,num_slashes,num_underscores,num_question_marks,num_equal_signs,num_dollar_signs,num_exclamations,num_hashtags,num_percent,domain_length,num_hyphens_domain,has_special_chars_domain,num_special_chars_domain,num_subdomains,avg_subdomain_length,subdomain_length,subdomain_has_hyphen,subdomain_has_repeated_digits,path_length,has_query,has_fragment,has_anchor,entropy_url,entropy_domain,ssl_present,ssl_valid,ssl_days_to_expiry,ssl_issuer,url,ocr_text,laplacian_variance,brand_colors,avg_color_diff,logo_hash,logo_match_score,favicon_detected,favicon_url,favicon_size,favicon_hash,favicon_colors
State Bank of India (SBI),onlinesbi.sbi,13.248.169.48,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.09306920777189,3.09306920777189,1,1,164,"GoDaddy.com, Inc.",https://onlineless.com,GoDaddy Excellent 4.6 out of 5 7 Trrstpilot domain name onlineless.com is for salel 1 Safe securo transactions Fast casy transfors Hassi free payments The simple and safe way to buy domain names No maite what kind= domain YOu want buy = ease Ve make the transfer simple and Here's how works GoDaddy Copiight 7075 GoDadd; Operat n9 Company LC Rights Roserved poreehen Denentrerubo PinGnSoknoi The,1128.6812253799899,"[[0, 17, 44], [254, 254, 254], [89, 141, 140]]",-1.0,d5606aaa95959f2a,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.17.120.6,26,1,False,4,0,2,0,0,0,0,0,0,0,18,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3921472236645345,3.3921472236645345,1,1,55,Google Trust Services,https://onlinebigpromo.com,"solecouturesale ~LOGIN ~Seaich Plus Size Orecs ContaftUc Clearance sale,Discounts up to 79% New arrival Ashly Lacc Teresa Lacc Push-UP, Dcmi: Bctty Lacc Bra, Cup Small Sizes {Small Sizes Sizes Rs 2.505,82 Rs 2.505.82 ~Rs 2505.82 Savels 107405 (Savens 1,074105 Elsie Lace Bra Contoured, Push-Up Petite Demi- Cup Smal Sizes Rs 2,592,76 DE Z70zaz ADDTO CART BUY ITNOW Bras Betty Lace Bra Marissa Comfort Teresa Lace Bra Petite, Push-UP Elsie Lace Bra, Contoured, Push-UP; Sizes Demi-Cup; Small Sizes 'Petite;Demi-Cup; Small Sizes R51074,05 Flodie Lare Pra Vanessa Wire-Free Bra, Petites; Light ~Videnne lare Pra Tavlor Wire_trpe Petite, Lightly Small Sizes Push-Up Wide Band, Bralette Small Sizes Lined, Wide Band, Bralette Ds?E4A 50 109217 3 105504 Vew More Women's Plus Size Dress Black Cardigan and Women""s Plus Sizc Party Dress Floral Women < Dlus Size Dartv Dress Duro_ Women < Plus Size Dar Drers Color Paisley Print Dress Off Shoulder Short Sleeve Winter F, Color Spaghetti Straps Sleeveless Block V Neck 3/4 Length Sleeve Rs5 480 66 Ps 5 4TT66 Butterfly Print 3/4 Sleeve Blue Dress Shont Sleeve Rovnd Neck Rainhow LLace Stitching White Off ALace Patchwork Puffle Hem Autton Stripe Dress Shoulder Dress Detail Dress Rs 2,32832 Vev Mere Underwear Petite Lingerie, Vivienne Panty Petite Lingerie; Lucia Thong Marissa Bikini Petite Underwear; Milana Thong 751,811.22 Rs 1BII.Z2 Rs 1811.22 ~Rs 181ZZ Cerrmn] Fap57817 More choD M Free shipping Custome Pavment Securitv Returns and Exchanges Free shippir 'oiders 'S50 ail-shoppina@blooms Rinformation is nol ""90-dav free return and Kbodvcom ~oxchange Guhecrihe tdavtchear KahouOur sales Aenhectka Company Service Center Quick Links ADout Us Shipping policy Ccce Retum polig Customer Reviews Terms of service Register Privacy Tracking Order @2026solecoutu ichts Pesenved Demi- Push-UP, Pushn-UP; Petite: ""Push UP; ~Push UP; Long Slceve",373.55361885175347,"[[194, 145, 120], [246, 244, 244], [50, 48, 53]]",-1.0,f2587a5a47870787,-1,True,https://onlinebigpromo.com/favicon.ico,-1,,[]
Airtel,airtel.in,,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4182958340544896,3.4182958340544896,0,0,-1,,agitravel.sk,Fulkdbcr Jlc batuela,122.56475694444444,"[[254, 254, 254], [51, 51, 51], [132, 132, 132]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.5110854081804264,3.5110854081804264,0,0,-1,,onlinewebservice.ru,Fulkd DopcJlc,151.81731987847223,"[[254, 254, 254], [43, 43, 43], [144, 144, 144]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,13.248.169.48,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,3.321928094887362,3.321928094887362,1,1,164,"GoDaddy.com, Inc.",https://onlite.xyz,"GoDaddy Excellent 4.6 out of 5 7 Trurstpilot The domain name onlite xyz is for salel Safe securo transactions Fast casy transfers Hass @ free payments GoDaddy Copiight 2026 GoDado; Opera"" ng Company LLC Rights Reserved Doreehae Dettn Ceecmato PmkoEcha}",537.2957958984375,"[[254, 254, 254], [0, 17, 44], [123, 127, 134]]",-1.0,89099ba3e6a76699,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,31.57.219.154,25,1,False,5,1,2,0,0,0,0,0,0,0,17,1,False,0,0,0.0,0,False,False,0,False,False,False,3.337175341123077,3.337175341123077,0,0,-1,,http://online-cities.com,"sophOs Website not available The websile you requested cannot accessed, It may work i You try aqain later Rehn Io Rcuink nagn Penee Ini > Inee*Jul Aboul Uits Icuuts[ Proleclod D SophoS",294.6069826388889,"[[237, 229, 184], [7, 125, 198], [249, 249, 249]]",-1.0,b3b748cc09b333cc,-1,True,http://online-cities.com/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,172.67.143.228,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.565448371820825,3.565448371820825,1,1,56,Google Trust Services,https://onlinerestorationleads.com,Fulkdbcr Jla onlinalostbrikediccm,191.7344683159722,"[[254, 254, 254], [136, 136, 136], [30, 30, 30]]",-1.0,87070f0f0f0f0f1f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,104.247.81.99,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.039148671903071,3.039148671903071,1,1,82,Let's Encrypt,http://onlinebingo.pl,Ihis domain Buy,47.37033086271367,"[[15, 27, 54], [244, 147, 0], [249, 225, 213]]",-1.0,cccccccccccccccc,-1,True,http://onlinebingo.pl/favicon.ico,-1,,[]
State Bank of India (SBI),yonobusiness.sbi,74.119.239.234,24,1,False,4,0,2,0,0,0,0,0,0,0,16,0,False,0,0,0.0,0,False,False,0,False,False,False,3.4056390622295662,3.4056390622295662,0,0,-1,,joolbusiness.com,Fulkd DCr Jlo bolbuurazcor,145.98651475694444,"[[254, 254, 254], [83, 83, 83], [203, 203, 203]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,88.222.243.54,34,1,False,4,0,2,0,0,0,0,0,0,0,26,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2766108716544053,3.2766108716544053,0,0,-1,,https://onlinebusinesscourses.site,"Tedswoodworking Blog Hello world! Welcome t0 WordPress: This your first post Edit or celete iL; tnen start Jonuwy 1 2026 Tedswoodworking Blog Events About FAQs Pattcrns Authors Tnemes Tvent Mcni -Fec Designed withitacss wting"" Shop",770.3557593807551,"[[254, 254, 254], [61, 46, 49], [169, 169, 169]]",-1.0,9e3c170fc34707e1,-1,True,https://onlinebusinesscourses.site/favicon.ico,-1,,[]
Airtel,airtel.in,185.31.240.240,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.792481250360578,2.792481250360578,1,1,50,Let's Encrypt,aireklaam.ee,Fulkd Dcr Jla Jilellunco,127.0529318576389,"[[254, 254, 254], [124, 124, 124], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,True,https://aireklaam.ee/favicon.ico,-1,,[]
National Informatics Centre (NIC),accounts.mgovcloud.in,162.255.119.129,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,2.873140679513133,2.873140679513133,0,0,-1,,http://mloncloud.com,,0.0,"[[255, 255, 255], [255, 255, 255], [255, 255, 255]]",-1.0,8000000000000000,-1,True,http://img.sedoparking.com/templates/logos/sedo_logo.png,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,172.67.171.141,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.8553885422075336,2.8553885422075336,1,1,56,Google Trust Services,onlieene.top,Fulkd DopcJlc,125.77459635416666,"[[254, 254, 254], [124, 124, 124], [38, 38, 38]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
Airtel,airtel.in,,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.277613436819116,3.277613436819116,0,0,-1,,airtm.cheap,Fulkd DCr Jla Jiltmchej-,122.17470486111111,"[[254, 254, 254], [41, 41, 41], [132, 132, 132]]",-1.0,87070707070f0fff,-1,False,,-1,,[]
State Bank of India (SBI),sbiepay.sbi,13.248.169.48,16,1,False,4,0,2,0,0,0,0,0,0,0,8,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0,3.0,1,1,164,"GoDaddy.com, Inc.",https://biea.xyz,GoDaddy Excellent 4. 6 cutof 5 K Trustpilot The domain name Get this domain Own [ today for 5899 and make It vours biea.xyz is for salel biea XYZ 3899 Need help? Give us cam480 651.9741 Safe secure transucucns Fast CJsy transicrs Hassle free Daxments GoDaddy coprlaht 2026 Codert Cjetal 7C Compjri: LLC Riints Rerenco Co nolshar Fetton -omalon Rareealno,13181.346518593045,"[[95, 105, 120], [254, 254, 254], [0, 17, 43]]",-1.0,c2409dbfbe95e0c2,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,13.248.169.48,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.5766176449086657,3.5766176449086657,1,1,164,"GoDaddy.com, Inc.",https://onlinsastelinfo.xyz,GoDaddy Excellent 4. 6 cutof 5 K Trustpilot The domain name 3 3 3 3 onlinsastelinfo.xyz is for salel 3 Safe secure transucucns Fast CJsy transicrs Hassle free Daxments GoDaddy coprlaht 2026 Codert Cjetal 7C Compjri: LLC Riints Rerenco Co nolshar Fetton -omalon Rareealno,13220.705994154085,"[[1, 18, 44], [254, 254, 254], [139, 147, 151]]",-1.0,9a188de3e785d29a,-1,False,,-1,,[]
National Informatics Centre (NIC),accounts.mgovcloud.in,172.67.205.151,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.3248629576173565,3.3248629576173565,1,1,58,Google Trust Services,https://voygrcloud.com,voygr Homo Products Contact oatoots Request a demo Komainaiot sor Real-world place Continuousty valldate and enrichyour locatlon data with VOYGR Intelligence for Rcqunsta dctno MAPS TAG PLACES VOYGR UNDERSTANDS Backed by Comtinato WE KNOW WHATIS MISSING in Vlad Baskakov in Yarik Markov CEO Co-[oVedo cio Co-Ioun Led Product Strategy al Goagle Maps ard shlpped Bullt and Iod ML and Search enalneering teams at Iocatlon-powered rldesharing experlences from Apple;Google Veta ~powering productlon Qmmon' ~suste 0tmmons Booka call: Get in touch Contact onalanm Fenaeedesdce Maps tag places VOYGR understands them: toundersuvoygrtech Real-world place Intelllgence for Home Prlvacy pollcy Produc Herins ol Service Contact Careors,1011.7759492182494,"[[1, 2, 2], [249, 251, 251], [56, 91, 92]]",-1.0,ac8f07ae111afa53,-1,True,https://framerusercontent.com/images/1W1epI31sSDVQMYyaI7cih2MHOI.png,"(32, 32)",e1d99624cb931dcc,"[[110, 243, 253], [3, 6, 7], [58, 130, 135]]"
State Bank of India (SBI),onlinesbi.sbi,,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2639334294856344,3.2639334294856344,0,0,-1,,ponlinesitet.shop,Fulkdbcr Jlc pnlinausbrep,149.67015842013888,"[[254, 254, 254], [120, 120, 120], [42, 42, 42]]",-1.0,870707070f0f1f3f,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,217.160.0.190,20,1,False,4,0,2,0,0,0,0,0,0,0,12,0,False,0,0,0.0,0,False,False,0,False,False,False,2.855388542207534,2.855388542207534,0,0,-1,,ownline.info,Fulkd DopcJlc enlinaino,122.26671875,"[[254, 254, 254], [48, 48, 48], [123, 123, 123]]",-1.0,87070707070f0fff,-1,False,,-1,,[]
State Bank of India (SBI),sbilife.co.in,43.133.77.136,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.9219280948873623,2.9219280948873623,0,0,-1,,silime.net,Fulkd DCr Jlc ulina,116.37205946180555,"[[254, 254, 254], [53, 53, 53], [125, 125, 125]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,195.201.163.235,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.2359263506290326,3.2359263506290326,1,1,78,Let's Encrypt,http://csrorgi.online,Sign SnVour Erria lphone UamamIL_ Passwora Remember Me Sign In |fergot 'password Register & new membership Futal,190.0118263888889,"[[232, 235, 238], [42, 133, 228], [254, 254, 254]]",-1.0,cc8b3364cc9b9b64,-1,True,http://sonupan.xyz/uploads/all/vjBJlxtgTC4j8umEGN5MRd6lUuPO8Swjxrysl4uM.gif,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,31.57.219.154,26,1,False,5,1,2,0,0,0,0,0,0,0,18,1,False,0,0,0.0,0,False,False,0,False,False,False,3.6143694458867563,3.6143694458867563,0,0,-1,,http://online-picture.com,"sophOs Website not available The websile you requested cannot accessed, It may work i You try aqain later Rehn Io Rcuink nagn Penee Ini > Inee*Jul Aboul Uits Icuuts[ Proleclod D SophoS",294.78733506944445,"[[237, 229, 184], [7, 125, 198], [249, 249, 249]]",-1.0,b3b748cc09b333cc,-1,True,http://online-picture.com/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,3.33.251.168,25,1,False,4,0,2,0,0,0,0,0,0,0,17,0,False,0,0,0.0,0,False,False,0,False,False,False,3.6168746059562227,3.6168746059562227,0,0,-1,,http://onlinemediator.us,,0.0,"[[255, 255, 255], [255, 255, 255], [255, 255, 255]]",-1.0,8000000000000000,-1,True,http://onlinemediator.us/favicon.ico,-1,,[]
Airtel,airtel.in,13.248.169.48,23,1,False,5,1,2,0,0,0,0,0,0,0,15,1,False,0,0,0.0,0,False,False,0,False,False,False,3.773557262275185,3.773557262275185,1,1,239,"GoDaddy.com, Inc.",https://airslate-hf.xyz,GoDaddy Excellent 4. 6 cutof 5 K Trustpilot The domain name Get this domain Own today tom 8499 and make It vcurs airslate-hf: XyZ is for salel airslate-nixy 5499 Next Need help? Give us 480_651-9741 Safe secure transucucns Fast CJsy transicrs Hassle free Daxments GoDaddy coprlaht 2026 Codert Cjetal 7C Compjri: LLC Riints Rerenco Co nolshar Fetton -omalon Rareealno,13492.370283108792,"[[253, 254, 253], [1, 17, 42], [137, 146, 149]]",-1.0,e2409d9f9e9de0c2,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,76.223.54.146,27,1,False,4,0,2,0,0,0,0,0,0,0,19,0,False,0,0,0.0,0,False,False,0,False,False,False,3.7871439606981383,3.7871439606981383,1,1,164,"GoDaddy.com, Inc.",https://onlinebestgames.xyz,GoDaddy Excellent 4. 6 cutof 5 K Trustpilot The domain name aetelnnn 3 3tel onlinebestgames.xyz is for salel 3 3 ~ .nn Safe secure transucucns Fast CJsy transicrs Hassle free Daxments GoDaddy coprlaht 2026 Codert Cjetal 7C Compjri: LLC Riints Rerenco Co nolshar Fetton -omalon Rareealno,13237.866559846903,"[[254, 254, 254], [3, 19, 46], [139, 148, 152]]",-1.0,d2109de3e78dd292,-1,False,,-1,,[]
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,35.187.82.108,18,1,False,4,0,2,0,0,0,0,0,0,0,10,0,False,0,0,0.0,0,False,False,0,False,False,False,2.446439344671016,2.446439344671016,1,1,62,Let's Encrypt,http://crocri.com,Fulkdbcr Jlo Clolloom,108.14886935763889,"[[254, 254, 254], [44, 44, 44], [118, 118, 118]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
Bank of Baroda (BoB),bobibanking.com,154.208.183.247,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.238901256602631,3.238901256602631,1,1,60,Let's Encrypt,http://bobdianzi.com,403 Forbidden nginx,184.15101041666668,"[[254, 254, 254], [8, 10, 24], [89, 130, 173]]",-1.0,e666666666263636,-1,False,,-1,,[]
Airtel,airtel.in,52.20.84.62,19,1,False,4,0,2,0,0,0,0,0,0,0,11,0,False,0,0,0.0,0,False,False,0,False,False,False,3.0957952550009344,3.0957952550009344,1,1,66,Let's Encrypt,https://arratel.com,,0.0,"[[255, 255, 255], [255, 255, 255], [255, 255, 255]]",-1.0,8000000000000000,-1,True,https://arratel.com/favicon.ico,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,,22,1,False,4,0,2,0,0,0,0,0,0,0,14,0,False,0,0,0.0,0,False,False,0,False,False,False,3.182005814760214,3.182005814760214,0,0,-1,,onlinegyno.app,Fulkdbcr Jla onling) nobpe,139.57735026041667,"[[254, 254, 254], [148, 148, 148], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
Airtel,airtel.in,,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.085055102756477,3.085055102756477,0,0,-1,,aircaster.net,Fulkd DopcJlc,123.79039279513889,"[[254, 254, 254], [30, 30, 30], [114, 114, 114]]",-1.0,83070707070f1fff,-1,False,,-1,,[]
State Bank of India (SBI),onlinesbi.sbi,198.54.120.13,21,1,False,4,0,2,0,0,0,0,0,0,0,13,0,False,0,0,0.0,0,False,False,0,False,False,False,3.085055102756477,3.085055102756477,1,1,341,Sectigo Limited,http://onlincess.com,Fulkd DopcJlc,129.9337326388889,"[[254, 254, 254], [140, 140, 140], [30, 30, 30]]",-1.0,87070707070f1f7f,-1,False,,-1,,[]
