input_position,input_url,normalized_url,source_workbook,raw_url,hashed_at_utc,target_url_sha256,hash_mode,domain,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,score_margin,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,stage1_passthrough,domain_component,hash_component,hash_anchor,review_reason,screenshot_path,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash
11,pumirpkin.live,https://pumirpkin.live,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,,0.6444,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4286,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
12,exerciseok.com,https://exerciseok.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Election Commision of India (ECI),eci.gov.in,0.0,,,0.79,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4615,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
13,parquebatweania.com,https://parquebatweania.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,parivahan sewa,parivahan.gov.in,0.0,,,0.6889,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
14,tutu-and-tiaras.com,https://tutu-and-tiaras.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,,0.6444,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4967,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
15,prototanya.org,https://prototanya.org,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,parivahan sewa,parivahan.gov.in,0.0,,,0.6185,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4211,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
16,beton888bonuuz30rb.cyou,https://beton888bonuuz30rb.cyou,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,,0.637,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3333,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
17,creationorder.net,https://creationorder.net,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,,0.6405,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4828,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
18,bazarcentofiori.com,https://bazarcentofiori.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,generic_token_only_lexical_rejected,lexical_gate,generic_token_only_lexical_rejected,False,,False,False,False,True,,,fallback_top_k|generic_token_only,Airtel,airtelpayments.bank.in,0.0,,,0.65,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3158,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
19,hgi5z6n1d.vip,https://hgi5z6n1d.vip,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfcfund.com,0.0,,,0.5694,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3529,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
20,socioone.com,https://socioone.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.0,,,0.6722,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5856,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
21,greenbeangirltrainingtutoring.com,https://greenbeangirltrainingtutoring.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,,0.7011,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.1875,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
22,crplasticos.com.br,https://crplasticos.com.br,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.0,,,0.645,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4444,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
23,tnkproject.com,https://tnkproject.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,,0.6417,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3633,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
24,landscapebyvera.com,https://landscapebyvera.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Coal India,coalindiatenders.nic.in,0.0,,,0.6468,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4516,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
25,fresna.online,https://fresna.online,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bseindia.com,0.0,,,0.6389,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4286,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
26,zh-ptgaming.com,https://zh-ptgaming.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,National Health Authority (NHA),nha.gov.in,0.0,,,0.6162,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.2857,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
27,emon793hoky.online,https://emon793hoky.online,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,,0.6212,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4211,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
28,udbijaayurveda.com,https://udbijaayurveda.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,onlinecasa.bankofbaroda.com,0.0,,,0.6429,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4915,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
29,pornmega18.xyz,https://pornmega18.xyz,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),homeloans.sbi,0.0,,,0.6444,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4211,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
30,easy-sponso.com,https://easy-sponso.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,,0.5909,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3829,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
31,roblox303.store,https://roblox303.store,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Reserve Bank of India (RBI),rbi.org.in,0.0,,,0.6296,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3333,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
32,kirin77.site,https://kirin77.site,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,,0.6905,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5333,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
33,moisesdevweb.com,https://moisesdevweb.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,,,0.5907,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4762,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
34,barbara-michelle.com,https://barbara-michelle.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarahsbclife.com,0.0,,,0.6798,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4967,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
35,pornxmodel.click,https://pornxmodel.click,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Airtel,airtel.in,0.0,,,0.6,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.375,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
36,hraihpsa.ca,https://hraihpsa.ca,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,,,0.6583,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4615,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
37,saudenervocuremax.shop,https://saudenervocuremax.shop,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbicard.com,0.0,,,0.6028,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.25,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
38,rjpnbv.com,https://rjpnbv.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Punjab National Bank (PNB),netpnb.com,0.0,,,0.6667,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.53,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
39,yktdeo.com,https://yktdeo.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,,0.625,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4586,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
40,jlchuhai.com,https://jlchuhai.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfclife.com,0.0,,,0.5833,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.28,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
41,bogitekniikka.fi,https://bogitekniikka.fi,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,BSE Ltd.,bseindia.com,0.0,,,0.6816,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4762,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
42,lucilalehmann.com,https://lucilalehmann.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.0,,,0.6103,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3333,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
43,yataganharem5.click,https://yataganharem5.click,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarahsbclife.com,0.0,,,0.6039,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3704,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
44,jicm0yo.vip,https://jicm0yo.vip,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,,0.8476,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.6,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
45,wintergroupsecurity.com,https://wintergroupsecurity.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Kfintech,kfintech.com,0.0,,,0.6294,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4004,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
46,mikogpt.ru,https://mikogpt.ru,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Jio,jio.com,0.0,,,0.6508,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
47,exodusbrk.com,https://exodusbrk.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,netbanking.hdfcbank.com,0.0,,,0.5694,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3829,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
48,alyxara.com,https://alyxara.com,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Bank of Baroda,onlinecasa.bankofbaroda.com,0.0,,,0.6349,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4511,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
49,djgekcf.icu,https://djgekcf.icu,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,HDFC Bank,hdfclife.com,0.0,,,0.6012,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
50,dikagegrid.click,https://dikagegrid.click,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,State Bank of India (SBI),sbicard.com,0.0,,,0.6571,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4706,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
51,anxunh.top,https://anxunh.top,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,generic_token_only_lexical_rejected,lexical_gate,generic_token_only_lexical_rejected,False,,False,False,False,True,,,fallback_top_k|generic_token_only,Airtel,airtelpayments.bank.in,0.0,,,0.6111,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.4,True,0,False,False,False,0.0,0.0,,,,,,,,,,,,
52,eatalymarket.shop,https://eatalymarket.shop,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Canara Bank,canarahsbclife.com,0.0,,,0.5873,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.3077,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
53,americanexpress-reward00175.ink,https://americanexpress-reward00175.ink,urls.xlsx,,,,,,skipped,skipped,,not_attempted,,,,,,,False,False,False,,,lexical_prefilter_rejected,lexical_gate,lexical_prefilter_rejected,False,,False,False,False,True,,,fallback_top_k,Air India,airindiaexpress.com,0.0,,,0.6648,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,stage1_low_suspicion,,,,,,,,,0.5238,False,0,False,False,False,0.0,0.0,,,,,,,,,,,,
