input_position,input_url,normalized_url,source_workbook,raw_url,hashed_at_utc,target_url_sha256,hash_mode,domain,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,exclusion_stage,reason,old_fuzzy_hit,old_fuzzy_cse,hybrid_lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,admission_reason,admission_path,candidate_generation_reason,best_entity,best_matching_domain,best_score,score_margin,confidence_band,lexical_score,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,favicon_hash_similarity,favicon_hash_distance,page_hash_similarity,page_hash_distance,domain_hash_similarity,domain_hash_distance,ssl_hash_similarity,ssl_hash_distance,typo_similarity,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,stage1_passthrough,domain_component,hash_component,hash_anchor,review_reason,screenshot_path,favicon_hash_raw,ssl_hash_raw,html_hash_raw,page_hash_raw,domain_hash_raw,signal_hit_favicon,signal_hit_ssl_hash,signal_hit_html_hash,signal_hit_domain_hash
22,https://aimsds.com,https://aimsds.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://aimsds.com,2026-04-09T06:00:15+00:00,8126767a7b5eb167e6657cfe551709d9ac228bfd9ab60b0687120d61a3a2900a,exact,aimsds.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://aimsds.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,All India Institute of Medical Sciences (AIIMS),True,True,True,False,,,jw_primary,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.0,0.0,Low,0.8578,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,aimsds.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7273,False,0,False,False,True,25.7333,0.0,False,,,,,,,,False,False,False,False
24,https://homeinsta.com,https://homeinsta.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homeinsta.com,2026-04-09T06:00:15+00:00,46dd575255da7c0f306654219cbf204fa69ecc2329c032de81a99c42a1377637,exact,homeinsta.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homeinsta.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.8825,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeinsta.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.4762,0.0,False,,,,,,,,False,False,False,False
25,onlinetoolssarvice.fun,https://onlinetoolssarvice.fun,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlinetoolssarvice.fun,2026-04-09T05:59:47+00:00,8bb1abd8aa2c6842661b050d794adb9c7ae91f66f80650bed3202d7d93932909,exact,onlinetoolssarvice.fun,,accepted,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://onlinetoolssarvice.fun/ | Call log: - navigating to ""https://onlinetoolssarvice.fun/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinetoolssarvice.fun,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5926,False,0,False,False,True,26.0,0.0,False,,,,,,,,False,False,False,False
27,https://homeloanssolution.com,https://homeloanssolution.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homeloanssolution.com,2026-04-09T05:59:45+00:00,bffa6fada232e08fb73ce95cbaf9fad4712700a5018fb4db1a52da5ba54368ca,exact,homeloanssolution.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homeloanssolution.com/ | Call log: - navigating to ""https://homeloanssolution.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.9059,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeloanssolution.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6923,False,0,False,False,True,27.1765,0.0,False,,,,,,,,False,False,False,False
32,orbit.beauty,https://orbit.beauty,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://orbit.beauty,2026-04-09T05:59:48+00:00,9984e721dbb37acd54b97f9c115603d7ba2bde87f642d7d54f70545bf5dc2be3,exact,orbit.beauty,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://orbit.beauty/ | Call log: - navigating to ""https://orbit.beauty/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Reserve Bank of India (RBI),True,True,True,False,,,jw_primary,Reserve Bank of India (RBI),rbi.org.in,0.0,0.0,Low,0.8667,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,orbit.beauty,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.75,False,0,False,False,True,26.0,0.0,False,,,,,,,,False,False,False,False
35,parivaarcare.com,https://parivaarcare.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://parivaarcare.com,2026-04-09T06:00:09+00:00,f493a64a3922008452f9149321eb70233a61b41cb63d106b9f212b0eb5c34176,exact,parivaarcare.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://parivaarcare.com/ | Call log: - navigating to ""https://parivaarcare.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,parivahan sewa,True,True,True,False,,,jw_primary,parivahan sewa,parivahan.gov.in,0.0,0.0,Low,0.8722,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,parivaarcare.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.1667,0.0,False,,,,,,,,False,False,False,False
38,abdulmuneeb.xyz,https://abdulmuneeb.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://abdulmuneeb.xyz,2026-04-09T05:59:48+00:00,dac20cbddec99cac808a3383e9cfa74a9ced3c877e68002b5e8f3ceb6157d7a6,exact,abdulmuneeb.xyz,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://abdulmuneeb.xyz/ | Call log: - navigating to ""https://abdulmuneeb.xyz/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,National Health Authority (NHA),True,True,True,False,,,jw_primary,National Health Authority (NHA),abdm.gov.in,0.0,0.0,Low,0.8515,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,abdulmuneeb.xyz,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5333,False,0,False,False,True,25.5455,0.0,False,,,,,,,,False,False,False,False
47,https://homeile.com,https://homeile.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homeile.com,2026-04-09T06:00:18+00:00,9434f8a9a1bde8c743e72de530c905398775e6ef622a12973b1c928a4f443233,exact,homeile.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homeile.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.854,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeile.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.625,False,0,False,False,True,25.619,0.0,False,,,,,,,,False,False,False,False
65,https://homeheatings.com,https://homeheatings.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homeheatings.com,2026-04-09T06:00:21+00:00,eda32e95088b0c70f624fab0ffb96b3d1e653095d40a58c2679daa221f012bff,exact,homeheatings.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homeheatings.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.8722,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeheatings.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.1667,0.0,False,,,,,,,,False,False,False,False
68,rcbim.com.br,https://rcbim.com.br,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://rcbim.com.br,2026-04-09T06:00:22+00:00,77736c504f78f3c0b7fbb50085f7f0e664f67341d9cad7539f1d6bfccd8d4458,exact,rcbim.com.br,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://rcbim.com.br/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Reserve Bank of India (RBI),True,True,True,False,,,jw_primary,Reserve Bank of India (RBI),rbi.org.in,0.0,0.0,Low,0.88,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rcbim.com.br,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.75,False,0,False,False,True,26.4,0.0,False,,,,,,,,False,False,False,False
70,homeorganizersolutions.com,https://homeorganizersolutions.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://homeorganizersolutions.com,2026-04-09T05:59:52+00:00,77c568e3adc5f7c4fc6e4e3b2d3d4301961cc023035953cc0aeb15bc31b1f47e,exact,homeorganizersolutions.com,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homeorganizersolutions.com/ | Call log: - navigating to ""https://homeorganizersolutions.com/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),homeloans.sbi,0.0,0.0,Low,0.8505,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homeorganizersolutions.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.5161,False,0,False,False,True,25.5152,0.0,False,,,,,,,,False,False,False,False
71,myaviva.app,https://myaviva.app,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://myaviva.app,2026-04-09T05:59:52+00:00,a3e8aa86b3bf5e51aa15cbd321824328b820f65b3b0cb62e9d55d10ba906f16a,exact,myaviva.app,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://myaviva.app/ | Call log: - navigating to ""https://myaviva.app/"", waiting until ""domcontentloaded""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Vodafone Idea (VI),True,True,True,False,,,jw_primary,Vodafone Idea (VI),myvi.in,0.0,0.0,Low,0.8857,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myaviva.app,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.7273,False,0,False,False,True,26.5714,0.0,False,,,,,,,,False,False,False,False
75,onlinesparen.global,https://onlinesparen.global,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://onlinesparen.global,2026-04-09T06:00:14+00:00,074d057460d81a5a417a4899fdfb3b7f8bcc7daf4a1e3ab808bed81fa6474139,exact,onlinesparen.global,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://onlinesparen.global/ | Call log: - navigating to ""https://onlinesparen.global/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),corp.onlinesbi.sbi,0.0,0.0,Low,0.8722,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinesparen.global,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6667,False,0,False,False,True,26.1667,0.0,False,,,,,,,,False,False,False,False
76,vessco.org,https://vessco.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://vessco.org,2026-04-09T06:00:24+00:00,926d30f9428063868ed38c51809a68ba76f29ec966335d7aec2cc6ff7b20e8c8,exact,vessco.org,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://vessco.org/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Indian Space Research Organisation (ISRO),True,True,True,False,,,jw_primary,Indian Space Research Organisation (ISRO),vssc.gov.in,0.0,0.0,Low,0.9,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,vessco.org,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.8,False,0,False,False,True,27.0,0.0,False,,,,,,,,False,False,False,False
82,cybsecurities.com,https://cybsecurities.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://cybsecurities.com,2026-04-09T06:00:26+00:00,ed5f3f2e44b97bfea58b460168a6af546074e84e2206857f7d646693f727593f,exact,cybsecurities.com,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://cybsecurities.com/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,State Bank of India (SBI),True,True,True,False,,,jw_primary,State Bank of India (SBI),sbisecurities.in,0.0,0.0,Low,0.8671,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,cybsecurities.com,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.8462,False,0,False,False,True,26.014,0.0,False,,,,,,,,False,False,False,False
83,myvitality.in,https://myvitality.in,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,https://myvitality.in,2026-04-09T06:00:26+00:00,53a22ba79272e14b1b9b19f2160801ea558b43cff3950e8af7f610f4fd25566e,exact,myvitality.in,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://myvitality.in/"", waiting until ""commit""",,,,,False,False,False,,failed_fetch_strict_lexical_suspected,,hashing_shortlist,fetch_timeout_or_fetch_failed,True,Vodafone Idea (VI),True,True,True,False,,,jw_primary,Vodafone Idea (VI),myvi.in,0.0,0.0,Low,0.88,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,myvitality.in,,0,True,lexical_hit,0.0,-1,0.0,-1,0.0,-1,0.0,-1,0.6014,False,0,False,False,True,26.4,0.0,False,,,,,,,,False,False,False,False
