input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
11,incometaxgov.org,https://incometaxgov.org,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,Income Tax Department,incometaxindia.gov.in,0.8786,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,incometaxgov.org,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://incometaxgov.org/,,,Low,47.0663,True,True,False,,weak_direct_evidence|network_corroboration,,,
12,crsor.info,https://crsor.info,AIGR-S66270_Ground_Truth.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.9429,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,crsor.info,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://crsor.info/,,,Low,64.2857,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
13,canaldoabc.online,https://canaldoabc.online,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Canara Bank,canararobeco.com,0.8683,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,canaldoabc.online,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://canaldoabc.online/ | Call log: - navigating to ""https://canaldoabc.online/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
16,homestylenagavci.com,https://homestylenagavci.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8528,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homestylenagavci.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homestylenagavci.com/,,,Low,58.1439,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
17,bujidaji.com,https://bujidaji.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.875,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,bujidaji.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://bujidaji.com/,,,Low,59.6591,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
18,bankofaemrica.com,https://bankofaemrica.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Bank of Baroda,onlinecasa.bankofbaroda.com,0.8885,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,bankofaemrica.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://bankofaemrica.com/,,,Low,60.5769,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
20,homebob.net,https://homebob.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.854,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homebob.net,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://homebob.net/ | Call log: - navigating to ""https://homebob.net/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
22,https://aimsds.com,https://aimsds.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.8578,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,aimsds.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://aimsds.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
24,https://homeinsta.com,https://homeinsta.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8825,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeinsta.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homeinsta.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
25,onlinetoolssarvice.fun,https://onlinetoolssarvice.fun,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinetoolssarvice.fun,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://onlinetoolssarvice.fun/ | Call log: - navigating to ""https://onlinetoolssarvice.fun/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
27,https://homeloanssolution.com,https://homeloanssolution.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.9059,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeloanssolution.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homeloanssolution.com/ | Call log: - navigating to ""https://homeloanssolution.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
29,https://etclij.com,https://etclij.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,etclij.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://etclij.com/,,,Low,57.9545,True,True,False,,weak_direct_evidence|network_corroboration,,,
30,canalcargo.net,https://canalcargo.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Canara Bank,canararobeco.com,0.8683,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,expireddomains.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://expireddomains.com/domain/canalcargo.net?utm_source=redi,,,Low,37.2143,True,True,False,,weak_direct_evidence|network_corroboration,,,
32,orbit.beauty,https://orbit.beauty,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,orbit.beauty,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://orbit.beauty/ | Call log: - navigating to ""https://orbit.beauty/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
35,parivaarcare.com,https://parivaarcare.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,parivahan sewa,parivahan.gov.in,0.8722,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,parivaarcare.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://parivaarcare.com/ | Call log: - navigating to ""https://parivaarcare.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
36,axisairep.com,https://axisairep.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Axis Bank,axismaxlife.com,0.8828,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,1,False,False,axisairep.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://axisairep.com/,,,Low,47.2944,True,True,False,,weak_direct_evidence|network_corroboration,,,
37,ipsrjobs.com,https://ipsrjobs.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.4861,False,False,False,True,8,36,6,10,60,False,body_brand_match|favicon_brand_match|password_field|login_form|auth_wording|submit_auth_wording|multi_input_form|suspicious_certificate|multi_redirect_chain|js_redirect|iframe_present,True,True,False,1,2,0,False,False,www.ipsrjobs.com,www.ipsrjobs.com,32768,True,stage1_score_threshold,True,True,True,,accepted,fetched,available,,,http://www.ipsrjobs.com/homes/new_home,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
38,abdulmuneeb.xyz,https://abdulmuneeb.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Health Authority (NHA),abdm.gov.in,0.8515,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,abdulmuneeb.xyz,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://abdulmuneeb.xyz/ | Call log: - navigating to ""https://abdulmuneeb.xyz/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
39,https://airtelthanks.tech,https://airtelthanks.tech,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Airtel,airtel.in,0.9,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,airtelthanks.tech,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://airtelthanks.tech/,,,Low,48.2143,True,True,False,,weak_direct_evidence|network_corroboration,,,
41,http://online-storeoficial.com,http://online-storeoficial.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.862,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,online-storeoficial.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,http://online-storeoficial.com/,,,Low,58.7719,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
44,casineon231.com,https://casineon231.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.8656,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,casineon231.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://casineon231.com/,,,Low,59.0174,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
45,axisoneunion.digital,https://axisoneunion.digital,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Airtel,airtel.in,0.5833,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,axisoneunion.digital,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://axisoneunion.digital/,,,Low,0.0,True,True,False,,network_corroboration,,,
46,http://onlinetoolssarvice.store,http://onlinetoolssarvice.store,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinetoolssarvice.store,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,http://onlinetoolssarvice.store/,,,Low,59.0909,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
47,https://homeile.com,https://homeile.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.854,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeile.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homeile.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
48,https://parilya.com,https://parilya.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,parivahan sewa,parivahan.gov.in,0.854,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,parilya.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://parilya.com/lander,,,Low,45.7483,True,True,False,,weak_direct_evidence|network_corroboration,,,
49,https://kikatech.shop,https://kikatech.shop,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Kfintech,kfintech.com,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,kikatech.shop,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://kikatech.shop/lander,,,Low,45.5357,True,True,False,,weak_direct_evidence|network_corroboration,,,
50,https://homelandpublishing.com,https://homelandpublishing.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homelandmagazine.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homelandmagazine.com/,,,Low,37.1429,True,True,False,,weak_direct_evidence|network_corroboration,,,
52,https://homesonly.org,https://homesonly.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8825,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homesonly.org,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homesonly.org/,,,Low,37.8231,True,True,False,,weak_direct_evidence|network_corroboration,,,
53,http://ecieq.com,http://ecieq.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.9067,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,ecieq.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,http://ecieq.com/,,,Low,61.8182,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
56,jiotvapp.site,https://jiotvapp.site,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Jio,jio.com,0.8542,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,jiotvapp.site,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://jiotvapp.site/,,,Low,58.2386,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
58,airtransa.net,https://airtransa.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Air India,airindiaexpress.com,0.6333,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,airtransa.net,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://airtransa.net/,,,Low,0.0,True,True,False,,network_corroboration,,,
59,https://junior.tokyo,https://junior.tokyo,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Jio,jio.com,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,junior.tokyo,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://junior.tokyo/,,,Low,43.9655,True,True,False,,weak_direct_evidence|network_corroboration,,,
62,homeplanswell.com,https://homeplanswell.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.9009,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeplanswell.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homeplanswell.com/,,,Low,38.6081,True,True,False,,weak_direct_evidence|network_corroboration,,,
63,homelandautotransport.com,https://homelandautotransport.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8635,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homelandautotransport.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homelandautotransport.com/,,,Low,46.2585,True,True,False,,weak_direct_evidence|network_corroboration,,,
65,https://homeheatings.com,https://homeheatings.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8722,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeheatings.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homeheatings.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
66,hotelmasony.com,https://hotelmasony.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8626,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,hotelmasony.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://hotelmasony.com/en/,,,Low,46.2121,True,True,False,,weak_direct_evidence|network_corroboration,,,
67,jiuoo.com,https://jiuoo.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Jio,jio.com,0.8933,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,jiuoo.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://jiuoo.com/,,,Low,60.9091,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
68,rcbim.com.br,https://rcbim.com.br,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.88,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,rcbim.com.br,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://rcbim.com.br/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
70,homeorganizersolutions.com,https://homeorganizersolutions.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8505,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeorganizersolutions.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homeorganizersolutions.com/ | Call log: - navigating to ""https://homeorganizersolutions.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
71,myaviva.app,https://myaviva.app,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Vodafone Idea (VI),myvi.in,0.8857,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,myaviva.app,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://myaviva.app/ | Call log: - navigating to ""https://myaviva.app/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
73,kingotech.xyz,https://kingotech.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Kfintech,kfintech.com,0.8958,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,kingotech.xyz,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://kingotech.xyz/,,,Low,47.9911,True,True,False,,weak_direct_evidence|network_corroboration,,,
