input_position,input_url,normalized_url,source_workbook,exclusion_stage,reason,survival_path,drop_path,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted_to_holdout,kept_for_review_only,review_only_reason,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason,best_matching_domain,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,stage1_passthrough
37,fresna.online,https://fresna.online,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://fresna.online,,,,False,False,,False,False,True,fallback_top_k,bseindia.com,False,0,False,False,False,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,fresna.online,,32012,False,stage1_low_suspicion,False
38,zh-ptgaming.com,https://zh-ptgaming.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://zh-ptgaming.com,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,0,False,False,False,0,0,0,4,4,False,iframe_present,False,False,False,0,0,zh-ptgaming.com,,1303,False,stage1_low_suspicion,False
39,emon793hoky.online,https://emon793hoky.online,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://emon793hoky.online,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,emon793hoky.online,,7075,False,stage1_low_suspicion,False
40,udbijaayurveda.com,https://udbijaayurveda.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://udbijaayurveda.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,0,False,False,False,4,0,6,0,10,False,body_brand_match|suspicious_hosting_provider,False,False,False,1,0,udbijaayurveda.com,udbijaayurveda.com,32768,False,stage1_low_suspicion,False
41,pornmega18.xyz,https://pornmega18.xyz,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
42,easy-sponso.com,https://easy-sponso.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://easy-sponso.com,,,,False,False,,False,False,True,fallback_top_k,netpnb.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,easy-sponso.com,,5090,False,stage1_low_suspicion,False
43,roblox303.store,https://roblox303.store,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://roblox303.store,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,0,6,6,False,meta_refresh,False,False,False,0,0,roblox303.store,,4587,False,stage1_low_suspicion,False
44,kirin77.site,https://kirin77.site,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://kirin77.site,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,kirin77.site,,32768,False,stage1_low_suspicion,False
45,moisesdevweb.com,https://moisesdevweb.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.moisesdevweb.com/,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,0,False,False,False,12,0,0,0,12,False,meta_brand_match|body_brand_match,False,False,False,1,1,www.moisesdevweb.com,,32768,False,stage1_low_suspicion,False
46,barbara-michelle.com,https://barbara-michelle.com,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,canarahsbclife.com,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
47,pornxmodel.click,https://pornxmodel.click,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,pnb.bank.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
48,hraihpsa.ca,https://hraihpsa.ca,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://hraihpsa.ca,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,0,False,False,False,12,4,0,0,16,False,favicon_brand_match|redirect_brand_match|final_domain_brand_match|auth_wording,False,False,False,1,0,hraihpsa.ca,hraihpsa.ca,32768,False,stage1_low_suspicion,False
49,saudenervocuremax.shop,https://saudenervocuremax.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://saudenervocuremax.shop,,,,False,False,,False,False,True,fallback_top_k,sbicard.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,saudenervocuremax.shop,saudenervocuremax.shop,32768,False,stage1_low_suspicion,False
50,rjpnbv.com,https://rjpnbv.com,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,pnb.bank.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
51,yktdeo.com,https://yktdeo.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://yktdeo.com,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,yktdeo.com,,0,False,stage1_low_suspicion,False
52,jlchuhai.com,https://jlchuhai.com,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,hdfclife.com,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
53,bogitekniikka.fi,https://bogitekniikka.fi,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://bogitekniikka.fi,,,,False,False,,False,False,True,fallback_top_k,bseindia.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,bogitekniikka.fi,,32768,False,stage1_low_suspicion,False
54,lucilalehmann.com,https://lucilalehmann.com,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,uidai.gov.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
55,yataganharem5.click,https://yataganharem5.click,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://yataganharem5.click,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,0,False,False,False,8,4,0,0,12,False,redirect_brand_match|final_domain_brand_match|auth_wording,False,False,False,1,0,yataganharem5.click,hostarmada.com,21457,False,stage1_low_suspicion,False
56,jicm0yo.vip,https://jicm0yo.vip,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
57,wintergroupsecurity.com,https://wintergroupsecurity.com,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
58,mikogpt.ru,https://mikogpt.ru,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://mikogpt.ru,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,mikogpt.ru,mikogpt.ru,7693,False,stage1_low_suspicion,False
59,exodusbrk.com,https://exodusbrk.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://exodusbrk.com,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,0,False,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,exodusbrk.com,exodusbrk.com,32768,False,stage1_low_suspicion,False
60,alyxara.com,https://alyxara.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://alyxara.com,,,,False,False,,False,False,True,fallback_top_k,canarabank.bank.in,False,0,False,False,False,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,alyxara.com,,32012,False,stage1_low_suspicion,False
61,djgekcf.icu,https://djgekcf.icu,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://djgekcf.icu,,,,False,False,,False,False,True,fallback_top_k,hdfclife.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,djgekcf.icu,,3,False,stage1_low_suspicion,False
62,dikagegrid.click,https://dikagegrid.click,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://dikagegrid.click,,,,False,False,,False,False,True,fallback_top_k,sbicard.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,dikagegrid.click,,13,False,stage1_low_suspicion,False
63,anxunh.top,https://anxunh.top,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,indusind.bank.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
64,eatalymarket.shop,https://eatalymarket.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://eatalymarket.shop,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,0,False,False,False,4,14,0,0,18,False,body_brand_match|login_form|auth_wording|multi_input_form,False,True,False,1,0,eatalymarket.shop,img.eatalymarket.shop,32768,False,stage1_low_suspicion,False
65,americanexpress-reward00175.ink,https://americanexpress-reward00175.ink,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
66,pack101.org,https://pack101.org,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,iocl.com,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
67,discretion.shop,https://discretion.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://discretion.shop,,,,False,False,,False,False,True,fallback_top_k,idfcfirst.bank.in,False,0,False,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,discretion.shop,,114,False,stage1_low_suspicion,False
68,thirdshelterpress.com,https://thirdshelterpress.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://thirdshelterpress.com,,,,False,False,,False,False,True,fallback_top_k,airindiaexpress.com,False,0,False,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,thirdshelterpress.com,,114,False,stage1_low_suspicion,False
69,ank2014.biz,https://ank2014.biz,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,bankofbaroda.bank.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
70,hollandgroupandassociates.com,https://hollandgroupandassociates.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://hollandgroupandassociates.com,,,,False,False,,False,False,True,fallback_top_k,homeloans.sbi,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,hollandgroupandassociates.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
71,thinkproguard.com,https://thinkproguard.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://proguardplans.com/,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,0,False,False,False,0,0,6,4,10,False,suspicious_hosting_provider|final_domain_changed,False,False,False,0,1,proguardplans.com,,32768,False,stage1_low_suspicion,False
72,hysefo.com,https://hysefo.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://domains.atom.com/lpd/name/hysefo.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,0,False,False,False,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,2,1,domains.atom.com,,32768,False,stage1_low_suspicion,False
73,8740i4ji8ki.shop,https://8740i4ji8ki.shop,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
74,netsafe.ovh,https://netsafe.ovh,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://netsafe.ovh,,,,False,False,,False,False,True,fallback_top_k,bsestarmf.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,netsafe.ovh,,1035,False,stage1_low_suspicion,False
75,optimacapitalvc.com,https://optimacapitalvc.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://optimacapitalvc.com,,,,False,False,,False,False,True,fallback_top_k,icici.bank.in,False,0,False,False,False,0,18,0,0,18,False,form_action_mismatch|multi_input_form,False,False,True,0,0,optimacapitalvc.com,optimacapitalvc.com,17841,False,stage1_low_suspicion,False
76,zrsanalyst.com,https://zrsanalyst.com,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.zrsanalyst.com/,,,,False,False,,False,False,True,fallback_top_k,bsnl.co.in,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,1,www.zrsanalyst.com,,17004,False,stage1_low_suspicion,False
77,root-ro.info,https://root-ro.info,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,crsorgi.gov.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
78,syxtherocrex.world,https://syxtherocrex.world,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://syxtherocrex.world,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,0,False,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,syxtherocrex.world,syxtherocrex.world,13253,False,stage1_low_suspicion,False
79,snowtime.shop,https://snowtime.shop,urls.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://snowtime.shop,,,,False,False,,False,False,True,fallback_top_k,camsonline.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,snowtime.shop,img1.wsimg.com,32768,False,stage1_low_suspicion,False
80,allnaturalherbalmedicines.com,https://allnaturalherbalmedicines.com,urls.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,canararobeco.com,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
