input_position,input_url,normalized_url,source_workbook,exclusion_stage,reason,survival_path,drop_path,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted_to_holdout,kept_for_review_only,review_only_reason,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason,best_matching_domain,generic_token_only_match,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,stage1_passthrough
37,ipsrjobs.com,https://ipsrjobs.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,,accepted,failed,not_attempted,navigation_transient_browser_error,"BrowserContext.new_page: Target page, context or browser has been closed",,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,0,False,False,False,8,36,6,10,60,False,body_brand_match|favicon_brand_match|password_field|login_form|auth_wording|submit_auth_wording|multi_input_form|suspicious_certificate|multi_redirect_chain|js_redirect|iframe_present,True,True,False,1,2,www.ipsrjobs.com,www.ipsrjobs.com,32768,True,stage1_score_threshold,False
40,https://cqicloud.com,https://cqicloud.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cqicloud.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,cqicloud.com,,25343,False,stage1_low_suspicion,False
42,https://carlina.top,https://carlina.top,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://carlina.top,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,0,False,False,False,36,0,6,0,42,False,title_brand_match|meta_brand_match|body_brand_match|suspicious_hosting_provider,False,False,False,1,0,carlina.top,,32768,False,stage1_suspected_non_escalated,False
43,https://anersc.com,https://anersc.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://anersc.com,,,,False,False,,False,False,True,fallback_top_k,kfintech.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,anersc.com,,1383,False,stage1_low_suspicion,False
51,https://rebats.com,https://rebats.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://rebats.com,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,rebats.com,,114,False,stage1_low_suspicion,False
54,https://cloudywear.com,https://cloudywear.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudywear.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,cloudywear.com,,114,False,stage1_low_suspicion,False
55,https://cloud-batisseursdici.com,https://cloud-batisseursdici.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloud-batisseursdici.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,cloud-batisseursdici.com,,1152,False,stage1_low_suspicion,False
57,https://cloudliquidity.xyz,https://cloudliquidity.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudliquidity.xyz,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,cloudliquidity.xyz,,114,False,stage1_low_suspicion,False
60,flowery-channel.sa.com,https://flowery-channel.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,sbi.co.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
61,rebrain.bio,https://rebrain.bio,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
64,cloudchin.com,https://cloudchin.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,head_only,not_attempted,get_error,,https://www.cloudchin.com/,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,1,www.cloudchin.com,,0,False,stage1_low_suspicion,False
69,cloudloveofflowers.com,https://cloudloveofflowers.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
72,bankofbundles.store,https://bankofbundles.store,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://bankofbundles.store,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,airtelpayments.bank.in,True,0,False,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bankofbundles.store,,114,False,stage1_low_suspicion,False
77,cloudie.click,https://cloudie.click,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
78,licibank.net,https://licibank.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,icici.bank.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
81,cloudcleans.xyz,https://cloudcleans.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudcleans.xyz,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,4,4,False,iframe_present,False,False,False,0,0,cloudcleans.xyz,,9863,False,stage1_low_suspicion,False
86,cloudiqmonitor.com,https://cloudiqmonitor.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudiqmonitor.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,cloudiqmonitor.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
87,stack.productions,https://stack.productions,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.stack.productions/,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,0,False,False,False,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,1,www.stack.productions,static.wixstatic.com,32768,False,stage1_low_suspicion,False
89,cloudserver.business,https://cloudserver.business,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://expireddomains.com/domain/cloudserver.business,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,expireddomains.com,expireddomains.com,32768,False,stage1_low_suspicion,False
91,http://rehabictus.org,http://rehabictus.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,head_only,not_attempted,get_error,,https://www.rehabictus.org/,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,0,0,3,0,3,False,multi_redirect_chain,False,False,False,0,2,www.rehabictus.org,,0,False,stage1_low_suspicion,False
92,gm7cloud.com,https://gm7cloud.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
94,https://r3-bitcoin.com,https://r3-bitcoin.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://r3-bitcoin.com,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,0,False,False,False,4,4,6,0,14,False,favicon_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,r3-bitcoin.com,r3-bitcoin.com,32768,False,stage1_low_suspicion,False
99,sacas-co.com,https://sacas-co.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://sacas-co.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,0,False,False,False,8,0,0,6,14,False,redirect_brand_match|final_domain_brand_match|js_redirect,False,False,False,1,0,sacas-co.com,,4629,False,stage1_low_suspicion,False
100,cloudme7.cfd,https://cloudme7.cfd,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
105,cloudeatermusic.com,https://cloudeatermusic.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
106,saclub66.com,https://saclub66.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
107,https://lriljs.sa.com,https://lriljs.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://lriljs.sa.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,0,False,False,False,8,0,0,6,14,False,redirect_brand_match|final_domain_brand_match|meta_refresh,False,False,False,1,0,lriljs.sa.com,,4713,False,stage1_low_suspicion,False
108,fredericm.sa.com,https://fredericm.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://b60.ru.com/,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,0,False,False,False,8,0,0,4,12,False,meta_brand_match|final_domain_changed,False,False,False,1,1,b60.ru.com,b60.ru.com,32768,False,stage1_low_suspicion,False
109,a2jcloud.com,https://a2jcloud.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://a2jcloud.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,a2jcloud.com,,15,False,stage1_low_suspicion,False
110,dajfbj.sa.com,https://dajfbj.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://reprint-notebook.za.com/,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,0,False,False,False,4,0,0,4,8,False,redirect_brand_match|final_domain_changed,False,False,False,1,1,reprint-notebook.za.com,,32768,False,stage1_low_suspicion,False
111,http://n15c.xyz,http://n15c.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,nic.gov.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
119,clouvox.com,https://clouvox.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://clouvox.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,4,0,0,4,False,auth_wording,False,False,False,0,0,clouvox.com,clouvox.com,1200,False,stage1_low_suspicion,False
122,http://cloudcorgi.com,http://cloudcorgi.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,http://cloudcorgi.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,indiascienceandtechnology.gov.in,True,0,False,False,False,4,4,0,6,14,False,favicon_brand_match|auth_wording|js_redirect,False,False,False,1,0,cloudcorgi.com,,32768,False,stage1_low_suspicion,False
125,icloud-ug.co,https://icloud-ug.co,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://icloud-ug.co,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,icloud-ug.co,,1213,False,stage1_low_suspicion,False
126,jtcloud.net,https://jtcloud.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
127,i5t0.mobi,https://i5t0.mobi,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,head_only,not_attempted,get_error,,https://i5t0.mobi,,,,False,False,,False,False,True,fallback_top_k,jio.com,False,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,i5t0.mobi,,0,False,stage1_low_suspicion,False
129,saasce.org,https://saasce.org,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://saasce.org,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,0,False,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,saasce.org,,32768,False,stage1_low_suspicion,False
133,llamares.sa.com,https://llamares.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k,sbi.co.in,False,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
135,cloudgroup.com,https://cloudgroup.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://cloudgroup.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,accounts.mgovcloud.in,True,0,False,False,False,8,16,0,0,24,False,body_brand_match|favicon_brand_match|form_action_mismatch,False,False,True,1,0,cloudgroup.com,cloudgroup.com,29249,False,stage1_suspected_non_escalated,False
136,cloudflaer.top,https://cloudflaer.top,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudflaer.top,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,cloudflaer.top,,146,False,stage1_low_suspicion,False
139,cloudcpz.com,https://cloudcpz.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
140,cloudiq.cfd,https://cloudiq.cfd,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
141,clounsu.com,https://clounsu.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_fetch_failed,,stage1_fetch_failed,skipped,skipped,failed,not_attempted,get_error,[SSL: TLSV1_ALERT_INTERNAL_ERROR] tlsv1 alert internal error (_ssl.c:1007),,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False
142,cloudsprint.us,https://cloudsprint.us,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://offer.bespinglobal.us/aws-cloudsprint,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,6,4,10,False,suspicious_certificate|multi_redirect_chain|final_domain_changed,False,False,False,0,2,offer.bespinglobal.us,offer.bespinglobal.us,32768,False,stage1_low_suspicion,False
144,cloudhoundpets.com,https://cloudhoundpets.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudhoundpets.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,cloudhoundpets.com,,32768,False,stage1_low_suspicion,False
147,cloudnplus.com,https://cloudnplus.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,head_only,not_attempted,get_error,,https://learn.netcomplus.com/,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,0,False,False,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,learn.netcomplus.com,,0,False,stage1_low_suspicion,False
149,https://incondicionalmx.com,https://incondicionalmx.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://incondicionalmx.com,,,,False,False,,False,False,True,fallback_top_k,incometaxindia.gov.in,False,0,False,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,incondicionalmx.com,,114,False,stage1_low_suspicion,False
151,https://sachsax.com,https://sachsax.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://sachsax.com,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,0,False,False,False,8,0,0,6,14,False,redirect_brand_match|final_domain_brand_match|js_redirect,False,False,False,1,0,sachsax.com,,114,False,stage1_low_suspicion,False
