input_position,input_url,normalized_url,source_workbook,exclusion_stage,reason,survival_path,drop_path,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,placeholder_or_parking_reason,admitted_to_holdout,kept_for_review_only,review_only_reason,strict_lexical_hit,lexical_score_pass,fallback_rank_only,candidate_generation_reason,best_matching_domain,generic_token_only_match,lexical_hit,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,stage1_passthrough
13,ednuxxck.sa.com,https://ednuxxck.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://dunris.za.com/,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,False,8,0,0,4,12,False,meta_brand_match|final_domain_changed,False,False,False,1,1,dunris.za.com,dunris.za.com,32768,False,stage1_low_suspicion,False
14,vccpcareers.com,https://vccpcareers.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,resolver_error,rejected,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,coalindiatenders.nic.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False
15,idol.pink,https://idol.pink,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,iocl.com,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,idol.pink,,0,True,lexical_hit,False
17,duedates.sa.com,https://duedates.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://duedates.sa.com/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k,sbi.co.in,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
18,ciic.uno,https://ciic.uno,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://ciic.uno/"", waiting until ""domcontentloaded""",,,,,False,False,,True,True,False,jw_primary,icici.bank.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ciic.uno,,0,True,lexical_hit,False
19,cloudtolink.com,https://cloudtolink.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://cloudtolink.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,rbi.org.in,True,False,28,0,6,0,34,False,title_brand_match|body_brand_match|suspicious_hosting_provider,False,False,False,1,0,cloudtolink.com,,787,False,stage1_suspected_non_escalated,False
22,aidmini.com,https://aidmini.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,aiims.edu,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False
23,qcloudxyz.top,https://qcloudxyz.top,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False
24,netxpend.net,https://netxpend.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,netpnb.com,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netxpend.net,,0,True,lexical_hit,False
25,izstr0.makeup,https://izstr0.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,axis.bank.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False
26,cloudphotos.online,https://cloudphotos.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudphotos.online,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,0,cloudphotos.online,,5471,False,stage1_low_suspicion,False
27,saac.one,https://saac.one,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://saac.one/login,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,8,4,0,0,12,False,meta_brand_match|auth_wording,False,False,False,1,1,saac.one,qtrypzzcjebvfcihiynt.supabase.co,6432,False,stage1_low_suspicion,False
28,incomeinsider.tv,https://incomeinsider.tv,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://incomeinsider.tv/"", waiting until ""domcontentloaded""",,,,,False,False,,True,True,False,jw_primary,incometaxindia.gov.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,incomeinsider.tv,,0,True,lexical_hit,False
29,ec1yiu.makeup,https://ec1yiu.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,eci.gov.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ec1yiu.makeup,,0,True,lexical_hit,False
30,abjadman.com,https://abjadman.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,abdm.gov.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,abjadman.com,,0,True,lexical_hit,False
31,cloudcost.store,https://cloudcost.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://cloudcost.store/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
32,cloudc22.cfd,https://cloudc22.cfd,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False
33,goum.sa.com,https://goum.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k,sbi.co.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False
34,nrsu.pro,https://nrsu.pro,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://nrsu.pro/ | Call log: - navigating to ""https://nrsu.pro/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k,canarahsbclife.com,False,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
35,cloudfxe.com,https://cloudfxe.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False
37,cloudsonoai.com,https://cloudsonoai.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudsono.ai/,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,cloudsono.ai,,32768,False,stage1_low_suspicion,False
39,abdlzldmer.cc,https://abdlzldmer.cc,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://abdlzldmer.cc/"", waiting until ""domcontentloaded""",,,,,False,False,,True,True,False,jw_primary,abdm.gov.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,abdlzldmer.cc,,0,True,lexical_hit,False
41,https://cloudvpna.ink,https://cloudvpna.ink,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudvpna.ink,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,0,cloudvpna.ink,,0,False,stage1_low_suspicion,False
43,https://air38.net,https://air38.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,False,False,,True,True,False,jw_primary,airtel.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,air38.net,,0,True,lexical_hit,False
44,cloudavaiation.in,https://cloudavaiation.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudavaiation.in,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,indiascienceandtechnology.gov.in,True,False,8,4,0,0,12,False,meta_brand_match|auth_wording,False,False,False,1,0,cloudavaiation.in,cloudavaiation.in,1890,False,stage1_low_suspicion,False
45,https://cloudbridge.systems,https://cloudbridge.systems,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudbridge.systems,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,0,cloudbridge.systems,img1.wsimg.com,32768,False,stage1_low_suspicion,False
46,industrialink.store,https://industrialink.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,indusind.bank.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,industrialink.store,,0,True,lexical_hit,False
47,https://cloudexa.sbs,https://cloudexa.sbs,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudexa.sbs,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,netpnb.com,True,False,4,4,0,6,14,False,body_brand_match|auth_wording|js_redirect,False,False,False,1,0,cloudexa.sbs,assets.zyrosite.com,32768,False,stage1_low_suspicion,False
51,http://cloudmigrate.store,http://cloudmigrate.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudmigrate.store/,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,1,cloudmigrate.store,cloudmigrate.store,685,False,stage1_low_suspicion,False
52,https://clousten.com,https://clousten.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://clousten.com,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,accounts.mgovcloud.in,True,False,8,4,0,0,12,False,body_brand_match|favicon_brand_match|auth_wording,False,False,False,1,0,clousten.com,clousten.com,32768,False,stage1_low_suspicion,False
53,http://cloud-aion.us,http://cloud-aion.us,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://aion.xyz,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,accounts.mgovcloud.in,True,False,4,0,0,4,8,False,favicon_brand_match|final_domain_changed,False,False,False,1,1,aion.xyz,aion.xyz,32768,False,stage1_low_suspicion,False
54,http://nrs.guru,http://nrs.guru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,http://nrs.guru,,,,False,False,,False,False,True,fallback_top_k,eci.gov.in,False,False,4,16,0,0,20,False,body_brand_match|form_action_mismatch,False,False,True,1,0,nrs.guru,,2104,False,stage1_suspected_non_escalated,False
56,https://hoploans.com,https://hoploans.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,parking_or_placeholder_excluded,,parking_or_placeholder_excluded,resolved,accepted,parked,not_attempted,,,https://forsale.ddot.in/hoploans.com?drefid=2071,GenericParking,generic_parking_text_signals,generic_parking_text_signals,False,False,,True,True,False,jw_primary,homeloans.sbi,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,hoploans.com,,0,True,lexical_hit,False
58,https://carshlife.ru,https://carshlife.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,False,False,,True,True,False,jw_primary,canarahsbclife.com,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,carshlife.ru,,0,True,lexical_hit,False
59,acloudai.icu,https://acloudai.icu,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://acloudai.icu/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
61,j2ti0d.makeup,https://j2ti0d.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,jio.com,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,j2ti0d.makeup,,0,True,lexical_hit,False
62,cloudgarage.ru,https://cloudgarage.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://cloudgarage.ru,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,0,cloudgarage.ru,,32768,False,stage1_low_suspicion,False
63,https://shack.deals,https://shack.deals,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://shack.deals,,,,False,False,,False,False,True,fallback_top_k,nha.gov.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,shack.deals,,114,False,stage1_low_suspicion,False
64,incomeclaw.com,https://incomeclaw.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://incomeclaw.com,,,,False,False,,False,False,True,fallback_top_k,incometaxindia.gov.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,incomeclaw.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
65,cloundxi.click,https://cloundxi.click,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://cloundxi.click/"", waiting until ""domcontentloaded""",,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,False
66,https://rbet.live,https://rbet.live,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://rbet.live,,,,False,False,,False,False,True,fallback_top_k,rbi.org.in,False,False,0,0,0,6,6,False,js_redirect,False,False,False,0,0,rbet.live,,114,False,stage1_low_suspicion,False
67,https://axistrade.nl,https://axistrade.nl,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,False,False,,True,True,False,jw_primary,axis.bank.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axistrade.nl,,0,True,lexical_hit,False
68,tinyvip5a.sa.com,https://tinyvip5a.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://www.drmartensoutlet.us.com/,,,,False,False,,False,False,True,fallback_top_k,indiascienceandtechnology.gov.in,False,False,4,0,0,4,8,False,redirect_brand_match|final_domain_changed,False,False,False,1,1,www.drmartensoutlet.us.com,www.drmartensoutlet.us.com,32768,False,stage1_low_suspicion,False
69,icirusa.org,https://icirusa.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://icirusa.org,,,,False,False,,False,False,True,fallback_top_k,accounts.mgovcloud.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,1,0,icirusa.org,,3132,False,stage1_low_suspicion,False
70,industrialincidentanalysis.com,https://industrialincidentanalysis.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,hashing_shortlist,fetch_timeout_or_fetch_failed,,fetch_timeout_or_fetch_failed,resolved,accepted,timeout,not_attempted,navigation_timeout,TimeoutError,,,,,False,False,,True,True,False,jw_primary,indusind.bank.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,industrialincidentanalysis.com,,0,True,lexical_hit,False
72,jiulou.xyz,https://jiulou.xyz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,jio.com,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,jiulou.xyz,,0,True,lexical_hit,False
73,cloudhillresort.online,https://cloudhillresort.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,dns_error,rejected,,not_attempted,,,,,,,False,False,,False,False,True,fallback_top_k|generic_token_only,cloud.gov.in,True,False,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False
77,indianapayrollguide.com,https://indianapayrollguide.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://indianapayrollguide.com,,,,False,False,,False,False,True,fallback_top_k,contents.tdscpc.gov.in,False,False,4,0,0,0,4,False,body_brand_match,False,False,False,2,0,indianapayrollguide.com,,25621,False,stage1_low_suspicion,False
79,homelandhome.org,https://homelandhome.org,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,homeloans.sbi,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homelandhome.org,,0,True,lexical_hit,False
80,https://indianaduiprogram.com,https://indianaduiprogram.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_low_suspicion,,stage1_low_suspicion,skipped,skipped,fetched,not_attempted,,,https://indianaduiprogram.com,,,,False,False,,False,False,True,fallback_top_k,indusind.bank.in,False,False,0,0,0,0,0,False,,False,False,False,0,0,indianaduiprogram.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False
81,https://colinha.ai,https://colinha.ai,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,stage1_http,stage1_suspected_non_escalated,,stage1_suspected_non_escalated,skipped,skipped,fetched,not_attempted,,,https://colinha.ai,,,,False,False,,False,False,True,fallback_top_k,abdm.gov.in,False,False,48,2,0,0,50,False,title_brand_match|meta_brand_match|body_brand_match|favicon_brand_match|redirect_brand_match|final_domain_brand_match|multi_input_form,False,False,False,1,0,colinha.ai,colinha.ai,29815,False,stage1_suspected_non_escalated,False
82,rehbi4.makeup,https://rehbi4.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,dns_gate,dns_rejected,,dns_rejected,no_records,rejected,,not_attempted,,,,,,,False,False,,True,True,False,jw_primary,rbi.org.in,False,True,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,rehbi4.makeup,,0,True,lexical_hit,False
