Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Sandbox Verdict,Sandbox Reason,Remarks
ISS_NLP,Government,55ac.link,sac.gov.in,Indian Space Research Organisation (ISRO),Legitimate,2026-02-14T07:58:13.157Z,Gname.com Pte. Ltd.,,,aragorn.ns.cloudflare.com;georgia.ns.cloudflare.com,172.67.211.194,CLOUDFLARENET,,A:172.67.211.194;A:104.21.85.223;NS:aragorn.ns.cloudflare.com.;NS:georgia.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\ISRO_55ac.link_11.pdf,28-02-2026,17:00:14,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Telecom,airtel-merchants.club,airtel.in,Airtel,Suspected,2026-02-14T11:45:51Z,"GoDaddy.com, LLC",,,ns71.domaincontrol.com;ns72.domaincontrol.com,184.168.99.100,AS-26496-GO-DADDY-COM-LLC,SG,A:184.168.99.100;NS:ns72.domaincontrol.com.;NS:ns71.domaincontrol.com.,PS-02_ISS_NLP_Evidences\Airtel_airtel-merchants.club_12.pdf,28-02-2026,17:00:14,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloud-therapist.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2023-02-18T18:01:03Z,Hosting Concepts B.V. d/b/a Registrar.eu,,,NS1.CLOUD86.NL;NS2.CLOUD86.NL;NS3.CLOUD86.EU,45.82.188.122,Duocast B.V.,NL,A:45.82.188.122;NS:ns3.cloud86.eu.;NS:ns2.cloud86.nl.;NS:ns1.cloud86.nl.;MX:10 cloud-therapist.com.,PS-02_ISS_NLP_Evidences\NIC_cloud-therapist.com_13.pdf,28-02-2026,17:00:23,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,reyit.com,rebit.org.in,Reserve Bank of India (RBI),Suspected,2025-02-18T17:25:55Z,Dynadot Inc,,,NS1.ATOM.COM;NS2.ATOM.COM,52.20.84.62,AMAZON-AES,US,A:52.20.84.62;NS:ns2.atom.com.;NS:ns1.atom.com.,PS-02_ISS_NLP_Evidences\RBI_reyit.com_14.pdf,28-02-2026,17:00:23,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homegrowncigars.com,homeloans.sbi,State Bank of India (SBI),Legitimate,2002-05-15T20:05:07Z,"GoDaddy Corporate Domains, LLC",,,NS09.GCD-DNS.COM;NS10.GCD-DNS.COM,99.83.188.150,AMAZON-02,US,A:75.2.103.146;A:99.83.188.150;NS:ns09.gcd-dns.com.;NS:ns10.gcd-dns.com.;MX:0 smtp.secureserver.net.;MX:10 mailstore1.secureserver.net.,PS-02_ISS_NLP_Evidences\SBI_homegrowncigars.com_15.pdf,28-02-2026,17:00:23,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudlinesupplyco.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2025-02-19T16:46:24Z,"GoDaddy.com, LLC",,,NS43.DOMAINCONTROL.COM;NS44.DOMAINCONTROL.COM,13.248.213.45,AMAZON-02,US,,PS-02_ISS_NLP_Evidences\NIC_cloudlinesupplyco.com_16.pdf,28-02-2026,17:00:23,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinesend.com,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2024-10-13T18:21:38Z,"Spaceship, Inc.",,,NS1.AFTERNIC.COM;NS2.AFTERNIC.COM,13.248.169.48,AMAZON-02,US,,PS-02_ISS_NLP_Evidences\SBI_onlinesend.com_17.pdf,28-02-2026,17:00:23,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,indorsing.com,indusind.bank.in,IndusInd Bank,Legitimate,2025-02-11T01:20:54Z,Porkbun LLC,,,CURITIBA.NS.PORKBUN.COM;FORTALEZA.NS.PORKBUN.COM;MACEIO.NS.PORKBUN.COM;SALVADOR.NS.PORKBUN.COM,44.227.65.245,AMAZON-02,US,,PS-02_ISS_NLP_Evidences\IndusInd_indorsing.com_18.pdf,28-02-2026,17:00:40,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,aionline.run,camsonline.com,Computer Age Management Services Ltd. (CAMS),Legitimate,2026-02-21T23:00:08.215Z,"GoDaddy.com, LLC",,,ns01.domaincontrol.com;ns02.domaincontrol.com,13.248.243.5,AMAZON-02,US,A:76.223.105.230;A:13.248.243.5;NS:ns01.domaincontrol.com.;NS:ns02.domaincontrol.com.,PS-02_ISS_NLP_Evidences\CAMS_aionline.run_19.pdf,28-02-2026,17:00:42,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homeloanstroy.com,homeloans.sbi,State Bank of India (SBI),Legitimate,2018-02-19T12:20:57Z,"GoDaddy.com, LLC",,,NS29.DOMAINCONTROL.COM;NS30.DOMAINCONTROL.COM,15.197.225.128,AMAZON-02,US,A:3.33.251.168;A:15.197.225.128;NS:ns30.domaincontrol.com.;NS:ns29.domaincontrol.com.,PS-02_ISS_NLP_Evidences\SBI_homeloanstroy.com_20.pdf,28-02-2026,17:00:45,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,cannatanks.com,canarabank.com,Canara Bank,Legitimate,2017-08-08T19:45:13Z,"GoDaddy.com, LLC",,,KIRA.NS.CLOUDFLARE.COM;TERRY.NS.CLOUDFLARE.COM,172.67.175.199,CLOUDFLARENET,,A:104.21.17.115;A:172.67.175.199;NS:kira.ns.cloudflare.com.;NS:terry.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\Canara_cannatanks.com_21.pdf,28-02-2026,17:00:45,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,iisri.com,iirs.gov.in,Indian Space Research Organisation (ISRO),Suspected,2016-02-21T23:54:33Z,NetArt Registrar Sp. z o.o.,,,NS1.NAZWA.PL;NS2.NAZWA.PL;NS3.NAZWA.PL,170.64.187.144,DIGITALOCEAN-ASN,AU,,PS-02_ISS_NLP_Evidences\ISRO_iisri.com_22.pdf,28-02-2026,17:00:52,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,rebslist.com,rebit.org.in,Reserve Bank of India (RBI),Legitimate,2026-02-14T19:14:46Z,Metaregistrar BV,,,A1.SHARE-DNS.COM;B1.SHARE-DNS.NET,,,,,PS-02_ISS_NLP_Evidences\RBI_rebslist.com_23.pdf,28-02-2026,17:00:52,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,apowerindia.com,airindia.com,Air India,Suspected,2024-02-14T12:29:06Z,Realtime Register B.V.,,,NS1.DNS-PARKING.COM;NS2.DNS-PARKING.COM,93.127.208.62,Hostinger International Limited,IN,,PS-02_ISS_NLP_Evidences\Air_apowerindia.com_24.pdf,28-02-2026,17:00:52,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,industriedecor.com,indusind.bank.in,IndusInd Bank,Legitimate,2015-01-08T19:07:48Z,"GoDaddy.com, LLC",,,NS63.DOMAINCONTROL.COM;NS64.DOMAINCONTROL.COM,3.33.130.190,AMAZON-02,US,A:3.33.130.190;A:15.197.148.33;NS:ns64.domaincontrol.com.;NS:ns63.domaincontrol.com.,PS-02_ISS_NLP_Evidences\IndusInd_industriedecor.com_25.pdf,28-02-2026,17:01:03,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudnomix.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2022-02-21T02:32:43Z,"GoDaddy.com, LLC",,,NS03.DOMAINCONTROL.COM;NS04.DOMAINCONTROL.COM,15.197.148.33,AMAZON-02,US,A:15.197.148.33;A:3.33.130.190;NS:ns04.domaincontrol.com.;NS:ns03.domaincontrol.com.,PS-02_ISS_NLP_Evidences\NIC_cloudnomix.com_26.pdf,28-02-2026,17:01:03,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Telecom,aristelli.ru,airtel.in,Airtel,Legitimate,,,,,,31.31.197.14,"Domain names registrar REG.RU, Ltd",RU,,PS-02_ISS_NLP_Evidences\Airtel_aristelli.ru_27.pdf,28-02-2026,17:01:03,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homelabserver.management,homeloans.sbi,State Bank of India (SBI),Legitimate,2026-02-21T20:21:34.043Z,"Cloudflare, Inc",,,aryanna.ns.cloudflare.com;zac.ns.cloudflare.com,,,,,PS-02_ISS_NLP_Evidences\SBI_homelabserver.management_28.pdf,28-02-2026,17:01:03,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,shbivz.com,sbi.co.in,State Bank of India (SBI),Legitimate,2025-03-03T11:31:00Z,"GoDaddy.com, LLC",,,MALCOLM.NS.CLOUDFLARE.COM;URSULA.NS.CLOUDFLARE.COM,104.21.51.2,CLOUDFLARENET,,A:172.67.215.122;A:104.21.51.2;NS:malcolm.ns.cloudflare.com.;NS:ursula.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_shbivz.com_29.pdf,28-02-2026,17:01:14,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,crsar.com,crsorgi.gov.in,"Civil Registration System, MHA (RGCCI)",Legitimate,2013-02-14T19:31:25Z,"TurnCommerce, Inc. DBA NameBright.com",,,NSG1.NAMEBRIGHTDNS.COM;NSG2.NAMEBRIGHTDNS.COM,13.223.25.84,AMAZON-AES,US,A:54.243.117.197;A:13.223.25.84;NS:nsg2.namebrightdns.com.;NS:nsg1.namebrightdns.com.,PS-02_ISS_NLP_Evidences\RGCCI_crsar.com_30.pdf,28-02-2026,17:01:17,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,iamrindia.com,airindia.com,Air India,Legitimate,2023-02-19T19:05:23Z,"Sav.com, LLC - 29",,,CONTACT-US-AT.EDOMS.BIZ;DOMAIN-MAY-BE-FOR-SALE-AT.EDOMS.BIZ,103.224.182.253,Trellian Pty. Limited,US,,PS-02_ISS_NLP_Evidences\Air_iamrindia.com_31.pdf,28-02-2026,17:01:20,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homeandclosetspark.com,homeloans.sbi,State Bank of India (SBI),Legitimate,2024-02-18T20:23:22Z,IONOS SE,,,NS1021.UI-DNS.DE;NS1032.UI-DNS.BIZ;NS1036.UI-DNS.ORG;NS1070.UI-DNS.COM,74.208.236.108,IONOS SE,US,,PS-02_ISS_NLP_Evidences\SBI_homeandclosetspark.com_32.pdf,28-02-2026,17:01:20,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,nchian.com,nha.gov.in,National Health Authority (NHA),Legitimate,2026-02-21T07:35:05Z,"GMO Internet Group, Inc. d/b/a Onamae.com",,,AIDA.NS.CLOUDFLARE.COM;SONNY.NS.CLOUDFLARE.COM,104.21.85.49,CLOUDFLARENET,,,PS-02_ISS_NLP_Evidences\NHA_nchian.com_33.pdf,28-02-2026,17:01:20,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,comet.casa,incometax.gov.in,Income Tax Department,Legitimate,2026-02-21T16:09:21Z,"Spaceship, Inc.",,,ns2.vercel-dns.com;ns1.vercel-dns.com,,,,,PS-02_ISS_NLP_Evidences\Income_comet.casa_34.pdf,28-02-2026,17:01:31,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,home-cooks.com,homeloans.sbi,State Bank of India (SBI),Legitimate,2024-11-29T09:10:27Z,Hosting Concepts B.V. d/b/a Registrar.eu,,,NS3.AFTERNIC.COM;NS4.AFTERNIC.COM;VERIFICATION-FFFZWTQX5FSSXKZRWJPPXV.NS101.VERIFY.HN,76.223.54.146,AMAZON-02,US,A:13.248.169.48;A:76.223.54.146;NS:ns4.afternic.com.;NS:ns3.afternic.com.;MX:0 .,PS-02_ISS_NLP_Evidences\SBI_home-cooks.com_35.pdf,28-02-2026,17:01:31,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,aimlindia.com,airindia.com,Air India,Legitimate,2023-02-19T22:20:04Z,"GoDaddy.com, LLC",,,NS21.DOMAINCONTROL.COM;NS22.DOMAINCONTROL.COM,107.180.58.74,GO-DADDY-COM-LLC,US,,PS-02_ISS_NLP_Evidences\Air_aimlindia.com_36.pdf,28-02-2026,17:01:31,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinefiscal.com,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2024-09-10T20:28:38Z,"Spaceship, Inc.",,,NS1.AFTERNIC.COM;NS2.AFTERNIC.COM,13.248.169.48,AMAZON-02,US,,PS-02_ISS_NLP_Evidences\SBI_onlinefiscal.com_37.pdf,28-02-2026,17:01:31,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,kfteach.com,kfintech.com,Kfintech,Legitimate,2025-01-28T05:33:50Z,"GoDaddy.com, LLC",,,NS1.INMOTIONHOSTING.COM;NS2.INMOTIONHOSTING.COM,173.231.203.103,INMOTION,US,,PS-02_ISS_NLP_Evidences\Kfintech_kfteach.com_38.pdf,28-02-2026,17:01:31,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudscrambler.com,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2013-02-21T03:08:02Z,IONOS SE,,,NS1070.UI-DNS.BIZ;NS1070.UI-DNS.COM;NS1070.UI-DNS.DE;NS1070.UI-DNS.ORG,74.208.236.10,IONOS SE,US,,PS-02_ISS_NLP_Evidences\NIC_cloudscrambler.com_39.pdf,28-02-2026,17:01:35,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinehypnosistherapy.com,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2026-02-21T09:14:15Z,IONOS SE,,,NS1024.UI-DNS.ORG;NS1033.UI-DNS.BIZ;NS1041.UI-DNS.DE;NS1043.UI-DNS.COM,74.208.236.239,IONOS SE,US,A:74.208.236.239;NS:ns1033.ui-dns.biz.;NS:ns1043.ui-dns.com.;NS:ns1041.ui-dns.de.;NS:ns1024.ui-dns.org.;MX:10 mx01.ionos.com.;MX:10 mx00.ionos.com.,PS-02_ISS_NLP_Evidences\SBI_onlinehypnosistherapy.com_40.pdf,28-02-2026,17:01:56,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,homely-nl.com,homeloans.sbi,State Bank of India (SBI),Suspected,2025-02-20T00:04:44Z,Tucows Domains Inc.,,,NS1.RENEWYOURNAME.NET;NS2.RENEWYOURNAME.NET,52.223.13.41,AMAZON-02,US,,PS-02_ISS_NLP_Evidences\SBI_homely-nl.com_41.pdf,28-02-2026,17:01:56,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,ecmair.com,eci.gov.in,Election Commision of India (ECI),Legitimate,2011-02-14T04:03:42Z,"GoDaddy.com, LLC",,,NS71.DOMAINCONTROL.COM;NS72.DOMAINCONTROL.COM,13.248.213.45,AMAZON-02,US,,PS-02_ISS_NLP_Evidences\ECI_ecmair.com_42.pdf,28-02-2026,17:01:56,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlinebbva.com,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2025-02-18T05:50:45Z,"NameSilo, LLC",,,,,,,,PS-02_ISS_NLP_Evidences\SBI_onlinebbva.com_43.pdf,28-02-2026,17:01:56,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Unknown,rebirthrebuildllc.com,rebit.org.in,Reserve Bank of India (RBI),Legitimate,2025-02-22T01:12:57Z,Squarespace Domains LLC,,,NS-CLOUD-C1.GOOGLEDOMAINS.COM;NS-CLOUD-C2.GOOGLEDOMAINS.COM;NS-CLOUD-C3.GOOGLEDOMAINS.COM;NS-CLOUD-C4.GOOGLEDOMAINS.COM,,,,,PS-02_ISS_NLP_Evidences\RBI_rebirthrebuildllc.com_44.pdf,28-02-2026,17:01:56,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,lloud.blog,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-02-14T20:08:54Z,"HOSTINGER operations, UAB",,,ns1.dns-parking.com;ns2.dns-parking.com,2.57.91.91,Hostinger International Limited,LT,A:2.57.91.91;NS:ns2.dns-parking.com.;NS:ns1.dns-parking.com.,PS-02_ISS_NLP_Evidences\NIC_lloud.blog_45.pdf,28-02-2026,17:02:15,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,home-heloc-loan-apply.click,homeloans.sbi,State Bank of India (SBI),Suspected,2025-01-17T17:56:09.740Z,1API GmbH,,,ns3.expirationwarning.net;ns7.expirationwarning.net,51.195.17.68,OVH SAS,FR,,PS-02_ISS_NLP_Evidences\SBI_home-heloc-loan-apply.click_46.pdf,28-02-2026,17:02:16,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Oil & Gas,indianalifecoach.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),Legitimate,2020-02-19T13:44:38Z,"GoDaddy.com, LLC",,,NS27.DOMAINCONTROL.COM;NS28.DOMAINCONTROL.COM,15.197.225.128,AMAZON-02,US,,PS-02_ISS_NLP_Evidences\IOCL_indianalifecoach.com_47.pdf,28-02-2026,17:02:16,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudtransact.xyz,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2025-02-20T06:31:49.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,dns1.onamae-expired.com;dns2.onamae-expired.com,160.251.64.80,"GMO Internet Group, Inc.",JP,,PS-02_ISS_NLP_Evidences\NIC_cloudtransact.xyz_48.pdf,28-02-2026,17:02:16,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,isgroup.space,isro.gov.in,Indian Space Research Organisation (ISRO),Legitimate,2026-02-21T20:15:50.0Z,Beget LLC,,,ns2.beget.pro;ns2.beget.com;ns1.beget.pro;ns1.beget.com,155.212.186.54,,RU,,PS-02_ISS_NLP_Evidences\ISRO_isgroup.space_49.pdf,28-02-2026,17:02:17,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudpanther.xyz,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2025-02-20T06:19:57.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,dns1.onamae-expired.com;dns2.onamae-expired.com,160.251.64.80,"GMO Internet Group, Inc.",JP,A:160.251.64.80;NS:dns1.onamae-expired.com.;NS:dns2.onamae-expired.com.;MX:0 .,PS-02_ISS_NLP_Evidences\NIC_cloudpanther.xyz_50.pdf,28-02-2026,17:02:28,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,gogicloud.com,accounts.mgovcloud.in,National Informatics Centre (NIC),Suspected,2025-05-29T11:43:26Z,"NameCheap, Inc.",,,NS1.GOGICLOUD.COM;NS2.GOGICLOUD.COM,50.2.99.89,AS62904,US,A:50.2.99.89;NS:ns1.gogicloud.com.;NS:ns2.gogicloud.com.;MX:0 mx.gogicloud.com.,PS-02_ISS_NLP_Evidences\NIC_gogicloud.com_51.pdf,28-02-2026,17:02:29,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,online0n.top,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,,,,,,45.150.192.66,Invermae Solutions SL,ES,A:45.150.192.66;NS:dina.ns.cloudflare.com.;NS:corey.ns.cloudflare.com.,PS-02_ISS_NLP_Evidences\SBI_online0n.top_52.pdf,28-02-2026,17:02:38,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Government,cloudterminal.xyz,cloud.gov.in,National Informatics Centre (NIC),Legitimate,2025-02-21T07:21:09.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,dns1.onamae-expired.com;dns2.onamae-expired.com,160.251.64.80,"GMO Internet Group, Inc.",JP,A:160.251.64.80;NS:dns2.onamae-expired.com.;NS:dns1.onamae-expired.com.;MX:0 .,PS-02_ISS_NLP_Evidences\NIC_cloudterminal.xyz_53.pdf,28-02-2026,17:02:38,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Oil & Gas,indianocorp.com,indianoilcgd.com,Indian Oil Corporation Limited (IOCL),Legitimate,2026-02-21T09:10:52Z,"GoDaddy.com, LLC",,,NS35.DOMAINCONTROL.COM;NS36.DOMAINCONTROL.COM,13.248.243.5,AMAZON-02,US,A:13.248.243.5;A:76.223.105.230;NS:ns36.domaincontrol.com.;NS:ns35.domaincontrol.com.,PS-02_ISS_NLP_Evidences\IOCL_indianocorp.com_54.pdf,28-02-2026,17:02:38,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
ISS_NLP,Banking/Financial,onlineaiturbo.xyz,corp.onlinesbi.sbi/corporate,State Bank of India (SBI),Legitimate,2025-02-20T07:56:56.0Z,"GMO Internet Group, Inc. d/b/a Onamae.com	",,,dns1.onamae-expired.com;dns2.onamae-expired.com,160.251.64.80,"GMO Internet Group, Inc.",JP,,PS-02_ISS_NLP_Evidences\SBI_onlineaiturbo.xyz_55.pdf,28-02-2026,17:02:38,,INCONCLUSIVE,Not scanned (unreachable),NA values are due to privacy issues.
