Cooresponding CSE,Legitimate Domains,Identified Phishing/Suspected Domain Name
Airtel,airtel.in,airtimeaf.com
State Bank of India (SBI),yonobusiness.sbi,dngbusiness.com
State Bank of India (SBI),onlinesbi.sbi,onlisting.my.id
State Bank of India (SBI),onlinesbi.sbi,onlinedivan.ru
State Bank of India (SBI),sbilife.co.in,silime.net
State Bank of India (SBI),sbi.co.in,sbpia.com
State Bank of India (SBI),onlinesbi.sbi,onlineservice-atogovau.com
Airtel,airtel.in,airterjunsikulikap.com
State Bank of India (SBI),onlinesbi.sbi,onlinelessonswithchris.com
State Bank of India (SBI),onlinesbi.sbi,onlinevsdrk.lol
HDFC Bank,hdfcbank.com,hdan.site
State Bank of India (SBI),sbiepay.sbi,siep.org.au
Airtel,airtel.in,aira-team.com
State Bank of India (SBI),onlinesbi.sbi,onlinefun.blog
Airtel,airtel.in,ai-relay.app
State Bank of India (SBI),onlinesbi.sbi,onlineinvestment.uk
ICICI Bank,icicibank.com,igibank.com
Bank of Baroda (BoB),bankofbaroda.in,bankinkobac-iwade01.com
State Bank of India (SBI),onlinesbi.sbi,onlineshopup.com
State Bank of India (SBI),onlinesbi.sbi,onlinecsgbgovct.online
Airtel,airtel.in,air.rocks
Punjab National Bank (PNB),netpnb.com,ntp.life
National Informatics Centre (NIC),accounts.mgovcloud.in,voygrcloud.com
Bank of Baroda (BoB),bankofbaroda.in,banonad.com
Punjab National Bank (PNB),netpnb.com,netpax.pl
State Bank of India (SBI),onlinesbi.sbi,onlinebrightstory.com
State Bank of India (SBI),onlinesbi.sbi,onlineearningshq.com
State Bank of India (SBI),sbicard.com,sincad.ru
State Bank of India (SBI),onlinesbi.sbi,onsiteline.space
State Bank of India (SBI),onlinesbi.sbi,ponlinesitet.shop
State Bank of India (SBI),onlinesbi.sbi,onlive.be
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,crs.casino
State Bank of India (SBI),sbi.co.in,sebbio.asia
Airtel,airtel.in,tarimela.com
State Bank of India (SBI),onlinesbi.sbi,online-uae.info
State Bank of India (SBI),onlinesbi.sbi,online-spain.ru
Airtel,airtel.in,airmax-telecom.ru
State Bank of India (SBI),onlinesbi.sbi,online-didox.com
State Bank of India (SBI),sbiepay.sbi,vibesplays.com
State Bank of India (SBI),sbi.co.in,sbinc.shop
State Bank of India (SBI),onlinesbi.sbi,onlines365.shop
State Bank of India (SBI),onlinesbi.sbi,onlinerestorationleads.com
State Bank of India (SBI),onlinesbi.sbi,onlinede.online
State Bank of India (SBI),onlinesbi.sbi,onlinedtfbaski.xyz
National Informatics Centre (NIC),accounts.mgovcloud.in,megaposcloud.com
State Bank of India (SBI),sbi.co.in,sablia.fr
Indian Oil Corporation Limited (IOCL),iocl.com,io-clash.com.cn
State Bank of India (SBI),onlinesbi.sbi,onlinecasinokaasino.nl
State Bank of India (SBI),onlinesbi.sbi,onlinebiz59.ru
Punjab National Bank (PNB),netpnb.com,netinab.org.il
State Bank of India (SBI),onlinesbi.sbi,onlinewallpost.com
State Bank of India (SBI),onlinesbi.sbi,onlinebahissiteleri1.top
State Bank of India (SBI),onlinesbi.sbi,online15.pro
State Bank of India (SBI),onlinesbi.sbi,online-spidersolitaire.com
State Bank of India (SBI),yonobusiness.sbi,orthobusiness.com
Bank of Baroda (BoB),bobibanking.com,bobdianzi.com
Airtel,airtel.in,air4tech.com
State Bank of India (SBI),onlinesbi.sbi,onlineapo-swiss.ch
Bank of Baroda (BoB),bankofbaroda.in,bankofamerica.sbs
Bank of Baroda (BoB),bankofbaroda.in,bankyear.com
State Bank of India (SBI),onlinesbi.sbi,online-casino-play.xyz
State Bank of India (SBI),onlinesbi.sbi,onlinedkbetting.com
State Bank of India (SBI),onlinesbi.sbi,onlinebotanica.com
Airtel,airtel.in,airil.xyz
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,crssg.in
State Bank of India (SBI),onlinesbi.sbi,onlinezeus.com
State Bank of India (SBI),onlinesbi.sbi,onlinecore.info
State Bank of India (SBI),onlinesbi.sbi,onlinedietolog.ru
State Bank of India (SBI),onlinesbi.sbi,onlinebigpromo.com
State Bank of India (SBI),onlinesbi.sbi,onlineshoptop.org
Bank of Baroda (BoB),bankofbaroda.in,bankbazaar.ir
Airtel,airtel.in,airlw.com
Punjab National Bank (PNB),netpnb.com,nenbi.net
HDFC Bank,hdfc.com,dfc.life
ICICI Bank,icicibank.com,fdiccilibank.help
Airtel,airtel.in,aiartgal.com
Airtel,airtel.in,artintel.online
Airtel,airtel.in,aitherltd.kz
Airtel,airtel.in,aitel.pl
Punjab National Bank (PNB),netpnb.com,netpoints.in
Punjab National Bank (PNB),netpnb.com,nextpnt.com
ICICI Bank,icicilombard.com,ailombard.online
State Bank of India (SBI),onlinesbi.sbi,onlinerbx.org
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,irctcidbuy.sbs
State Bank of India (SBI),onlinesbi.sbi,online-casino-mx.com
State Bank of India (SBI),onlinesbi.sbi,onlinealgo.com
Airtel,airtel.in,airtulipbed.com
State Bank of India (SBI),sbilife.co.in,siblift.com
State Bank of India (SBI),onlinesbi.sbi,onlineedge.online
Airtel,airtel.in,airtower.dev
Airtel,airtel.in,aitelum.com
Airtel,airtel.in,aiwriter.website
Indian Oil Corporation Limited (IOCL),iocl.com,gioclqy.buzz
State Bank of India (SBI),onlinesbi.sbi,onlinedoers.com
State Bank of India (SBI),onlinesbi.sbi,onlineslotid.ee
HDFC Bank,hdfc.com,hdfh.store
Airtel,airtel.in,ai3.video
Indian Oil Corporation Limited (IOCL),iocl.com,isol.pl
State Bank of India (SBI),onlinesbi.sbi,online-sundhed.com
State Bank of India (SBI),onlinesbi.sbi,onlinebridalfashion.com
State Bank of India (SBI),onlinesbi.sbi,onlinepersonal.fit
State Bank of India (SBI),sbi.co.in,subin.xyz
Airtel,airtel.in,aitravel.com.br
National Informatics Centre (NIC),accounts.mgovcloud.in,ogcloud.in
State Bank of India (SBI),sbilife.co.in,shilifeng.asia
State Bank of India (SBI),onlinesbi.sbi,onlinehall.ru
State Bank of India (SBI),onlinesbi.sbi,online-com.info
Airtel,airtel.in,aireliz.ru
State Bank of India (SBI),onlinesbi.sbi,onlineapis.in
Airtel,airtel.in,ait.ink
State Bank of India (SBI),onlinesbi.sbi,onlinescanner.app
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,cursor-ai.help
State Bank of India (SBI),onlinesbi.sbi,onlinsastelinfo.xyz
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,crasaorg.in
State Bank of India (SBI),onlinesbi.sbi,online-h5xjo.icu
Bank of Baroda (BoB),bobibanking.com,boink.bot
State Bank of India (SBI),onlinesbi.sbi,onlinecrm.click
State Bank of India (SBI),onlinesbi.sbi,onlinecasino.bot
State Bank of India (SBI),onlinesbi.sbi,onlinebase.online
State Bank of India (SBI),sbiepay.sbi,silverpay.store
Indian Oil Corporation Limited (IOCL),iocl.com,ironclaw.dev
State Bank of India (SBI),onlinesbi.sbi,onlinenewbox.com.br
State Bank of India (SBI),sbi.co.in,sbios.cn
HDFC Bank,hdfc.com,hdfdzc.asia
State Bank of India (SBI),sbilife.co.in,shiplife.world
Indian Railway Catering and Tourism Corporation (IRCTC),irctc.co.in,itcrdch.buzz
Airtel,airtel.in,airveal.com
Bank of Baroda (BoB),bankofbaroda.in,bankodamerica.shop
State Bank of India (SBI),onlinesbi.sbi,onlineskolan.com
State Bank of India (SBI),onlinesbi.sbi,onlineslot.win
Bank of Baroda (BoB),bankofbaroda.in,bankofclaw.org
Airtel,airtel.in,aire.rent
State Bank of India (SBI),yonobusiness.sbi,maconbusiness.com
National Informatics Centre (NIC),accounts.mgovcloud.in,mooacloud.id
State Bank of India (SBI),onlinesbi.sbi,onlinepojistka.cz
State Bank of India (SBI),onlinesbi.sbi,onlineenilno.net
State Bank of India (SBI),onlinesbi.sbi,onlinetoolhubs.com
State Bank of India (SBI),onlinesbi.sbi,online-esport.xyz
Airtel,airtel.in,adairatelier.com
State Bank of India (SBI),onlinesbi.sbi,onlineearn.net
National Informatics Centre (NIC),accounts.mgovcloud.in,ocloud.design
Punjab National Bank (PNB),netpnb.com,neptun.bar
Airtel,airtel.in,airen.asia
Punjab National Bank (PNB),netpnb.com,sonata.net.ru
State Bank of India (SBI),onlinesbi.sbi,onlane.xyz
Airtel,airtel.in,airtm.boo
Airtel,airtel.in,aimroute.top
Bank of Baroda (BoB),bankofbaroda.in,bankofamerlca.info
ICICI Bank,icicibank.com,ici-bankers.com
State Bank of India (SBI),onlinesbi.sbi,onlinebusinesscourses.site
State Bank of India (SBI),yonobusiness.sbi,bonzobusiness.net
State Bank of India (SBI),sbiepay.sbi,sipayu.ru
Bank of Baroda (BoB),bankofbaroda.in,bank-dafa.com
Airtel,airtel.in,airly.cool
State Bank of India (SBI),onlinesbi.sbi,onlinecash.top
State Bank of India (SBI),onlinesbi.sbi,onlinefood.market
Airtel,airtel.in,airelles.be
Airtel,airtel.in,airbet168.org
State Bank of India (SBI),onlinesbi.sbi,onlinegirisleribnetr.com
State Bank of India (SBI),sbi.co.in,75bis.com
State Bank of India (SBI),onlinesbi.sbi,onlinegewerbe.de
State Bank of India (SBI),onlinesbi.sbi,onlinecapsule.com
State Bank of India (SBI),onlinesbi.sbi,onlinecabbook.com
State Bank of India (SBI),onlinesbi.sbi,onlinemock.in
State Bank of India (SBI),onlinesbi.sbi,online-mile.com
State Bank of India (SBI),sbiepay.sbi,seopay.cloud
State Bank of India (SBI),onlinesbi.sbi,onlinehandelsregister.org
State Bank of India (SBI),onlinesbi.sbi,onlinegiris-matbetresmi.com
Bank of Baroda (BoB),bankofbaroda.in,banknova.click
State Bank of India (SBI),onlinesbi.sbi,onie.site
Airtel,airtel.in,articels.online
Airtel,airtel.in,are.bio
State Bank of India (SBI),sbi.co.in,sobit.site
State Bank of India (SBI),onlinesbi.sbi,onlinefashionstore.net
State Bank of India (SBI),sbi.co.in,usbid.online
State Bank of India (SBI),onlinesbi.sbi,onlinecasinostreams.com
State Bank of India (SBI),onlinesbi.sbi,online-handelsregister.net
Bank of Baroda (BoB),bankofbaroda.in,bankykod.cz
Airtel,airtel.in,ai3.bio
Airtel,airtel.in,airtonne.fr
State Bank of India (SBI),onlinesbi.sbi,onlineliberar.com
Punjab National Bank (PNB),pnbindia.in,planb-india.com
State Bank of India (SBI),onlinesbi.sbi,onlinejoeibraina.com
Airtel,airtel.in,airtext.cn
State Bank of India (SBI),onlinesbi.sbi,onlinebuilder.org
Bank of Baroda (BoB),bankofbaroda.in,bankof-america.link
State Bank of India (SBI),sbicard.com,esimcard.club
Bank of Baroda (BoB),bankofbaroda.in,bankofamareica.com
State Bank of India (SBI),sbi.co.in,sbiauek.com
Airtel,airtel.in,itel.me
State Bank of India (SBI),sbicard.com,bi3cards.net
National Informatics Centre (NIC),accounts.mgovcloud.in,mzgcloud.bond
Punjab National Bank (PNB),netpnb.com,flora.net.ru
State Bank of India (SBI),onlinesbi.sbi,onlineconsalting.org
Punjab National Bank (PNB),netpnb.com,newtopcn.com
State Bank of India (SBI),onlinesbi.sbi,onlineslots.work
State Bank of India (SBI),onlinesbi.sbi,onlinespille24.com
State Bank of India (SBI),onlinesbi.sbi,onlinerichard.codes
HDFC Bank,hdfc.com,hfcd.buzz
State Bank of India (SBI),onlinesbi.sbi,onlineorbit.xyz
State Bank of India (SBI),sbicard.com,sicarf.com
State Bank of India (SBI),onlinesbi.sbi,onlite.xyz
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,cursorai.pl
State Bank of India (SBI),onlinesbi.sbi,onlineoffshordib.com
National Informatics Centre (NIC),accounts.mgovcloud.in,gocloud.live
State Bank of India (SBI),yonobusiness.sbi,newbusiness.group
Bank of Baroda (BoB),bankofbaroda.in,bankrot-data.ru
Punjab National Bank (PNB),pnbindia.in,nbidia.top
State Bank of India (SBI),sbi.co.in,k5bi9.sbs
Airtel,airtel.in,aireply.top
State Bank of India (SBI),onlinesbi.sbi,onlinewildwin.site
State Bank of India (SBI),onlinesbi.sbi,onlinevisibility.app
Airtel,airtel.in,airbites.net
State Bank of India (SBI),onlinesbi.sbi,onlinefilm.live
State Bank of India (SBI),sbi.co.in,sbix.org
Airtel,airtel.in,ai3.blue
ICICI Bank,icicibank.com,icca.africa
State Bank of India (SBI),onlinesbi.sbi,onlinesysweb.com
ICICI Bank,icicicareers.com,icicle.report
State Bank of India (SBI),onlinesbi.sbi,onlineloto.co
State Bank of India (SBI),onlinesbi.sbi,onlineappslab.com
State Bank of India (SBI),onlinesbi.sbi,onlineplants.shop
State Bank of India (SBI),onlinesbi.sbi,onlinemeetings.info
Airtel,airtel.in,airtravel.cloud
State Bank of India (SBI),sbi.co.in,stabix.store
State Bank of India (SBI),yonobusiness.sbi,nb-business.ch
State Bank of India (SBI),onlinesbi.sbi,onlytins.supply
State Bank of India (SBI),onlinesbi.sbi,onlineshopdigital.shop
State Bank of India (SBI),onlinesbi.sbi,online-sidejob-pw.com
ICICI Bank,icicicareers.com,iiccareers.com
Airtel,airtel.in,air-tek.org
State Bank of India (SBI),onlinesbi.sbi,onlinereviewshub.com
Punjab National Bank (PNB),pnbindia.in,panindigan.com
Bank of Baroda (BoB),bankofbaroda.in,bankofsyria.com
State Bank of India (SBI),onlinesbi.sbi,onlinede.store
Airtel,airtel.in,artisteel.org
State Bank of India (SBI),sbi.co.in,sucbit.com
State Bank of India (SBI),onlinesbi.sbi,onlineshoppingzone.in
State Bank of India (SBI),onlinesbi.sbi,onlineshop-hamburg.com
State Bank of India (SBI),onlinesbi.sbi,onlinegameses.com
State Bank of India (SBI),onlinesbi.sbi,onlinesk.in
State Bank of India (SBI),onlinesbi.sbi,onlinepassiveschool.com
State Bank of India (SBI),sbi.co.in,sxbic.com
State Bank of India (SBI),sbi.co.in,sbti.online
State Bank of India (SBI),onlinesbi.sbi,online-typing.one
Indian Oil Corporation Limited (IOCL),iocl.com,icl4.com
State Bank of India (SBI),onlinesbi.sbi,onlinebizhelper.com
State Bank of India (SBI),sbi.co.in,sbiswas.info
State Bank of India (SBI),sbi.co.in,sebaiy.shop
State Bank of India (SBI),onlinesbi.sbi,onlinesw.live
State Bank of India (SBI),onlinesbi.sbi,onlinelingerie.de
State Bank of India (SBI),onlinesbi.sbi,onlinegames555.ink
State Bank of India (SBI),sbi.co.in,52biu.com
State Bank of India (SBI),onlinesbi.sbi,onlinegriot.com
State Bank of India (SBI),onlinesbi.sbi,online-store-blacklist.eu
HDFC Bank,hdfcbank.com,hdfcbanksale.com
State Bank of India (SBI),onlinesbi.sbi,onlinelscstore.shop
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,crros.homes
Airtel,airtel.in,arratel.com
State Bank of India (SBI),onlinesbi.sbi,onlinestorekicks.shop
State Bank of India (SBI),sbilife.co.in,sabinlife.com
Bank of Baroda (BoB),bankofbaroda.in,bankebihariglobal.com
Indian Oil Corporation Limited (IOCL),iocl.com,itotclub.com
State Bank of India (SBI),onlinesbi.sbi,onlinelead.live
State Bank of India (SBI),onlinesbi.sbi,onlineless.com
Airtel,airtel.in,airisreal.ru
State Bank of India (SBI),onlinesbi.sbi,onlinebronson.org
State Bank of India (SBI),onlinesbi.sbi,onlinegame.quest
State Bank of India (SBI),sbi.co.in,sabir.live
State Bank of India (SBI),onlinesbi.sbi,onlinetesting123.site
State Bank of India (SBI),onlinesbi.sbi,onlinefitzone.shop
State Bank of India (SBI),sbicard.com,sbar.shop
Airtel,airtel.in,airlteinc.com
State Bank of India (SBI),onlinesbi.sbi,onlinesmava.com
Airtel,airtel.in,ariatel.shop
HDFC Bank,hdfc.com,hfcz.top
Airtel,airtel.in,ait.foundation
State Bank of India (SBI),sbi.co.in,sbiops.com
State Bank of India (SBI),onlinesbi.sbi,onlinesaless.com
State Bank of India (SBI),onlinesbi.sbi,onlineregister.com.au
State Bank of India (SBI),onlinesbi.sbi,onlineclassifieds.de
State Bank of India (SBI),yonobusiness.sbi,newbusiness.systems
State Bank of India (SBI),onlinesbi.sbi,ezonlines.net
State Bank of India (SBI),onlinesbi.sbi,online-li.live
Airtel,airtel.in,aerot31.cfd
State Bank of India (SBI),onlinesbi.sbi,onlinefilmeks.pics
Punjab National Bank (PNB),netpnb.com,netprint.xyz
Indian Oil Corporation Limited (IOCL),iocl.com,ikcl.store
State Bank of India (SBI),onlinesbi.sbi,onlinetv.com.pl
Airtel,airtel.in,aubitel.com
National Informatics Centre (NIC),accounts.mgovcloud.in,sovcloud.org
Punjab National Bank (PNB),netpnb.com,nepbi.date
State Bank of India (SBI),sbi.co.in,slobid.lat
State Bank of India (SBI),yonobusiness.sbi,onebusinessgs.com
State Bank of India (SBI),onlinesbi.sbi,onlinerk.xyz
Airtel,airtel.in,ai3.fund
State Bank of India (SBI),onlinesbi.sbi,onlinenalbur.xyz
"Civil Registration System (CRS), MHA",dc.crsorgi.gov.in,crscore.org
Bank of Baroda (BoB),bankofbaroda.in,bankofbot.com
State Bank of India (SBI),sbi.co.in,sbkyih.asia
