input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
11,projectteambaby.com,https://projectteambaby.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.6,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
12,bluebacalar.com,https://bluebacalar.com,123456.xlsx,BSE Ltd.,bsestarmf.in,0.6027,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
13,cwflyer.com,https://cwflyer.com,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.6071,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,cwflyer.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cwflyer.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
14,chuanwenzhongdechenqianqianmianfeiguankanzaixian.com.cn,https://chuanwenzhongdechenqianqianmianfeiguankanzaixian.com.cn,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.6347,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,chuanwenzhongdechenqianqianmianfeiguankanzaixian.com.cn,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://chuanwenzhongdechenqianqianmianfeiguankanzaixian.com.cn,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
15,youlixn.com,https://youlixn.com,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.672,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,youlixn.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://youlixn.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
16,bottlepy.com,https://bottlepy.com,123456.xlsx,State Bank of India (SBI),sbilife.co.in,0.6012,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,bottlepy.com,,4812,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://bottlepy.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
17,yumashop.online,https://yumashop.online,123456.xlsx,Axis Bank,axis.bank.in,0.5833,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,yumashop.online,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://yumashop.online,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
18,dnbcyw.org,https://dnbcyw.org,123456.xlsx,National Informatics Centre (NIC),nic.gov.in,0.6667,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,dnbcyw.org,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://dnbcyw.org,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
19,ngabuburitt77.club,https://ngabuburitt77.club,123456.xlsx,National Health Authority (NHA),nha.gov.in,0.6068,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,ngabuburitt77.club,,4554,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://ngabuburitt77.club,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
20,medspalatinolasvegas.com,https://medspalatinolasvegas.com,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.65,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,medspalatinolasvegas.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://medspalatinolasvegas.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
21,thetexasreckoning.com,https://thetexasreckoning.com,123456.xlsx,National Health Authority (NHA),nha.gov.in,0.5948,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
22,absolutesbs.com,https://absolutesbs.com,123456.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.6742,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
23,crestfieldfinn.com,https://crestfieldfinn.com,123456.xlsx,Airtel,airtel.in,0.6635,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,crestfieldfinn.com,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://crestfieldfinn.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
24,alphainvestdirect.shop,https://alphainvestdirect.shop,123456.xlsx,Coal India,coalindiatenders.nic.in,0.7075,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
25,hotwifemoms.store,https://hotwifemoms.store,123456.xlsx,State Bank of India (SBI),homeloans.sbi,0.67,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
26,cronicasethervael.com.br,https://cronicasethervael.com.br,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.6711,False,False,False,True,36,0,0,0,36,False,title_brand_match|body_brand_match|redirect_brand_match|final_domain_brand_match,False,False,False,1,0,cronicasethervael.com.br,,32768,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cronicasethervael.com.br,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
27,elitemedia19.click,https://elitemedia19.click,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.6806,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,elitemedia19.click,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://elitemedia19.click,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
28,croatia2.site,https://croatia2.site,123456.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.6905,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
29,goattowing.com,https://goattowing.com,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.5524,False,False,False,True,8,2,0,4,14,False,body_brand_match|favicon_brand_match|multi_input_form|iframe_present,False,False,False,1,0,goattowing.com,static.aftermarket.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://goattowing.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
30,mifiapps.com,https://mifiapps.com,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.6833,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,mifiapps.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://mifiapps.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
31,iclubglobal.com,https://iclubglobal.com,123456.xlsx,Indian Oil Corporation Limited (IOCL),iocl.com,0.6742,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
32,ymzpro.com,https://ymzpro.com,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.5185,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
33,team-seas.org,https://team-seas.org,123456.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.6444,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,team-seas.org,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://team-seas.org,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
34,bundes-kaiyun.com,https://bundes-kaiyun.com,123456.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.7026,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
35,handmethekey.com,https://handmethekey.com,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.6667,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,handmethekey.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://handmethekey.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
36,prowaffar.com,https://prowaffar.com,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.5907,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,prowaffar.com,,4661,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://prowaffar.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
37,megandugan.design,https://megandugan.design,123456.xlsx,IndusInd Bank,indusind.bank.in,0.6333,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
38,gooptimise.com,https://gooptimise.com,123456.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.6333,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
39,hz0xz62.asia,https://hz0xz62.asia,123456.xlsx,State Bank of India (SBI),homeloans.sbi,0.5026,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,hz0xz62.asia,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://hz0xz62.asia,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
40,timsholding.org,https://timsholding.org,123456.xlsx,Indian Oil Corporation Limited (IOCL),iocl.com,0.6742,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
41,juliabutler.com,https://juliabutler.com,123456.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.6242,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
42,farmingtonheating.com,https://farmingtonheating.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.6563,False,False,False,True,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,farmingtonheating.com,,32768,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://farmingtonheating.com,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
43,xn--nted-unb30g.com,https://xn--nted-unb30g.com,123456.xlsx,Punjab National Bank (PNB),netpnb.com,0.6556,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
44,ms3z6t.vip,https://ms3z6t.vip,123456.xlsx,BSE Ltd.,bsestarmf.in,0.6111,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,ms3z6t.vip,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://ms3z6t.vip,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
45,golbemacmerkezi.com,https://golbemacmerkezi.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.6,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
46,psxjyyf.com,https://psxjyyf.com,123456.xlsx,State Bank of India (SBI),sbimf.com,0.5619,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
47,canarias-contra-crisis.com,https://canarias-contra-crisis.com,123456.xlsx,Canara Bank,canararobeco.com,0.6827,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
48,martincalvo.com,https://martincalvo.com,123456.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.696,False,False,False,True,40,0,0,0,40,False,title_brand_match|meta_brand_match|body_brand_match|favicon_brand_match,False,False,False,1,1,www.martincalvo.com,www.martincalvo.com,32768,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.martincalvo.com/,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
49,069962.lol,https://069962.lol,123456.xlsx,Jio,jio.com,0.5,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,069962.lol,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://069962.lol,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
50,mysetandsetting.com,https://mysetandsetting.com,123456.xlsx,BSE Ltd.,bseindia.com,0.6056,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
51,gzpgart.com,https://gzpgart.com,123456.xlsx,parivahan sewa,parivahan.gov.in,0.5873,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
52,erentall.com,https://erentall.com,123456.xlsx,Airtel,airtel.in,0.6389,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
53,naudebrokers.com,https://naudebrokers.com,123456.xlsx,Coal India,coalindiatenders.nic.in,0.6389,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,naudebrokers.com,,2231,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://naudebrokers.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
54,intelegard.app,https://intelegard.app,123456.xlsx,Airtel,airtel.in,0.6889,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
55,apollorossdale.biz,https://apollorossdale.biz,123456.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.5873,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
56,hotdarechat.com,https://hotdarechat.com,123456.xlsx,HDFC Bank,hdfc.bank.in,0.6742,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
57,risusapp.com,https://risusapp.com,123456.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6389,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
58,all-locksmiths.site,https://all-locksmiths.site,123456.xlsx,Axis Bank,axismf.com,0.5714,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
59,mothersrugger.com,https://mothersrugger.com,123456.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.633,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
60,pekipeki4.sbs,https://pekipeki4.sbs,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.6296,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
61,day-one.com,https://day-one.com,123456.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.6571,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,day-one.com,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,head_only,not_attempted,get_error,,https://day-one.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
62,pgrid.vip,https://pgrid.vip,123456.xlsx,Punjab National Bank (PNB),pnbindia.in,0.6583,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
63,cornishsdesigns.com,https://cornishsdesigns.com,123456.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.6333,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,cornishsdesigns.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cornishsdesigns.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
64,alimah.pl,https://alimah.pl,123456.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.73,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
65,beylikduzuescortf.click,https://beylikduzuescortf.click,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.5948,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
66,weoxygen.com,https://weoxygen.com,123456.xlsx,Airtel,airtelpayments.bank.in,0.5952,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
67,xyzdemo.net,https://xyzdemo.net,123456.xlsx,National Health Authority (NHA),abdm.gov.in,0.5952,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
