input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
11,torana.com,https://torana.com,AIGR-S66270_Ground_Truth.xlsx,Coal India,coalindiatenders.nic.in,0.6389,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
12,dghjdgf.com/paypal.co.uk/cycgi-bin/webscrcmd=_home-customer&nav=1/loading.php,https://dghjdgf.com/paypal.co.uk/cycgi-bin/webscrcmd=_home-customer&nav=1/loading.php,AIGR-S66270_Ground_Truth.xlsx,HDFC Bank,hdfc.com,0.5755,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
13,smilesvoegol.servebbs.org/voegol.php,https://smilesvoegol.servebbs.org/voegol.php,AIGR-S66270_Ground_Truth.xlsx,All India Institute of Medical Sciences (AIIMS),aiimsexams.ac.in,0.5583,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
14,super1000.info/docssmilesvoegol.servebbs.org/voegol.php,https://super1000.info/docssmilesvoegol.servebbs.org/voegol.php,AIGR-S66270_Ground_Truth.xlsx,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,0.5741,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
15,dutchweb.gtphost.com/zimbra/exch/owa/uleth/index.html,https://dutchweb.gtphost.com/zimbra/exch/owa/uleth/index.html,AIGR-S66270_Ground_Truth.xlsx,State Bank of India (SBI),homeloans.sbi,0.5873,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
16,domain,https://domain,urls.xlsx,National Informatics Centre (NIC),kavach.mail.gov.in,0.75,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,dns_error,rejected,failed,not_attempted,get_error,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
17,jardines10.com,https://jardines10.com,urls.xlsx,Airtel,airtel.in,0.7111,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,jardines10.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://jardines10.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
18,connectionsarchive.net,https://connectionsarchive.net,urls.xlsx,Coal India,coalindiatenders.nic.in,0.6944,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,connectionsarchive.net,connectionsarchive.net,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://connectionsarchive.net,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
19,web365daftar.com,https://web365daftar.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.6442,False,False,False,True,8,0,0,0,8,False,meta_brand_match,False,False,False,1,0,web365daftar.com,bannerpenyimpanan.club,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://web365daftar.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
20,conciergerie-niort.fr,https://conciergerie-niort.fr,urls.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.6746,False,False,False,True,0,4,6,6,16,False,auth_wording|suspicious_hosting_provider|js_redirect,False,False,False,0,0,conciergerie-niort.fr,assets.zyrosite.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://conciergerie-niort.fr,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
21,nmjiaojinginc.shop,https://nmjiaojinginc.shop,urls.xlsx,Jio,jio.com,0.7436,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,nmjiaojinginc.shop,,1068,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://nmjiaojinginc.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
22,ventajp.com,https://ventajp.com,urls.xlsx,National Health Authority (NHA),nha.gov.in,0.6508,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,ventajp.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://ventajp.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
23,snackduel.com,https://snackduel.com,urls.xlsx,National Health Authority (NHA),nha.gov.in,0.6296,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
24,calmplatewindow.club,https://calmplatewindow.club,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6599,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,calmplatewindow.club,calmplatewindow.club,18105,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://calmplatewindow.club,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
25,tuterrenoenchile.cl,https://tuterrenoenchile.cl,urls.xlsx,Indian Railway Catering and Tourism Corporation (IRCTC),irctctourism.com,0.5972,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,1,www.tuterrenoenchile.cl,www.tuterrenoenchile.cl,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://www.tuterrenoenchile.cl/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
26,pumirpkin.live,https://pumirpkin.live,urls.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.6444,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,pumirpkin.live,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,head_only,not_attempted,get_error,,https://pumirpkin.live,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
27,exerciseok.com,https://exerciseok.com,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.79,False,False,False,True,4,4,0,4,12,False,body_brand_match|auth_wording|final_domain_changed,False,False,False,2,1,www.ezeedomains.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://www.ezeedomains.com/name/ExerciseOk.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
28,parquebatweania.com,https://parquebatweania.com,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6889,False,False,False,True,4,0,0,0,4,False,body_brand_match,False,False,False,1,1,www.parquebatweania.com,,11830,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.parquebatweania.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
29,tutu-and-tiaras.com,https://tutu-and-tiaras.com,urls.xlsx,Air India,airindiaexpress.com,0.6444,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,tutu-and-tiaras.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://tutu-and-tiaras.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
30,prototanya.org,https://prototanya.org,urls.xlsx,Airtel,airtelpayments.bank.in,0.6381,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,prototanya.org,,6405,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://prototanya.org,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
31,beton888bonuuz30rb.cyou,https://beton888bonuuz30rb.cyou,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.637,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,beton888bonuuz30rb.cyou,beton888bonuuz30rb.cyou,7776,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://beton888bonuuz30rb.cyou,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
32,creationorder.net,https://creationorder.net,urls.xlsx,Coal India,coalindiatenders.nic.in,0.6405,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://creationorder.net/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
33,bazarcentofiori.com,https://bazarcentofiori.com,urls.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.65,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,bazarcentofiori.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://bazarcentofiori.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
34,hgi5z6n1d.vip,https://hgi5z6n1d.vip,urls.xlsx,IndusInd Bank,indusind.bank.in,0.6481,False,False,False,True,0,0,0,10,10,False,js_redirect|final_domain_changed,False,False,False,0,1,www.xhgtyb7912.vip,,4468,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.xhgtyb7912.vip:34225/register?i_code=2189580,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
35,socioone.com,https://socioone.com,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.6722,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,socioone.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://socioone.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
36,greenbeangirltrainingtutoring.com,https://greenbeangirltrainingtutoring.com,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.7011,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,greenbeangirltrainingtutoring.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://greenbeangirltrainingtutoring.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
37,crplasticos.com.br,https://crplasticos.com.br,urls.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.645,False,False,False,True,28,0,0,0,28,False,title_brand_match|body_brand_match,False,False,False,1,0,crplasticos.com.br,de2168ace9cf472f67dc72bf48c860a9.cdn.bubble.io,15515,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://crplasticos.com.br,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
38,tnkproject.com,https://tnkproject.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.6417,False,False,False,True,4,0,0,4,8,False,body_brand_match|iframe_present,False,False,False,1,0,tnkproject.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://tnkproject.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
39,landscapebyvera.com,https://landscapebyvera.com,urls.xlsx,Coal India,coalindiatenders.nic.in,0.6468,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://landscapebyvera.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
40,fresna.online,https://fresna.online,urls.xlsx,BSE Ltd.,bseindia.com,0.6389,False,False,False,True,0,4,6,0,10,False,auth_wording|suspicious_hosting_provider,False,False,False,0,0,fresna.online,,32012,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://fresna.online,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
41,zh-ptgaming.com,https://zh-ptgaming.com,urls.xlsx,National Health Authority (NHA),nha.gov.in,0.6162,False,False,False,True,0,0,0,4,4,False,iframe_present,False,False,False,0,0,zh-ptgaming.com,,1303,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://zh-ptgaming.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
42,emon793hoky.online,https://emon793hoky.online,urls.xlsx,Kfintech,kfintech.com,0.6212,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,emon793hoky.online,,7072,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://emon793hoky.online,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
43,udbijaayurveda.com,https://udbijaayurveda.com,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6429,False,False,False,True,4,0,6,0,10,False,body_brand_match|suspicious_hosting_provider,False,False,False,1,0,udbijaayurveda.com,udbijaayurveda.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://udbijaayurveda.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
44,pornmega18.xyz,https://pornmega18.xyz,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.6444,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,resolver_error,rejected,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
45,easy-sponso.com,https://easy-sponso.com,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.5909,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,easy-sponso.com,,5073,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://easy-sponso.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
46,roblox303.store,https://roblox303.store,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6296,False,False,False,True,0,0,0,6,6,False,meta_refresh,False,False,False,0,0,roblox303.store,,4608,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://roblox303.store,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
47,kirin77.site,https://kirin77.site,urls.xlsx,Kfintech,kfintech.com,0.6905,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,kirin77.site,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://kirin77.site,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
48,moisesdevweb.com,https://moisesdevweb.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.5907,False,False,False,True,12,0,0,0,12,False,meta_brand_match|body_brand_match,False,False,False,1,1,www.moisesdevweb.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://www.moisesdevweb.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
49,barbara-michelle.com,https://barbara-michelle.com,urls.xlsx,Canara Bank,canarahsbclife.com,0.6798,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://barbara-michelle.com/ | Call log: - navigating to ""https://barbara-michelle.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
50,pornxmodel.click,https://pornxmodel.click,urls.xlsx,Punjab National Bank (PNB),pnb.bank.in,0.6222,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,resolver_error,rejected,failed,not_attempted,get_error,[Errno 11002] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
51,hraihpsa.ca,https://hraihpsa.ca,urls.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.7083,False,False,False,True,12,4,0,0,16,False,favicon_brand_match|redirect_brand_match|final_domain_brand_match|auth_wording,False,False,False,1,0,hraihpsa.ca,hraihpsa.ca,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://hraihpsa.ca,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
52,saudenervocuremax.shop,https://saudenervocuremax.shop,urls.xlsx,State Bank of India (SBI),sbicard.com,0.6028,False,False,False,True,0,0,6,0,6,False,suspicious_hosting_provider,False,False,False,0,0,saudenervocuremax.shop,saudenervocuremax.shop,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://saudenervocuremax.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
53,rjpnbv.com,https://rjpnbv.com,urls.xlsx,Punjab National Bank (PNB),pnb.bank.in,0.8333,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
54,yktdeo.com,https://yktdeo.com,urls.xlsx,Kfintech,kfintech.com,0.625,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,yktdeo.com,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://yktdeo.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
55,jlchuhai.com,https://jlchuhai.com,urls.xlsx,HDFC Bank,hdfclife.com,0.5833,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
56,bogitekniikka.fi,https://bogitekniikka.fi,urls.xlsx,BSE Ltd.,bseindia.com,0.6816,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,bogitekniikka.fi,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,head_error,,https://bogitekniikka.fi,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
57,lucilalehmann.com,https://lucilalehmann.com,urls.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.6103,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
58,yataganharem5.click,https://yataganharem5.click,urls.xlsx,National Health Authority (NHA),abdm.gov.in,0.6316,False,False,False,True,36,0,0,0,36,False,title_brand_match|body_brand_match|redirect_brand_match|final_domain_brand_match,False,False,False,1,0,yataganharem5.click,,4104,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://yataganharem5.click,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
59,jicm0yo.vip,https://jicm0yo.vip,urls.xlsx,Jio,jio.com,0.8476,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,False,False,no_records,rejected,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
60,wintergroupsecurity.com,https://wintergroupsecurity.com,urls.xlsx,Kfintech,kfintech.com,0.6294,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://wintergroupsecurity.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
