input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
11,incometaxgov.org,https://incometaxgov.org,AIGR-S66270_Ground_Truth.xlsx,Income Tax Department,incometaxindia.gov.in,0.8786,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,incometaxgov.org,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://incometaxgov.org/,,,Low,47.0663,True,True,False,,weak_direct_evidence|network_corroboration,,,
12,crsor.info,https://crsor.info,AIGR-S66270_Ground_Truth.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.9429,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,crsor.info,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://crsor.info/,,,Low,64.2857,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
13,domain,https://domain,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
14,jardines10.com,https://jardines10.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
15,connectionsarchive.net,https://connectionsarchive.net,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
16,web365daftar.com,https://web365daftar.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
17,conciergerie-niort.fr,https://conciergerie-niort.fr,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
18,nmjiaojinginc.shop,https://nmjiaojinginc.shop,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
19,ventajp.com,https://ventajp.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
20,snackduel.com,https://snackduel.com,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
21,calmplatewindow.club,https://calmplatewindow.club,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
22,tuterrenoenchile.cl,https://tuterrenoenchile.cl,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
23,pumirpkin.live,https://pumirpkin.live,urls.xlsx,,,0.0,False,False,False,False,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
24,exerciseok.com,https://exerciseok.com,urls.xlsx,Election Commision of India (ECI),eci.gov.in,0.79,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
25,parquebatweania.com,https://parquebatweania.com,urls.xlsx,parivahan sewa,parivahan.gov.in,0.6889,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
26,tutu-and-tiaras.com,https://tutu-and-tiaras.com,urls.xlsx,Air India,airindiaexpress.com,0.6444,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
27,prototanya.org,https://prototanya.org,urls.xlsx,parivahan sewa,parivahan.gov.in,0.6185,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
28,beton888bonuuz30rb.cyou,https://beton888bonuuz30rb.cyou,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.637,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
29,creationorder.net,https://creationorder.net,urls.xlsx,Coal India,coalindiatenders.nic.in,0.6405,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
30,bazarcentofiori.com,https://bazarcentofiori.com,urls.xlsx,Airtel,airtelpayments.bank.in,0.65,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,generic_token_only_lexical_rejected,generic_token_only_lexical_rejected,lexical_gate
31,hgi5z6n1d.vip,https://hgi5z6n1d.vip,urls.xlsx,HDFC Bank,hdfcfund.com,0.5694,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
32,socioone.com,https://socioone.com,urls.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.6722,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
33,greenbeangirltrainingtutoring.com,https://greenbeangirltrainingtutoring.com,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.7011,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
34,crplasticos.com.br,https://crplasticos.com.br,urls.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.645,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
35,tnkproject.com,https://tnkproject.com,urls.xlsx,Kfintech,kfintech.com,0.6417,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
36,landscapebyvera.com,https://landscapebyvera.com,urls.xlsx,Coal India,coalindiatenders.nic.in,0.6468,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
37,fresna.online,https://fresna.online,urls.xlsx,BSE Ltd.,bseindia.com,0.6389,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
38,zh-ptgaming.com,https://zh-ptgaming.com,urls.xlsx,National Health Authority (NHA),nha.gov.in,0.6162,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
39,emon793hoky.online,https://emon793hoky.online,urls.xlsx,Kfintech,kfintech.com,0.6212,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
40,udbijaayurveda.com,https://udbijaayurveda.com,urls.xlsx,Bank of Baroda,onlinecasa.bankofbaroda.com,0.6429,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
41,pornmega18.xyz,https://pornmega18.xyz,urls.xlsx,State Bank of India (SBI),homeloans.sbi,0.6444,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
42,easy-sponso.com,https://easy-sponso.com,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.5909,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
43,roblox303.store,https://roblox303.store,urls.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6296,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
44,kirin77.site,https://kirin77.site,urls.xlsx,Kfintech,kfintech.com,0.6905,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
45,moisesdevweb.com,https://moisesdevweb.com,urls.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.5907,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
46,barbara-michelle.com,https://barbara-michelle.com,urls.xlsx,Canara Bank,canarahsbclife.com,0.6798,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
47,pornxmodel.click,https://pornxmodel.click,urls.xlsx,Airtel,airtel.in,0.6,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
48,hraihpsa.ca,https://hraihpsa.ca,urls.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.6583,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
49,saudenervocuremax.shop,https://saudenervocuremax.shop,urls.xlsx,State Bank of India (SBI),sbicard.com,0.6028,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
50,rjpnbv.com,https://rjpnbv.com,urls.xlsx,Punjab National Bank (PNB),netpnb.com,0.6667,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
51,yktdeo.com,https://yktdeo.com,urls.xlsx,Kfintech,kfintech.com,0.625,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
52,jlchuhai.com,https://jlchuhai.com,urls.xlsx,HDFC Bank,hdfclife.com,0.5833,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
53,bogitekniikka.fi,https://bogitekniikka.fi,urls.xlsx,BSE Ltd.,bseindia.com,0.6816,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
54,lucilalehmann.com,https://lucilalehmann.com,urls.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.6103,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
55,yataganharem5.click,https://yataganharem5.click,urls.xlsx,Canara Bank,canarahsbclife.com,0.6039,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
56,jicm0yo.vip,https://jicm0yo.vip,urls.xlsx,Jio,jio.com,0.8476,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
57,wintergroupsecurity.com,https://wintergroupsecurity.com,urls.xlsx,Kfintech,kfintech.com,0.6294,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
58,mikogpt.ru,https://mikogpt.ru,urls.xlsx,Jio,jio.com,0.6508,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
59,exodusbrk.com,https://exodusbrk.com,urls.xlsx,HDFC Bank,netbanking.hdfcbank.com,0.5694,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
60,alyxara.com,https://alyxara.com,urls.xlsx,Bank of Baroda,onlinecasa.bankofbaroda.com,0.6349,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
61,djgekcf.icu,https://djgekcf.icu,urls.xlsx,HDFC Bank,hdfclife.com,0.6012,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
62,dikagegrid.click,https://dikagegrid.click,urls.xlsx,State Bank of India (SBI),sbicard.com,0.6571,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
63,anxunh.top,https://anxunh.top,urls.xlsx,Airtel,airtelpayments.bank.in,0.6111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,generic_token_only_lexical_rejected,generic_token_only_lexical_rejected,lexical_gate
64,eatalymarket.shop,https://eatalymarket.shop,urls.xlsx,Canara Bank,canarahsbclife.com,0.5873,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
65,americanexpress-reward00175.ink,https://americanexpress-reward00175.ink,urls.xlsx,Air India,airindiaexpress.com,0.6648,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
66,pack101.org,https://pack101.org,urls.xlsx,Airtel,airtelpayments.bank.in,0.5952,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,generic_token_only_lexical_rejected,generic_token_only_lexical_rejected,lexical_gate
67,discretion.shop,https://discretion.shop,urls.xlsx,Coal India,coalindiatenders.nic.in,0.6417,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
68,thirdshelterpress.com,https://thirdshelterpress.com,urls.xlsx,Air India,airindiaexpress.com,0.6728,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,lexical_prefilter_rejected,lexical_prefilter_rejected,lexical_gate
69,ank2014.biz,https://ank2014.biz,urls.xlsx,Airtel,airtelpayments.bank.in,0.7262,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,0,False,False,,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,,not_attempted,,,,,,,0.0,False,False,False,,,generic_token_only_lexical_rejected,generic_token_only_lexical_rejected,lexical_gate
