input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,direct_brand_evidence_count,deceptive_host_embedding,content_spoof_strong,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
11,incometaxgov.org,https://incometaxgov.org,PS-02_AIGR-S66270_NCIIPC_28_02_2026.xlsx,Income Tax Department,incometaxindia.gov.in,0.8786,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,incometaxgov.org,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://incometaxgov.org/,,,Low,47.0663,True,True,False,,weak_direct_evidence|network_corroboration,,,
12,crsor.info,https://crsor.info,AIGR-S66270_Ground_Truth.xlsx,"Civil Registration System, MHA (RGCCI)",crsorgi.gov.in,0.9429,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,crsor.info,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://crsor.info/,,,Low,64.2857,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
13,canaldoabc.online,https://canaldoabc.online,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Canara Bank,canararobeco.com,0.8683,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,canaldoabc.online,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://canaldoabc.online/ | Call log: - navigating to ""https://canaldoabc.online/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
14,lmn3.sa.com,https://lmn3.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6111,False,False,False,True,12,4,0,0,16,False,body_brand_match|redirect_brand_match|final_domain_brand_match|auth_wording,False,False,False,1,0,0,False,False,lmn3.sa.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://lmn3.sa.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
15,cloudschool.top,https://cloudschool.top,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8909,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
16,homestylenagavci.com,https://homestylenagavci.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8528,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homestylenagavci.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homestylenagavci.com/,,,Low,58.1439,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
17,bujidaji.com,https://bujidaji.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.875,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,bujidaji.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://bujidaji.com/,,,Low,59.6591,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
18,bankofaemrica.com,https://bankofaemrica.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Bank of Baroda,onlinecasa.bankofbaroda.com,0.8885,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,bankofaemrica.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://bankofaemrica.com/,,,Low,60.5769,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
19,indivaitl.shop,https://indivaitl.shop,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,BSE Ltd.,bseindia.com,0.7269,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,indivaitl.shop,,4661,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://indivaitl.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
20,homebob.net,https://homebob.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.854,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homebob.net,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://homebob.net/ | Call log: - navigating to ""https://homebob.net/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
21,https://cloudxyz.shop,https://cloudxyz.shop,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.925,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,cloudxyz.shop,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudxyz.shop,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
22,https://aimsds.com,https://aimsds.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.8578,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,aimsds.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://aimsds.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
23,lgjxwzi.sa.com,https://lgjxwzi.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6111,False,False,False,True,4,0,0,4,8,False,redirect_brand_match|final_domain_changed,False,False,False,1,1,0,False,False,cxv.uk.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cxv.uk.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
24,https://homeinsta.com,https://homeinsta.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8825,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeinsta.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homeinsta.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
25,onlinetoolssarvice.fun,https://onlinetoolssarvice.fun,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinetoolssarvice.fun,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,connection_reset,"Page.goto: net::ERR_CONNECTION_RESET at https://onlinetoolssarvice.fun/ | Call log: - navigating to ""https://onlinetoolssarvice.fun/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
26,https://cloudchargingtech.com,https://cloudchargingtech.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8588,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,0,False,False,cloudchargingtech.com,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudchargingtech.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
27,https://homeloanssolution.com,https://homeloanssolution.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.9059,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeloanssolution.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://homeloanssolution.com/ | Call log: - navigating to ""https://homeloanssolution.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
28,llorera.sa.com,https://llorera.sa.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.6111,False,False,False,True,8,4,0,0,12,False,redirect_brand_match|final_domain_brand_match|auth_wording,False,False,False,1,0,0,False,False,llorera.sa.com,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://llorera.sa.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
29,https://etclij.com,https://etclij.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,etclij.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://etclij.com/,,,Low,57.9545,True,True,False,,weak_direct_evidence|network_corroboration,,,
30,canalcargo.net,https://canalcargo.net,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Canara Bank,canararobeco.com,0.8683,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,expireddomains.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://expireddomains.com/domain/canalcargo.net?utm_source=redi,,,Low,37.2143,True,True,False,,weak_direct_evidence|network_corroboration,,,
31,indoc.dev,https://indoc.dev,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Jio,jio.com,0.6889,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,0,False,False,,,0,False,stage1_fetch_failed,False,False,False,skipped,skipped,failed,not_attempted,get_error,[Errno 11001] getaddrinfo failed,,,,,0.0,False,False,False,,,stage1_fetch_failed,stage1_fetch_failed,stage1_http
32,orbit.beauty,https://orbit.beauty,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,orbit.beauty,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://orbit.beauty/ | Call log: - navigating to ""https://orbit.beauty/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
33,cloudsentinel.cc,https://cloudsentinel.cc,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.8769,False,False,False,True,4,4,0,0,8,False,body_brand_match|auth_wording,False,False,False,1,0,0,False,False,cloudsentinel.cc,cloudsentinel.cc,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudsentinel.cc,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
34,india4mice.com,https://india4mice.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.7083,False,False,False,True,8,0,6,0,14,False,meta_brand_match|suspicious_hosting_provider,False,False,False,1,0,0,False,False,india4mice.com,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://india4mice.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
35,parivaarcare.com,https://parivaarcare.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,parivahan sewa,parivahan.gov.in,0.8722,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,parivaarcare.com,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://parivaarcare.com/ | Call log: - navigating to ""https://parivaarcare.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
36,axisairep.com,https://axisairep.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Axis Bank,axismaxlife.com,0.8828,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,1,False,False,axisairep.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://axisairep.com/,,,Low,47.2944,True,True,False,,weak_direct_evidence|network_corroboration,,,
37,ipsrjobs.com,https://ipsrjobs.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.4861,False,False,False,True,8,36,6,10,60,False,body_brand_match|favicon_brand_match|password_field|login_form|auth_wording|submit_auth_wording|multi_input_form|suspicious_certificate|multi_redirect_chain|js_redirect|iframe_present,True,True,False,1,2,0,False,False,www.ipsrjobs.com,www.ipsrjobs.com,32768,True,stage1_score_threshold,True,True,True,,accepted,fetched,available,,,http://www.ipsrjobs.com/homes/new_home,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
38,abdulmuneeb.xyz,https://abdulmuneeb.xyz,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Health Authority (NHA),abdm.gov.in,0.8515,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,abdulmuneeb.xyz,,0,True,lexical_hit,True,True,True,,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_NAME_NOT_RESOLVED at https://abdulmuneeb.xyz/ | Call log: - navigating to ""https://abdulmuneeb.xyz/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
39,https://airtelthanks.tech,https://airtelthanks.tech,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Airtel,airtel.in,0.9,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,airtelthanks.tech,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://airtelthanks.tech/,,,Low,48.2143,True,True,False,,weak_direct_evidence|network_corroboration,,,
40,https://cqicloud.com,https://cqicloud.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8875,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,0,False,False,cqicloud.com,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cqicloud.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
41,http://online-storeoficial.com,http://online-storeoficial.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.862,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,online-storeoficial.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,http://online-storeoficial.com/,,,Low,58.7719,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
42,https://carlina.top,https://carlina.top,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Bank of Baroda,bankofbaroda.bank.in,0.7696,False,False,False,True,4,4,6,0,14,False,body_brand_match|auth_wording|suspicious_hosting_provider,False,False,False,1,0,0,False,False,carlina.top,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://carlina.top,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
43,https://anersc.com,https://anersc.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Kfintech,kfintech.com,0.625,False,False,False,True,0,4,0,0,4,False,auth_wording,False,False,False,0,0,0,False,False,anersc.com,,332,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://anersc.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
44,casineon231.com,https://casineon231.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Computer Age Management Services Ltd. (CAMS),camsonline.com,0.8656,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,casineon231.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://casineon231.com/,,,Low,59.0174,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
45,axisoneunion.digital,https://axisoneunion.digital,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Airtel,airtel.in,0.5833,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,axisoneunion.digital,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://axisoneunion.digital/,,,Low,0.0,True,True,False,,network_corroboration,,,
46,http://onlinetoolssarvice.store,http://onlinetoolssarvice.store,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,onlinetoolssarvice.store,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,http://onlinetoolssarvice.store/,,,Low,59.0909,True,True,False,,score_threshold|weak_direct_evidence|network_corroboration,,,
47,https://homeile.com,https://homeile.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.854,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homeile.com,,0,True,lexical_hit,True,True,True,,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://homeile.com/"", waiting until ""commit""",,,,Low,0.0,False,False,False,,failed_fetch_strict_lexical_suspected,,fetch_timeout_or_fetch_failed,hashing_shortlist
48,https://parilya.com,https://parilya.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,parivahan sewa,parivahan.gov.in,0.854,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,parilya.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://parilya.com/lander,,,Low,45.7483,True,True,False,,weak_direct_evidence|network_corroboration,,,
49,https://kikatech.shop,https://kikatech.shop,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Kfintech,kfintech.com,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,kikatech.shop,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://kikatech.shop/lander,,,Low,45.5357,True,True,False,,weak_direct_evidence|network_corroboration,,,
50,https://homelandpublishing.com,https://homelandpublishing.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,0,False,False,homelandmagazine.com,,0,True,lexical_hit,True,True,True,,accepted,fetched,available,,,https://homelandmagazine.com/,,,Low,37.1429,True,True,False,,weak_direct_evidence|network_corroboration,,,
51,https://rebats.com,https://rebats.com,PS-02_AIGR-S66270_NCIIPC_06_03_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.6667,False,False,False,True,0,0,0,6,6,False,js_redirect,False,False,False,0,0,0,False,False,rebats.com,,114,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://rebats.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
