input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
12,rebuydigital.com,https://rebuydigital.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.775,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,rebuydigital.com,img1.wsimg.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://rebuydigital.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
13,ednuxxck.sa.com,https://ednuxxck.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Health Authority (NHA),abdm.gov.in,0.6111,False,False,False,True,8,0,0,4,12,False,meta_brand_match|final_domain_changed,False,False,False,1,1,dunris.za.com,dunris.za.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://dunris.za.com/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
14,vccpcareers.com,https://vccpcareers.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Coal India,coalindiatenders.nic.in,0.6402,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,resolver_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
15,idol.pink,https://idol.pink,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Indian Oil Corporation Limited (IOCL),iocl.com,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,idol.pink,,0,True,lexical_hit,True,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
16,brissylife.com,https://brissylife.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,State Bank of India (SBI),sbilife.co.in,0.8524,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,brissylife.com,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://brissylife-com.l.ink/,,,Low,36.5306,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
17,duedates.sa.com,https://duedates.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,State Bank of India (SBI),sbi.co.in,0.6111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://duedates.sa.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
18,ciic.uno,https://ciic.uno,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,ICICI Bank,icici.bank.in,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ciic.uno,,0,True,lexical_hit,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://ciic.uno/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
19,cloudtolink.com,https://cloudtolink.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.8909,False,False,False,True,28,0,6,0,34,False,title_brand_match|body_brand_match|suspicious_hosting_provider,False,False,False,1,0,cloudtolink.com,,787,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudtolink.com,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
20,homenestai.live,https://homenestai.live,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.867,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homenestai.live,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://homenestai.live/,,,Low,46.4456,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
21,guide-ai.ru,https://guide-ai.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.875,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,guide-ai.ru,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://guide-ai.ru/,,,Low,59.6591,True,True,False,,score_threshold,,,
22,aidmini.com,https://aidmini.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,All India Institute of Medical Sciences (AIIMS),aiims.edu,0.7657,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
23,qcloudxyz.top,https://qcloudxyz.top,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8519,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
24,netxpend.net,https://netxpend.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Punjab National Bank (PNB),netpnb.com,0.8736,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,netxpend.net,,0,True,lexical_hit,True,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
25,izstr0.makeup,https://izstr0.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Axis Bank,axis.bank.in,0.6111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
26,cloudphotos.online,https://cloudphotos.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8909,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,cloudphotos.online,,5471,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudphotos.online,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
27,saac.one,https://saac.one,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.6667,False,False,False,True,8,4,0,0,12,False,meta_brand_match|auth_wording,False,False,False,1,1,saac.one,qtrypzzcjebvfcihiynt.supabase.co,6432,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://saac.one/login,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
28,incomeinsider.tv,https://incomeinsider.tv,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Income Tax Department,incometaxindia.gov.in,0.8767,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,incomeinsider.tv,,0,True,lexical_hit,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://incomeinsider.tv/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
29,ec1yiu.makeup,https://ec1yiu.makeup,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ec1yiu.makeup,,0,True,lexical_hit,True,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
30,abjadman.com,https://abjadman.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Health Authority (NHA),abdm.gov.in,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,abjadman.com,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
31,cloudcost.store,https://cloudcost.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.9111,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://cloudcost.store/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
32,cloudc22.cfd,https://cloudc22.cfd,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.925,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
33,goum.sa.com,https://goum.sa.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,State Bank of India (SBI),sbi.co.in,0.6111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
34,nrsu.pro,https://nrsu.pro,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Canara Bank,canarahsbclife.com,0.6548,False,False,False,True,0,0,0,0,0,False,stage1_fetch_failed,False,False,False,0,0,,,0,True,route_to_dns_after_stage1_failure,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_TIMED_OUT at https://nrsu.pro/ | Call log: - navigating to ""https://nrsu.pro/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
35,cloudfxe.com,https://cloudfxe.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.925,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,,,0,False,,False,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
36,sbic.online,https://sbic.online,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,State Bank of India (SBI),sbi.co.in,0.9417,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbic.online,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://sbic.online/,,,Low,40.3571,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
37,cloudsonoai.com,https://cloudsonoai.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8909,False,False,False,True,0,0,0,4,4,False,final_domain_changed,False,False,False,0,1,cloudsono.ai,,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudsono.ai/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
38,airparcel.xyz,https://airparcel.xyz,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Airtel,airtel.in,0.8574,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airparcel.xyz,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://airparcel.xyz/,,,Low,45.9325,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
39,abdlzldmer.cc,https://abdlzldmer.cc,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Health Authority (NHA),abdm.gov.in,0.86,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,abdlzldmer.cc,,0,True,lexical_hit,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://abdlzldmer.cc/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
40,indusinspection360.co.uk,https://indusinspection360.co.uk,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,IndusInd Bank,indusind.bank.in,0.8528,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,indusinspection360.co.uk,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://indusinspection360.co.uk/,,,Low,58.1439,True,True,False,,score_threshold,,,
41,https://cloudvpna.ink,https://cloudvpna.ink,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.9111,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,cloudvpna.ink,,0,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudvpna.ink,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
42,5g.net.ru,https://5g.net.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Airtel,airtel.in,0.5,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,5g.net.ru,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://5g.net.ru/,,,Low,0.0,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
43,https://air38.net,https://air38.net,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Airtel,airtel.in,0.8756,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,air38.net,,0,True,lexical_hit,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,TimeoutError,,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
44,cloudavaiation.in,https://cloudavaiation.in,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.8714,False,False,False,True,8,4,0,0,12,False,meta_brand_match|auth_wording,False,False,False,1,0,cloudavaiation.in,cloudavaiation.in,1890,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudavaiation.in,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
45,https://cloudbridge.systems,https://cloudbridge.systems,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8909,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,0,cloudbridge.systems,img1.wsimg.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudbridge.systems,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
46,industrialink.store,https://industrialink.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,IndusInd Bank,indusind.bank.in,0.8827,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,industrialink.store,,0,True,lexical_hit,True,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
47,https://cloudexa.sbs,https://cloudexa.sbs,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Punjab National Bank (PNB),netpnb.com,0.925,False,False,False,True,4,4,0,6,14,False,body_brand_match|auth_wording|js_redirect,False,False,False,1,0,cloudexa.sbs,assets.zyrosite.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudexa.sbs,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
48,https://parkia.app,https://parkia.app,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,parivahan sewa,parivahan.gov.in,0.8574,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,parkia.app,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://parkia.app/,,,Low,45.9325,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
49,https://seinmedia.com,https://seinmedia.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,BSE Ltd.,bseindia.com,0.8843,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,seinmedia.com,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://seinmedia.com/,,,Low,47.371,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
50,https://online-melbet.cyou,https://online-melbet.cyou,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8632,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,online-melbet.cyou,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://online-melbet.cyou/,,,Low,46.2454,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
51,http://cloudmigrate.store,http://cloudmigrate.store,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),cloud.gov.in,0.8833,False,False,False,True,0,0,0,0,0,False,,False,False,False,0,1,cloudmigrate.store,cloudmigrate.store,685,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://cloudmigrate.store/,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
52,https://clousten.com,https://clousten.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.86,False,False,False,True,8,4,0,0,12,False,body_brand_match|favicon_brand_match|auth_wording,False,False,False,1,0,clousten.com,clousten.com,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://clousten.com,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
53,http://cloud-aion.us,http://cloud-aion.us,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,National Informatics Centre (NIC),accounts.mgovcloud.in,0.9,False,False,False,True,4,0,0,4,8,False,favicon_brand_match|final_domain_changed,False,False,False,1,1,aion.xyz,aion.xyz,32768,False,stage1_low_suspicion,False,False,False,skipped,skipped,fetched,not_attempted,,,https://aion.xyz,,,,0.0,False,False,False,,,stage1_low_suspicion,stage1_low_suspicion,stage1_http
54,http://nrs.guru,http://nrs.guru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.7381,False,False,False,True,4,16,0,0,20,False,body_brand_match|form_action_mismatch,False,False,True,1,0,nrs.guru,,2104,False,stage1_suspected_non_escalated,False,False,False,skipped,skipped,fetched,not_attempted,,,http://nrs.guru,,,,0.0,False,False,False,,,stage1_suspected_non_escalated,stage1_suspected_non_escalated,stage1_http
55,https://homelandpeptides.com,https://homelandpeptides.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.8778,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,homelandpeptides.com,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://homelandpeptides.com/,,,Low,47.0238,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
56,https://hoploans.com,https://hoploans.com,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,State Bank of India (SBI),homeloans.sbi,0.9074,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,hoploans.com,,0,True,lexical_hit,True,True,True,resolved,accepted,parked,not_attempted,,,https://forsale.ddot.in/hoploans.com?drefid=2071,GenericParking,generic_parking_text_signals,Low,0.0,False,False,False,,,parking_or_placeholder_excluded,parking_or_placeholder_excluded,hashing_shortlist
57,ecqis.co,https://ecqis.co,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Election Commision of India (ECI),eci.gov.in,0.8933,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,ecqis.co,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://107.149.110.92:25005/tzjhl.zg,,,Low,60.9091,True,True,False,,score_threshold,,,
58,https://carshlife.ru,https://carshlife.ru,PS-02_AIGR-S66270_NCIIPC_24_02_2026.xlsx,Canara Bank,canarahsbclife.com,0.8751,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,carshlife.ru,,0,True,lexical_hit,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,TimeoutError,,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
