input_position,input_url,normalized_url,source_workbook,best_entity,best_matching_domain,lexical_score,lexical_hit,strict_lexical_hit,lexical_score_pass,fallback_rank_only,brand_score,credential_score,infra_score,evasion_score,total_stage1_score,hard_trigger_hit,stage1_reasons,page_has_password_field,page_has_login_form,form_action_mismatch,csc_mention_count,redirect_count,final_domain,favicon_domain,html_bytes_read,escalate_to_hashing,escalate_reason,deep_analysis_candidate,deep_analysis_dns_accepted,deep_analysis_attempted,dns_status,dns_decision,fetch_status,visual_status,fetch_error_type,fetch_error_detail,final_landing_url,parking_provider,parking_reason,confidence_band,best_score,admitted,admitted_to_holdout,kept_for_review_only,review_only_reason,survival_path,drop_path,reason,exclusion_stage
120,pnb-netbanking.net,https://pnb-netbanking.net,urls.xlsx|123456.xlsx,Punjab National Bank (PNB),pnb.bank.in,0.8167,True,True,False,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnb-netbanking.net,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
121,pnblndia.bank.in,https://pnblndia.bank.in,urls.xlsx|123456.xlsx,Punjab National Bank (PNB),pnbindia.in,0.9083,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnblndia.bank.in,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
124,pnbindia-services.com,https://pnbindia-services.com,urls.xlsx|123456.xlsx,Punjab National Bank (PNB),pnbindia.in,0.8941,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,pnbindia-services.com,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
164,5500betsk.com,https://5500betsk.com,urls.xlsx|123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.1667,False,False,False,True,16,12,0,0,28,True,meta_brand_match|body_brand_match|favicon_brand_match|login_form|auth_wording|hard_trigger,False,True,False,1,0,5500betsk.com,5500betsk.com,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://5500betsk.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
224,airtel-merchants.club,https://airtel-merchants.club,urls.xlsx|AIGR-S66270_Ground_Truth.xlsx|123456.xlsx,Airtel,airtelpayments.bank.in,0.9048,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtel-merchants.club,,0,True,lexical_hit,True,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
225,airtele.xyz,https://airtele.xyz,urls.xlsx|AIGR-S66270_Ground_Truth.xlsx|123456.xlsx,Airtel,airtel.in,0.9714,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtele.xyz,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
226,paarivahan.com,https://paarivahan.com,urls.xlsx|AIGR-S66270_Ground_Truth.xlsx|123456.xlsx,parivahan sewa,parivahan.gov.in,0.9474,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,paarivahan.com,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
227,airtell.ai,https://airtell.ai,urls.xlsx|AIGR-S66270_Ground_Truth.xlsx|123456.xlsx,Airtel,airtel.in,0.9714,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,airtell.ai,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_transient_browser_error,Page.content: Unable to retrieve content because the page is navigating and changing the content.,,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
228,axisupi.com,https://axisupi.com,urls.xlsx|AIGR-S66270_Ground_Truth.xlsx|123456.xlsx,Axis Bank,axis.bank.in,0.9143,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,axisupi.com,,0,True,lexical_hit,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://axisupi.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
229,uidaiaadhardownload.com,https://uidaiaadhardownload.com,urls.xlsx|AIGR-S66270_Ground_Truth.xlsx|123456.xlsx,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,0.8526,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,uidaiaadhardownload.com,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://uidaiaadhardownload.com/,,,Low,58.134,True,True,False,,score_threshold,,,
230,sbireward.com,https://sbireward.com,urls.xlsx|AIGR-S66270_Ground_Truth.xlsx|123456.xlsx,State Bank of India (SBI),sbicard.com,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbireward.com,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
311,sdindia.com,https://sdindia.com,123456.xlsx,BSE Ltd.,bseindia.com,0.869,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sdindia.com,,0,True,lexical_hit,True,True,True,resolved,accepted,timeout,not_attempted,navigation_timeout,"Page.goto: Timeout 15000ms exceeded. | Call log: - navigating to ""https://sdindia.com/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
988,elegalopinion.com,https://elegalopinion.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.4701,False,False,False,True,28,18,6,0,52,True,title_brand_match|body_brand_match|form_action_mismatch|multi_input_form|suspicious_hosting_provider|hard_trigger,False,False,True,2,0,elegalopinion.com,,16746,True,hard_trigger_hit|brand_credential_combo,True,True,True,resolved,accepted,fetched,available,,,https://elegalopinion.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
1037,vrbit.org,https://vrbit.org,123456.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.8667,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,vrbit.org,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://vrbit.org/,,,Low,46.4286,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
1052,vellfirealphardspecialist.com,https://vellfirealphardspecialist.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.5822,False,False,False,True,20,36,6,0,62,True,meta_brand_match|favicon_brand_match|redirect_brand_match|final_domain_brand_match|password_field|login_form|auth_wording|submit_auth_wording|multi_input_form|suspicious_hosting_provider|hard_trigger,True,True,False,1,0,vellfirealphardspecialist.com,vellfirealphardspecialist.com,10355,True,hard_trigger_hit|stage1_score_threshold|brand_credential_combo,True,True,True,resolved,accepted,fetched,available,,,https://vellfirealphardspecialist.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
1136,sluttylust.com,https://sluttylust.com,123456.xlsx,Reserve Bank of India (RBI),rbi.org.in,0.0,False,False,False,True,36,12,0,0,48,True,title_brand_match|meta_brand_match|body_brand_match|login_form|auth_wording|hard_trigger,False,True,False,1,0,sluttylust.com,sluttylust.com,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://sluttylust.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
1832,locksmithsstockton.com,https://locksmithsstockton.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.5926,False,False,False,True,12,14,6,0,32,True,meta_brand_match|body_brand_match|login_form|auth_wording|multi_input_form|suspicious_hosting_provider|hard_trigger,False,True,False,1,0,locksmithsstockton.com,locksmithsstockton.com,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://locksmithsstockton.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
2324,tixcasa.com,https://tixcasa.com,123456.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.5714,False,False,False,True,16,12,0,0,28,True,body_brand_match|favicon_brand_match|redirect_brand_match|final_domain_brand_match|login_form|auth_wording|hard_trigger,False,True,False,1,1,www.tixcasa.com,www.tixcasa.com,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://www.tixcasa.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
2367,locksmithranchomurieta.com,https://locksmithranchomurieta.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.5859,False,False,False,True,12,12,6,0,30,True,meta_brand_match|body_brand_match|login_form|auth_wording|suspicious_hosting_provider|hard_trigger,False,True,False,1,0,locksmithranchomurieta.com,locksmithranchomurieta.com,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://locksmithranchomurieta.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
2514,onlinedentist24.com,https://onlinedentist24.com,123456.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8594,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinedentist24.com,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_transient_browser_error,Page.content: Unable to retrieve content because the page is navigating and changing the content.,,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
3014,kint.eus,https://kint.eus,123456.xlsx,Kfintech,kfintech.com,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kint.eus,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched_visual_missing,missing,screenshot_timeout,Page.screenshot: Timeout 6000ms exceeded. | Call log: - taking page screenshot | - disabled all CSS animations | - waiting for fonts to load...,https://www.kint.eus/es/inicio,,,Low,45.5357,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
3261,ngmi.co.uk,https://ngmi.co.uk,123456.xlsx,Indian Space Research Organisation (ISRO),indiascienceandtechnology.gov.in,0.36,False,False,False,True,12,14,6,0,32,True,meta_brand_match|body_brand_match|login_form|auth_wording|multi_input_form|suspicious_hosting_provider|hard_trigger,False,True,False,1,0,ngmi.co.uk,ngmi.co.uk,11634,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://ngmi.co.uk/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
3294,locksmitheastfoothills.com,https://locksmitheastfoothills.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.601,False,False,False,True,12,12,6,0,30,True,meta_brand_match|body_brand_match|login_form|auth_wording|suspicious_hosting_provider|hard_trigger,False,True,False,1,0,locksmitheastfoothills.com,locksmitheastfoothills.com,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://locksmitheastfoothills.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
3513,bunnyegg.shop,https://bunnyegg.shop,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.1818,False,False,False,True,28,12,0,0,40,True,title_brand_match|body_brand_match|login_form|auth_wording|hard_trigger,False,True,False,1,0,bunnyegg.shop,bunnyegg.shop,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://bunnyegg.shop/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
3851,trendmine.com,https://trendmine.com,123456.xlsx,IndusInd Bank,indusind.bank.in,0.6481,False,False,False,True,12,12,0,8,32,True,meta_brand_match|body_brand_match|login_form|auth_wording|iframe_present|final_domain_changed|hard_trigger,False,True,False,1,1,www.hugedomains.com,,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,parked,not_attempted,,,https://www.hugedomains.com/domain_profile.cfm?d=trendmine.com,HugeDomains,provider_host_redirect,Low,0.0,False,False,False,,,parking_or_placeholder_excluded,parking_or_placeholder_excluded,hashing_shortlist
3910,sbibi.net,https://sbibi.net,123456.xlsx,State Bank of India (SBI),sbi.co.in,0.9067,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,sbibi.net,,0,True,lexical_hit,True,True,True,resolved,accepted,failed,not_attempted,navigation_error,"Page.goto: net::ERR_CONNECTION_REFUSED at https://sbibi.net/ | Call log: - navigating to ""https://sbibi.net/"", waiting until ""domcontentloaded""",,,,Low,0.0,False,False,False,,,fetch_timeout_or_fetch_failed,fetch_timeout_or_fetch_failed,hashing_shortlist
4101,onlinehafizlik.com,https://onlinehafizlik.com,123456.xlsx,State Bank of India (SBI),corp.onlinesbi.sbi,0.8556,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,onlinehafizlik.com,,0,True,lexical_hit,True,False,False,no_records,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
4481,namelikho.com,https://namelikho.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.6296,False,False,False,True,16,30,0,0,46,True,meta_brand_match|body_brand_match|favicon_brand_match|login_form|auth_wording|form_action_mismatch|multi_input_form|hard_trigger,False,True,True,1,0,namelikho.com,namelikho.com,32768,True,hard_trigger_hit,True,True,True,resolved,accepted,fetched,available,,,https://namelikho.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
4696,paraka.com,https://paraka.com,123456.xlsx,parivahan sewa,parivahan.gov.in,0.8574,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,paraka.com,,0,True,lexical_hit,True,False,False,resolver_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
4796,exoskeletals.com,https://exoskeletals.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.4722,False,False,False,True,36,28,3,0,67,True,title_brand_match|meta_brand_match|body_brand_match|login_form|auth_wording|form_action_mismatch|suspicious_certificate|hard_trigger,False,True,True,1,0,exoskeletals.com,,14774,True,hard_trigger_hit|stage1_score_threshold|brand_credential_combo,True,True,True,resolved,accepted,fetched,available,,,https://exoskeletals.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
4982,industrialdesignasia.com,https://industrialdesignasia.com,123456.xlsx,IndusInd Bank,indusind.bank.in,0.855,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,industrialdesignasia.com,,0,True,lexical_hit,True,False,False,dns_error,rejected,,not_attempted,,,,,,,0.0,False,False,False,,,dns_rejected,dns_rejected,dns_gate
5157,kfinsaat.com.tr,https://kfinsaat.com.tr,123456.xlsx,Kfintech,kfintech.com,0.85,True,True,True,False,0,0,0,0,0,False,lexical_hit,False,False,False,0,0,kfinsaat.com.tr,,0,True,lexical_hit,True,True,True,resolved,accepted,fetched,available,,,https://kfinsaat.com.tr/,,,Low,45.5357,False,False,True,strict_lexical_below_holdout_threshold,strict_lexical_below_holdout_threshold,,strict_lexical_below_holdout_threshold,hashing_shortlist
5206,locksmithlapresa.com,https://locksmithlapresa.com,123456.xlsx,Election Commision of India (ECI),eci.gov.in,0.5972,False,False,False,True,48,14,6,0,68,True,title_brand_match|meta_brand_match|body_brand_match|favicon_brand_match|redirect_brand_match|final_domain_brand_match|login_form|auth_wording|multi_input_form|suspicious_hosting_provider|hard_trigger,False,True,False,1,0,locksmithlapresa.com,locksmithlapresa.com,32768,True,hard_trigger_hit|stage1_score_threshold,True,True,True,resolved,accepted,fetched,available,,,https://locksmithlapresa.com/,,,Low,0.0,False,False,False,,,not_admitted_after_lexical_and_hash_checks,not_admitted_after_lexical_and_hash_checks,hashing_shortlist
