Application_ID,Source of detection,Identified Phishing/Suspected Domain Name,Corresponding CSE Domain Name,Critical Sector Entity Name,Phishing/Suspected Domains (i.e. Class Label),Domain Registration Date,Registrar Name,Registrant Name or Registrant Organisation,Registrant Country,Name Servers,Hosting IP,Hosting ISP,Hosting Country,DNS Records (if any),Evidence file name,Date of detection (DD-MM-YYYY),Time of detection (HH-MM-SS),Date of Post (If detection is from Source: social media),Remarks
ISS_NLP,Unknown,https://cadoonlinevn.org,camsonline.com,Computer Age Management Services Ltd. (CAMS),Suspected,2023-02-07T03:08:51.42Z,"NameSilo, LLC",NA,NA,lochlan.ns.cloudflare.com;martha.ns.cloudflare.com,104.21.91.236,CLOUDFLARENET,NA,A:104.21.91.236;A:172.67.181.234;NS:martha.ns.cloudflare.com.;NS:lochlan.ns.cloudflare.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://axismediaindia.com,axismaxlife.com,Axis Bank,Suspected,2008-04-05T18:44:18Z,"NameSilo, LLC",NA,NA,NS1.SERVERBYT.IN;NS2.SERVERBYT.IN;NS3.SERVERBYT.IN;NS4.SERVERBYT.IN,185.151.30.222,20i Limited,GB,A:185.151.30.222;NS:ns3.serverbyt.in.;NS:ns4.serverbyt.in.;NS:ns1.serverbyt.in.;NS:ns2.serverbyt.in.;MX:10 mx.stackmail.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Unknown,https://kaiztech.net,kfintech.com,Kfintech,Suspected,2020-02-29T01:57:11Z,"NameCheap, Inc.",NA,NA,NS1.KAIZTECH.NET;NS2.KAIZTECH.NET,146.71.80.162,SHOCK-1,US,A:146.71.80.162;NS:ns1.shockhosting.com.;NS:ns2.shockhosting.com.;MX:0 kaiztech.net.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://axisupi.com,axis.bank.in,Axis Bank,Suspected,2026-02-22T04:03:53Z,"NameCheap, Inc.",NA,NA,DNS1.REGISTRAR-SERVERS.COM;DNS2.REGISTRAR-SERVERS.COM,162.255.119.13,NAMECHEAP-NET,US,A:162.255.119.13;NS:dns1.registrar-servers.com.;NS:dns2.registrar-servers.com.;MX:20 mx2.zoho.in.;MX:10 mx.zoho.in.;MX:50 mx3.zoho.in.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Telecom,https://myvirtual.institute,myvi.in,Vodafone Idea (VI),Suspected,2021-10-10T17:34:10.832Z,"HOSTINGER operations, UAB",NA,NA,nina.ns.cloudflare.com;robert.ns.cloudflare.com,172.67.132.3,CLOUDFLARENET,NA,A:172.67.132.3;A:104.21.4.110;NS:nina.ns.cloudflare.com.;NS:robert.ns.cloudflare.com.;MX:5 mx1.hostinger.com.;MX:10 mx2.hostinger.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://hw-ai-cloud.top,cloud.gov.in,National Informatics Centre (NIC),Suspected,NA,NA,NA,NA,NA,47.116.126.176,"Hangzhou Alibaba Advertising Co.,Ltd.",CN,A:47.116.126.176;NS:dns10.hichina.com.;NS:dns9.hichina.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://sebi.exchange,sbi.co.in,State Bank of India (SBI),Suspected,2026-01-17T04:35:31.178Z,"NameCheap, Inc.",NA,NA,dns1.registrar-servers.com;dns2.registrar-servers.com,75.2.60.5,AMAZON-02,US,A:75.2.60.5;NS:dns2.registrar-servers.com.;NS:dns1.registrar-servers.com.;MX:10 eforward1.registrar-servers.com.;MX:15 eforward4.registrar-servers.com.;MX:10 eforward3.registrar-servers.com.;MX:20 eforward5.registrar-servers.com.;MX:10 eforward2.registrar-servers.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Telecom,https://myvirtualmoh.com,myvi.in,Vodafone Idea (VI),Suspected,2024-02-28T01:53:12Z,IONOS SE,NA,NA,NS1019.UI-DNS.BIZ;NS1026.UI-DNS.DE;NS1055.UI-DNS.COM;NS1112.UI-DNS.ORG,217.160.0.92,IONOS SE,DE,A:217.160.0.92;NS:ns1019.ui-dns.biz.;NS:ns1112.ui-dns.org.;NS:ns1026.ui-dns.de.;NS:ns1055.ui-dns.com.;MX:10 mx00.ionos.co.uk.;MX:10 mx01.ionos.co.uk.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://marianlt.com,kavach.mail.gov.in,National Informatics Centre (NIC),Suspected,2026-02-10T20:09:34Z,"NameSilo, LLC",NA,NA,NS12.BANAHOSTING.COM;NS13.BANAHOSTING.COM,50.31.174.38,SERVERCENTRAL,US,A:50.31.174.38;NS:ns12.banahosting.com.;NS:ns13.banahosting.com.;MX:0 marianlt.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://cloudsmart1t.com,cloud.gov.in,National Informatics Centre (NIC),Suspected,2022-02-28T01:30:05Z,IONOS SE,NA,NA,NS1040.UI-DNS.DE;NS1062.UI-DNS.BIZ;NS1079.UI-DNS.COM;NS1114.UI-DNS.ORG,74.208.236.180,IONOS SE,US,A:74.208.236.180;NS:ns1062.ui-dns.biz.;NS:ns1079.ui-dns.com.;NS:ns1114.ui-dns.org.;NS:ns1040.ui-dns.de.;MX:10 mx01.ionos.com.;MX:10 mx00.ionos.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://desilife.travel,sbilife.co.in,State Bank of India (SBI),Suspected,2024-02-24T19:22:01.377Z,"HOSTINGER operations, UAB",NA,NA,jon.quicns.cloud;kevin.quicns.org,65.20.76.133,AS-VULTR,IN,A:65.20.76.133;NS:jon.quicns.cloud.;NS:kevin.quicns.org.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://cloudology.us,cloud.gov.in,National Informatics Centre (NIC),Suspected,2021-02-26 21:27:11+00:00,"GoDaddy.com, LLC",Gregory Leonardo,NA,ns52.domaincontrol.com;ns51.domaincontrol.com,15.197.148.33,AMAZON-02,US,A:15.197.148.33;A:3.33.130.190;NS:ns51.domaincontrol.com.;NS:ns52.domaincontrol.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://mailfry.com,kavach.mail.gov.in,National Informatics Centre (NIC),Suspected,2009-02-22T08:29:40Z,"NameSilo, LLC",NA,NA,NS1-COLONEL.VIVAWEBHOST.COM;NS2-COLONEL.VIVAWEBHOST.COM,100.99.99.99,NA,NA,A:100.99.99.99;NS:ns1-colonel.vivawebhost.com.;NS:ns2-colonel.vivawebhost.com.;MX:0 mailfry.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://axisofenglish.com,axismf.com,Axis Bank,Suspected,2026-02-28T14:24:01Z,Squarespace Domains II LLC,NA,NA,NS-CLOUD-B1.GOOGLEDOMAINS.COM;NS-CLOUD-B2.GOOGLEDOMAINS.COM;NS-CLOUD-B3.GOOGLEDOMAINS.COM;NS-CLOUD-B4.GOOGLEDOMAINS.COM,198.185.159.145,SQUARESPACE,US,A:198.185.159.145;A:198.49.23.145;A:198.185.159.144;A:198.49.23.144;NS:ns-cloud-b1.googledomains.com.;NS:ns-cloud-b3.googledomains.com.;NS:ns-cloud-b2.googledomains.com.;NS:ns-cloud-b4.googledomains.com.;MX:1 smtp.google.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://cloudburt.com,cloud.gov.in,National Informatics Centre (NIC),Suspected,2017-06-07T13:13:50Z,"Amazon Registrar, Inc.",NA,NA,CLAY.NS.CLOUDFLARE.COM;LAILA.NS.CLOUDFLARE.COM,77.97.212.177,Virgin Media,GB,A:77.97.212.177;NS:laila.ns.cloudflare.com.;NS:clay.ns.cloudflare.com.;MX:10 mxext2.mailbox.org.;MX:10 mxext1.mailbox.org.;MX:20 mxext3.mailbox.org.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Banking/Financial,https://apis.bot,axis.bank.in,Axis Bank,Suspected,2026-02-28T19:21:36.669Z,Porkbun LLC,NA,NA,maceio.ns.porkbun.com;curitiba.ns.porkbun.com;salvador.ns.porkbun.com;fortaleza.ns.porkbun.com,44.227.76.166,AMAZON-02,US,A:44.227.65.245;A:44.227.76.166;NS:fortaleza.ns.porkbun.com.;NS:salvador.ns.porkbun.com.;NS:curitiba.ns.porkbun.com.;NS:maceio.ns.porkbun.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://cloudaether.com,cloud.gov.in,National Informatics Centre (NIC),Suspected,2026-02-28T13:35:18Z,Dynadot Inc,NA,NA,NS1.DYNA-NS.NET;NS2.DYNA-NS.NET,185.53.179.128,Team Internet AG,DE,A:185.53.179.128;NS:ns2.dyna-ns.net.;NS:ns1.dyna-ns.net.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://cloud-adsprint.click,cloud.gov.in,National Informatics Centre (NIC),Suspected,2025-02-28T16:44:53.278Z,NAMECHEAP,NA,NA,dns101.registrar-servers.com;dns102.registrar-servers.com,172.234.24.211,Akamai Connected Cloud,US,A:172.234.24.211;A:172.239.57.117;NS:dns101.registrar-servers.com.;NS:dns102.registrar-servers.com.;MX:10 mx.plingest.com.,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
ISS_NLP,Government,https://cloudislandboy.com,cloud.gov.in,National Informatics Centre (NIC),Suspected,2017-03-30T19:18:36Z,"GoDaddy Corporate Domains, LLC",NA,NA,NS03.GCD-DNS.COM;NS04.GCD-DNS.COM,75.2.103.146,AMAZON-02,US,A:75.2.103.146;A:99.83.188.150;NS:ns03.gcd-dns.com.;NS:ns04.gcd-dns.com.;MX:0 .,NA,03-04-2026,17:12:21,NA,weak_or_single_signal_match; NA values are due to privacy issues.
