url,shortlisted_cse,shortlisted_domain,fetch_status,brand_model_top1,brand_model_confidence,domain_model_top1,domain_model_confidence,model_brand_agrees_with_shortlist,model_domain_agrees_with_shortlist,model_feature_status,model_input_error
https://bankofdigitaldollar.com,Bank of Baroda,bankofbaroda.bank.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudy96th.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudhack.cloud,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axishkg.com,Axis Bank,axis.bank.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mpsconline.com,Computer Age Management Services Ltd. (CAMS),camsonline.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://parixitsanghani.com,parivahan sewa,parivahan.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailoasis2.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homeloanscore.com,State Bank of India (SBI),homeloans.sbi,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://maninalto.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homebuildersofnc.com,State Bank of India (SBI),homeloans.sbi,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://clouduniversal.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://macnica-cloud.net,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudcarevoip.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://modrails.org,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloud.house,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://indusnov.com,IndusInd Bank,indusind.bank.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cadoonlinevn.org,Computer Age Management Services Ltd. (CAMS),camsonline.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axismediaindia.com,Axis Bank,axismaxlife.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://kaiztech.net,Kfintech,kfintech.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axisupi.com,Axis Bank,axis.bank.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myvirtual.institute,Vodafone Idea (VI),myvi.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://hw-ai-cloud.top,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://sebi.exchange,State Bank of India (SBI),sbi.co.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myvirtualmoh.com,Vodafone Idea (VI),myvi.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://marianlt.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudsmart1t.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://desilife.travel,State Bank of India (SBI),sbilife.co.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudology.us,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailfry.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axisofenglish.com,Axis Bank,axismf.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudburt.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://apis.bot,Axis Bank,axis.bank.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudaether.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloud-adsprint.click,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudislandboy.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://vsgs.org,Indian Space Research Organisation (ISRO),vssc.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailbreach.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailsurparse.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://sbibi.net,State Bank of India (SBI),sbi.co.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://magicola.xyz,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudnineglow.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://aimcps.com,All India Institute of Medical Sciences (AIIMS),aiims.edu,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://portal-inter-room.com,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axiscalibration.com,Axis Bank,axismaxlife.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mabi.link,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://canariasbarato.com,Canara Bank,canarabank.bank.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axisemberhq.com,Axis Bank,axismf.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://rbdmis.com,Reserve Bank of India (RBI),rbi.org.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://clamoutdoor.net,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://jioskec.com,Jio,jio.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudmta.pl,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://uidaiaadhardownload.com,"Unique Identification Authority of India (UIDAI)
",uidai.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://airtell.ai,Airtel,airtel.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myvisionlaunch.com,Vodafone Idea (VI),myvi.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://ratel.world,Airtel,airtel.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://net.weber,Punjab National Bank (PNB),netpnb.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://manilast.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mycarvin.com,Vodafone Idea (VI),myvi.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myve.ai,Vodafone Idea (VI),myvi.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://kitchen.stream,Kfintech,kfintech.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailai.live,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailsynk.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://ccecloud.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cnscloud.net,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailreviveleads.site,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://nizci.com,National Informatics Centre (NIC),nic.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://chia-cloud.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://baxi559.com,Axis Bank,axis.bank.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://indusweb.com,IndusInd Bank,indusind.bank.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://ieo1.com,Indian Oil Corporation Limited (IOCL),iocl.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://parkana.com,parivahan sewa,parivahan.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://kpn88.icu,Punjab National Bank (PNB),pnb.bank.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudpayai.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mylotview.com,Vodafone Idea (VI),myvi.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://clouduniq.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axis-mechanical.com,Axis Bank,axismaxlife.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudlandpools.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailboxmeds.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloud4n6ctfacademy.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://seplindia.com,BSE Ltd.,bseindia.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axisholdingpr.com,Axis Bank,axismaxlife.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://incomelingo.com,Income Tax Department,incometaxindia.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://nhomag.com,National Health Authority (NHA),nha.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homovalens.org,State Bank of India (SBI),homeloans.sbi,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://verizon-voice-mail.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloud-db.net,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudcorrector.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://casaromaonline.com,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homesincoralridge.com,State Bank of India (SBI),sbicard.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudvshop.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axsms.com,Axis Bank,axismf.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mainelylv.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://aristogel.com,Airtel,airtel.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudsoftit.com,National Informatics Centre (NIC),cloud.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://canalplus-caraibes.com,Canara Bank,canararobeco.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://icicibank.net/login,ICICI Bank,icici.bank.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://maidello.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://banotaa.com,Bank of Baroda,bankofbaroda.bank.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://xcloudit.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homeovista.lat,State Bank of India (SBI),homeloans.sbi,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudwebselect.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://tcmonline.in,Computer Age Management Services Ltd. (CAMS),camsonline.com,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://indesd.com,IndusInd Bank,indusind.bank.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudpayrollai.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailingbuds.com,National Informatics Centre (NIC),kavach.mail.gov.in,timeout,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://maillotcycling.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://aibism.com,All India Institute of Medical Sciences (AIIMS),aiims.edu,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://ohfintech.com,Kfintech,kfintech.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homeweston.com,State Bank of India (SBI),homeloans.sbi,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://kit-mail.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://rbide.com,Reserve Bank of India (RBI),rbi.org.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myvisitpass.com,Vodafone Idea (VI),myvi.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://amdm.info,National Health Authority (NHA),abdm.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://nickshaw.net,National Informatics Centre (NIC),nic.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homeleasrrr.com,State Bank of India (SBI),homeloans.sbi,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://niceol.net,National Informatics Centre (NIC),nic.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://nic-co.com,National Informatics Centre (NIC),nic.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homesforsaleminnesota.com,State Bank of India (SBI),homeloans.sbi,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mainzlks.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudsmanship.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://calvionne.com,Computer Age Management Services Ltd. (CAMS),camsonline.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudpique.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://spyailife.com,State Bank of India (SBI),sbilife.co.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://gov-icloud.com,National Informatics Centre (NIC),accounts.mgovcloud.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://bitcoin-retail.com,State Bank of India (SBI),sbisecurities.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://ki-cloud.net,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://grogcloud.com,National Informatics Centre (NIC),accounts.mgovcloud.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://axiquestore.com,Axis Bank,axis.bank.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudbiteam.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://mailschmail.com,National Informatics Centre (NIC),kavach.mail.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://jifork.com,Jio,jio.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://industriallm.com,IndusInd Bank,indusind.bank.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://canarychannel.com,Canara Bank,canarabank.bank.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://homepalas.com,State Bank of India (SBI),homeloans.sbi,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudflaren.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myvintagerealty.com,Vodafone Idea (VI),myvi.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://airtraveltoeurope.com,Airtel,airtel.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myvettime.com,Vodafone Idea (VI),myvi.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://myvirtualsalon.com,Vodafone Idea (VI),myvi.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://pnbalguy.com,Punjab National Bank (PNB),pnb.bank.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://cloudlect.com,National Informatics Centre (NIC),cloud.gov.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://fatca-portal.com,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://portal-zunlong.com,Bharat Sanchar Nigam Limited (BSNL),bsnl.co.in,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://kayinfotech.com,Kfintech,kfintech.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
https://jucior.com,Jio,jio.com,failed,NA,0.0,Unknown,0.0,False,False,feature_error,'SimpleImputer' object has no attribute '_fill_dtype'
