run_id,emitted_at,stage,substage,event_kind,status,worker_id,record_key,stage_elapsed_ms,interval_ms,items_total,items_completed,items_failed,items_skipped,items_pending,queue_depth,inflight,rate_per_sec,avg_latency_ms,max_latency_ms,cpu_percent,process_cpu_percent,rss_mb,ram_percent,used_cpu_cores,available_cpu_cores,bottleneck,message,details_json
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,cb36bfd7d84c0410ba324327dcc780c275e43804,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,20a6669e5537fefe6a334cb661f268c87a24bfea,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,dbcb10bccb1936fa8b41a374df331bf92ccf370c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,0af5277cf14039c49e69f6448bec0bcb93669bfd,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,8f581ff5e2bf4ad4caa2c72c5e21a8f8b470601c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,f37feb9e87c0aa814d1cd6a3b7769169f0e46750,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,f4b778e68e21cc9bb84a69876355503254f44423,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,ca440acdbd567d82a1ec6f81ddfcf8deb37cd93c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,93d48162dc2af85685f2bd707cacbc2bab90d96e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,21f0db940efa4748297619bc023c9f72aec6f50d,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,ece1e3d4db6dfcd930fac86aca3a2979accb8515,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,8853b033ccca1a784b18e4ea033a50c555bd3d48,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,a4ac251cb26341d002ec8cf1e1dae5690fa8fb53,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,e7a6b8fc36e2bbfb518d6102e1f8ab46e1c8d287,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,0272617928ce4c79a806513d48ff2fe5a650d8d6,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,5c4ff54ba1b8104a9daa248440c9fff24b267d3e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,104bd0669c0a122ced4c59fd48aaced1ef443055,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,10175c44a55bc4b6932f2a2281d3dcc49065c086,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,00dc3b27ddb5e52af60d12f2bca98bd58a56c799,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,b8790555bc84da89aaf0466cd71a0a55b8c73378,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,08c9f8bd84ebbf0c2a0cd149036db5fd3e677975,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,383ecb15bcccccd4919c3dc8e7277d7a0a61e6d1,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,a188629dffd3a61eee5552ec792bf7cf8e32b047,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,0fb7d44ab2b5dd2e72760634b4ffdc3270999bc6,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,31ba640f377d09743026d4083fc159bc6449c1d2,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,fffb55444ba20dd84b7f66c340173632cea3d47a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,031fe84f54f8c093c42c4f3308892ffea70e7b82,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,4eeb93becb34beac697cafc111f91197deaf6cce,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,8dc7cac9e9dbb8052e3b1d5c186e137bb7a719a5,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,b0ece7929ed3881500ae982def01296c8ff1bd42,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,37e23a8053516f349e1140163c942773b064c126,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,59282acd50a91050f71b7445b6955e63417e80f0,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,1a7c6f3006dc3db8c8c9848ae00f92aab06896c9,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,edba102dc8ffd2be5ee540b82ba61121985f79fa,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,f825cde033090cff3ec96b96755a58faabd344c1,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,24467e26d9521936ddaa3ff06bae9d9332c4d17f,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,dadfd1d1ab6d4e48a8248ab78115ba6e3db6d330,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,cb56692f2034ea4f64d5a34faad321ca8414c20f,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,aa12b0f7c99aafea6e12f6417d6bae5edbff9626,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,be5e29b727b0e1908d52f59a9d3479dcaf183b28,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,53269ff045d950c298cec4ca4825c466a59803b4,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,e6b5e6a9235d61beb9b55d9e1a8376846e76eda2,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,5cffb1add8acf0b4fdd6233b79f8d6c7aef956de,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,05a2fe16b004e2af84717475f8a5b1d3a4124adb,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,fd00a08e6d273c980f2a63658e9ddb6914521e85,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,3a3b9cd05c22fb2164734ab88dbcce9b116b5831,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,af683ae42630d8856943165d9aa9842a76d4c364,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,db8c371e8d6d8b150843704c0640f2a03a3c31b2,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,6e670ca7a63e65651b69c66fd0b95667c6f28684,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,aeab2b820f11915772e0141daeba49a9c5eb3487,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,ff5eedf5e43dc12a686a47431027fa3794d0db68,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,9ac23d98f0abacc7ff055ad08d991c7515588dd6,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,cacb94a50d5cbd107d5dca280764b87a7934b27c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,595bdbf6a0775cde593fc95e5bb77f0a11e38cbf,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,3304a6ee4e765b34cf86fb25b9ed657764930e4c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,3fb0889e2bb5fc97ff23a0f28219f470d4a4de7c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,37fb6de7ac0d578041a50c02aa837a1c8400a5b2,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,0ddd8a6a0435743182bd91085c241826134d709d,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,b1c4ef523e3a5b81153afd346e77eea249943e32,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,f3ab0d8a5c7772fd47895b7d74708fb58937b96c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,d7c9751ce45dfdcf499727d10cbad1cdcff25016,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,64f90bc54eb4df90b6f89f1e5b7cfc5c93e965d4,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,6edfe5f601f0c37236307e01f6c9420ad2d13b81,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,5e18b89eeae0727acac70a0874eb3a282435d04a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,19ac4d1512a8125219ce8b990760718679a6776e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,32797c1be3145a09ca41719ae92d0665649f1b64,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,44ab20360307ae03d605d66af7ad7ae57ed5e0b1,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,5703f062a46afd56b961f428dfc90fe5254a6231,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,ec112211793016d0a898f529c2a52a5d311899c4,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,29fef017e5bb394513848715bc7e3204e6de9533,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,f753984527b8db8d8bd13b99aad63dad9a04e9b8,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,689f79460bfd819dbf176a1e90f9643c02110a71,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,e0bc98cedf1e17f36e99698cb56f17c73372a18d,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,5ff82ebfcd01e505b508c5900667ee186adc117a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,e2df0dbf639923d470e7b3e79c0e9c82c1dbd6cc,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,aa07a53bbc339f119c863c2923aea03a92b070ad,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,6c4ec0c4f0c84775d7836d9a58a30996fba3b224,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,4a362d3e036469be72e07464e624e8956936aa54,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,0edf606c31e6375619ecf25ab543bffe9add0158,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,0ad9f081798cc0ebb48d2c1bc2e0ab50aaed3584,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,0210bf0afe42395823a4b46ef613baaf36bbed34,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,d4fc1c4983c7b5fe701cd0456fc78713778010ec,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,cda058e62765f80057889eae8feb059c09ca533e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,cdfd11dda521d627bbfb7c05c0150556e7ea672e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,5e99d969c9aacca7cd98ff36f82558461ea8bc3c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,99e695c9842252a0cf28f2ac1828819e50f90ab5,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,bfd144382cf6dcd7d55ab847b8fea76e5bc466d4,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,4b5dfe71022e1711f9b5ab4b81286c51c6c3e580,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,6614ba80254beb4ba99cf831e88e322a3fa9fc9b,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,cd3bc715032d049c3ae3ce62193815969293371d,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,e0e8c30799c0230214e84daa9b360e43f81c1689,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,b6d8331c54bc2cb485df0b52845439314df9f871,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,2e2c3197413329840da55e6282161b12331ed897,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,511f9dea9d0230bb51f24c747fc65680d4cbbc1f,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,c348e2e7fa492e850036143d22bfa252aca72186,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,912697ae1b6c889b81947e2b7899cc10842b84a2,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,4eb149421f093c404ed2609ae88029ffdcbe1517,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,209f233a36d588ea93380a1a262079bbe3e6dbcd,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,3d6b97b427d9b4c8b4e1bd3e1bd2b922e917aef3,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,e06fe6618226439f92b5f73624f4f5a2074d01f4,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,c8623ebe504b2645a42d54f9fe87fd1e68e036f7,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,021626fdb8486f846ceac9e4e71803c487a461e1,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,79c0b8f89d953bd19878a5cb15e98936d65c7072,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,0dfeafba78f8e3b6b5412a6722a5da1a2b0684f5,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,b588000065a55b3cb96cc1da62e906d08ecddacd,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,filtered_lexical_miss,ray-stage0,ac6be388667bda63042de3058c0353959d669d22,0,,,,,,,,,,,,,,,,,,,,{}
run_20260423T173127Z,2026-04-23T17:31:52+00:00,stage0,,progress,lexical_hit,ray-stage0,c7d21f8e06e44ce64517de0fabf1ca435509c3ca,0,,,,,,,,,,,,,,,,,,,,{}
