run_id,emitted_at,stage,substage,event_kind,status,worker_id,record_key,stage_elapsed_ms,interval_ms,items_total,items_completed,items_failed,items_skipped,items_pending,queue_depth,inflight,rate_per_sec,avg_latency_ms,max_latency_ms,cpu_percent,process_cpu_percent,rss_mb,ram_percent,used_cpu_cores,available_cpu_cores,bottleneck,message,details_json
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,6420f5aa3a0258bccafd7d2bc9a7104bafcb1e70,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,ba7dc36ef04d6dd23d0731861a31df84d0e83e7a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,7869b928f3d5095fc6323e15724dae6b5196ce52,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,d22ba9634929bddefa894648a9d061a1b2ac1e3d,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,178371712650885cc55f0310b6d76af0a8905177,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,65a48a8220adc4c1c3e3b0b131689e4fd445f4dd,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,ca3c26211370470384ea3f3a7d7ef0bb88735584,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,497d4c82d74dd82c59cb5a22544a70f669c64380,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,2ef6a407dac5df8f883bb4f1a93494efad36e816,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,bce735225df444d74db56b89104b1bd0640ade6c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,d9786bc609121a6219626a5cffabdbe6fc5a903e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,0529c8dea36870914b2f7ec6bb39ea89eeea3c07,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,216062e525b0c7c8a88506afd60fe76aad21f119,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,982a7db2572e66e9a171080c104dc1330186879a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,d2bf3a61b52e563e66c8c0ec18d4a6bb73ac00b0,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,c86b90b76afa7a5151cda98a3fc54cda7cc8a6aa,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,02bb56a0dd9d37f9495dab6f6ce26c3103e5465f,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,53e4f14e0d4b57ad027a92e87be1a1eeb25bfa2b,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,8ecf5eece16725b14cb36eb88a48dc02741ece20,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,899a05caedf503b2f64d37deeafaabc30acbbbd4,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,4fb4125853d8add2ac271f070ba1035288bed853,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,a6c897aef7d7f6fc5e4b2e2b2944634bb5d56fd7,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,d33eaa3d2fb2d77f30b68ab6d087da80227cf22d,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,89ae9bab7a418925bbfc390dab4a9c1f7ca0348b,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,25112a6e138c6046f194323696779d5132fca93b,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,2ded35edfc568cd5a3d26a20a4e9b67a5fe61973,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,4f8dabe5124b66c1deb420d70503cee989f6b68a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,60c9191c67218212ac0413576593f9b3285f9c99,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,7e6a7017b748a5efe69ffbd5cc20e132d149adb3,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,6fde1142ed67ced4de5f1231d059c2cb8476dfb5,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,a3d48c0a8092f6d3324047598e5e422c859f85db,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,a96cdaa1d941b890870da43d36b90874e5cd91d0,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,689a51e02418d61a49acabd34777625f84f249e0,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,15c07f62d880f999b2f5a3bfbf1bb0f9702452b5,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,42c436c0f16cd669dd270a72a91502e593e9f7c4,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,13a9844f41e7ab527112898fa41c7120cc6ed821,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,80f80c162d24fbdb6959e03261e5587cfa52145f,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,08d074c2d961e7fe261349b2665ffbda805b3f89,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,96c0924a4c17e002037c44e7b3d1013115befa88,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,e656f9b961cf1391122d553d09431903aa216a83,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,e14126e18572c6e52c88313fa80c1950630f1e05,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,4fb1dcebf874d68dde97ef58949d40aaba6c8e41,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,c4bb4d0dabc66463b0ae98a37b3f81dacaddb16a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,50d688bea1c8dcbe55c202a853a1371a1ed41aa6,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,d6c9f848c529e0de55b4cc90843df354d844ff43,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,939946cfced4dbbc69732ba120c017f5a4257806,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,80290cb1739b3e938ebaf2391e30a4da5f0906e1,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,0feb46df46f234106e1f9df7f284eba6a1c74a89,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,85aef4a8e6b65eef70727b58c44182f13cbc7918,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,f1c82882117ec36bdef39db5bfd6d8d248cb437b,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,067702433a322c5eab63a9360c57b617eab3a6ab,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,6956157e2f71d983bd37e102afd1a533d2723931,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,5276a7034354dc989bb8d44bd235ab196ae52258,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,5f17fea6aeacf0e2d16b5bed5c23e7a8fa374724,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,d90786c3e659b92b180cf9cd5700bd4dc41bf89a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,2c4f84bcdc14d62cdb2655c7c1e87b376be7761f,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,0704390c5231a27ce0290fc9e4c5223543bb4e54,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,57eb38b0a99fac75cdf50f610e87da23e716c06c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,485daa87e48838d9c13ffcc390725d1657895530,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,fa12b4fc81f35cfd96a7d9999588b642cff74197,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,f8cef764ac3c9f490d59b1728d4b5ae8c9096b0e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,283347c54c0a107e588dd668c748b77c79dde28e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,b88ce380fc07d9d0ec55d173f5076632394a81da,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,308bfd0ebf3a71f7202dee1474252f8d3feb971c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,fe30749a396a13a133422cdcd8b2318c73733653,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,0eb266957ff90dce5bf60218eadae337902c0a80,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,0a34146a46792c595ba25441b33b4f25d156b9f5,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,0017dbe2dc3fce50b2c45dc59a2f7070cd71e6fb,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,be068dff621530384fad061fc4950e5113512383,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,86709d25f61db7db608a473efc1d66bee99ff770,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,1c21f22deee258514f7c007f5f92aab4512f89ad,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,596737dd084d8acf5d9f4542ea2f42605be100ae,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,e27e12f3a77a62863aac8719fe88e73581e4dc8b,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,fc98f632dd53b70f592b67efb1c2ce54f84670e3,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,b5d6ee6b4553a94de9e10f6e8a44bb15f1bffbc6,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,0fb35bf2da2c6cc7de4d16501ad1961ac15df6cc,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,e4cf81478e79d98e5bc4d7bffa537c2d28a258c7,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,c1235e3be65697ddca251b22b39c84c70fa27bf0,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,89fbb0b148247c1acab2f5b71526dba9938a6a9f,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,9241e34454b584004bc4537aae938da6a186168a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,b7f7a3e9bbb161c8983802b1a1c2986ac6e77368,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,bff567b4a3e580e00d3346c71c4b02022b556714,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,12c7f7d55cb578fa2af64ddbb91218c98624371e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,8805fe08e0d77bea2276cc73223fbfd8361b895d,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,a437d8dd3b42ce667a59c62d77f0f58a1e6a983b,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,46e39e7e67625b44dcf6cf1375bb77682c18cb10,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,1f1d12bc98aaf5229414802d8a483300564648cf,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,6231e788ee0333f0326ba52837485a041023656e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,48044fb6f87fc3279fb194367d693c4ed9863f79,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,e6f0b6e5d71a8690264c24dbf174224726b8f71e,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,0529b87c4043cf1024016cafbefc60d21417e295,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,54dd651a54e1819a007f93675ead5e52db053682,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,c993cb2f2197f6909045b39117901a8df174c4c8,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,b7111cd1953e8171c5c47bd876417fb594844a1d,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,ba637c5e3d5b07eccccf4eccc5337c763d9d209c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,6c2a1893603466fcf5cee0a5f9c0d20ee9600378,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,2cece805f8fdbfe43aeae87f4b54dfffdf0ee64c,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,7d4a2996738d95e9268c5701a37c2191d37f731f,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,373e7da5bfee86932828bd9c7d450802cd9e8453,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,8933f167e39d0634639eb8c24cee74d8827edb23,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,a0897d3d64fc6419b41a71fec9bbb186050867ab,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,98ec17812baf51f6bda01fb6cbcdcebc3f1c697a,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,c7b555f15b4d0d948d7b81df2ef35cd0f2d05076,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,7b484bd7fd243e26ef7b9618ea891f47fd42a351,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,lexical_hit,stage0-lexical,331406bbbb5e04e3a5c9354439b97815a7c406c0,0,,,,,,,,,,,,,,,,,,,,{}
run_20260424T151533Z,2026-04-24T15:20:05+00:00,stage0,,progress,filtered_lexical_miss,stage0-lexical,f83d19603c47cde9fde55214d960d49597da18aa,0,,,,,,,,,,,,,,,,,,,,{}
